rank by total time,time for 1 occ (ns),gpu time for 1 occ (ns),cpu time for 1 occ (ns),occurence (in a batch; for RNNs - in all batches),total time,total gpu time,total cpu time,rel time % (in a batch; for RNNs - in all batches),gpu rel time % (in a batch; for RNNs - in all batches),cpu rel time % (in a batch; for RNNs - in all batches),cumulative time (ns),cumulative time (%),cumulative gpu time (ns),cumulative gpu time (%),cumulative cpu time (ns),cumulative cpu time (%),Num GOps in 1 occ,Total GOps in all occ,Achieved CPU GOps/sec,Achieved GPU GOps/sec,Achieved total GOps/sec,Num bytes (if 32b data),Num bytes for all occ (if 32b data),Achieved bandwidth GB/sec,Device bandwidth GB/s,Memory time for all occ,(total time) - (memory time for all occ),GPU bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),GPU compute utilization % (=100%*(num_ops/time)/(peak GOps/sec)),Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Op name,Device,Op config,Ops aggregated,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
11,4960815.789,4960815.789,0.000,1.000,4960815.789,4960815.789,0.000,3.478,3.479,0.000,71753394.737,50.302,71753394.737,50.314,0.000,0.000,28.7079137280000,28.7079137280000,0.000,5786.934,5786.934,52494336.000,52494336.000,10.5817950570524,180.000,291.635,4960524.154,5.879,135.525,3.099,0.000,0.000,Conv2D,GPU-0, 0:(128x192x13x13) 1:(3x3x192x384)->(128x384x13x13) -t f16 -data_format NHWC -p s -cudnn 1,tower_0/v/cg/conv2/conv2d/Conv2D,0,1.9858319095359405,9.400008705499728,290674,4984024,4693350,5274698,4769000.0,4921500.0,5182750.0,5007000;4757000;5067000;5281000;4700000;4887000;4989000;5294000;4860000;4860000,32502552,32502552,37599552,37599552,582074552;582074552;586918552;586918552;955884552;955884552;961050552;961050552;1379633552;1379633552;1385005552;1385005552;1752919552;1752919552;1757712552;1757712552;2126239552;2126239552;2131214552;2131214552;2499228552;2499228552;2504312552;2504312552;2872479552;2872479552;2877864552;2877864552;3243126552;3243126552;3248076552;3248076552;3617522552;3617522552;3622477552;3622477552;3988715552;3988715552;3993525552;3993525552;4363829552;4363829552;4368912552;4368912552;4742654552;4742654552;4748004552;4748004552;5119254552;5119254552;5124514552;5124514552;5498265552;5498265552;5503476552;5503476552;5873233552;5873233552;5878223552;5878223552;6252044552;6252044552;6257442552;6257442552;6628644552;6628644552;6633420552;6633420552;7058964552;7058964552;7064053552;7064053552;7430683552;7430683552;7436047552;7436047552
12,4846605.263,4846605.263,0.000,1.000,4846605.263,4846605.263,0.000,3.398,3.398,0.000,76600000.000,53.700,76600000.000,53.712,0.000,0.000,28.7079137280000,28.7079137280000,0.000,5923.303,5923.303,52494352.000,52494352.000,10.8311589555359,180.000,291.635,4846313.628,6.017,138.719,3.023,0.000,0.000,Conv2DBackpropInput,GPU-0, 0:(4) 1:(3x3x192x384) 2:(128x384x13x13)->(128x192x13x13) -t f16 -data_format NHWC -p s -cudnn 1,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,0,0.9707406866690411,4.754629795119451,91475,4852262,4760787,4943737,4796500.0,4844000.0,4896500.0,4911000;4918000;4834000;4870000;4982000;4934000;4840000;4889000;4926000;4863000,118459552,118459552,123447552,123447552,666804552;666804552;671801552;671801552;1040197552;1040197552;1045105552;1045105552;1466905552;1466905552;1471849552;1471849552;1838424552;1838424552;1843481552;1843481552;2211456552;2211456552;2216462552;2216462552;2585290552;2585290552;2590222552;2590222552;2958837552;2958837552;2963801552;2963801552;3329218552;3329218552;3334220552;3334220552;3701851552;3701851552;3706789552;3706789552;4073245552;4073245552;4078178552;4078178552;4449736552;4449736552;4455168552;4455168552;4828166552;4828166552;4833041552;4833041552;5205961552;5205961552;5210894552;5210894552;5582792552;5582792552;5587706552;5587706552;5958236552;5958236552;5963109552;5963109552;6338513552;6338513552;6343417552;6343417552;6713635552;6713635552;6718558552;6718558552;7143368552;7143368552;7148239552;7148239552;7516953552;7516953552;7521825552;7521825552
13,4811236.842,4811236.842,0.000,1.000,4811236.842,4811236.842,0.000,3.373,3.374,0.000,81411236.842,57.073,81411236.842,57.086,0.000,0.000,57.3308928000000,57.3308928000000,0.000,11916.040,11916.040,96780304.000,96780304.000,20.1154728349751,180.000,537.668,4810699.174,11.175,279.064,2.827,0.000,0.000,Conv2DBackpropFilter,GPU-0, 0:(128x64x27x27) 1:(4) 2:(128x192x27x27)->(5x5x64x192) -t f16 -data_format NHWC -p s -cudnn 1,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,0,2.129873197994301,7.8352709219304355,98339,4823833,4725494,4922172,4763000.0,4795000.0,4840500.0,4810000;4790000;4780000;4773000;4959000;4841000;4811000;4797000;4853000;4822000,137662552,137662552,142529552,142529552,686129552;686129552;690975552;690975552;1059242552;1059242552;1064079552;1064079552;1485985552;1485985552;1490815552;1490815552;1858080552;1858080552;1863094552;1863094552;2230798552;2230798552;2235696552;2235696552;2604243552;2604243552;2609110552;2609110552;2978072552;2978072552;2982924552;2982924552;3348584552;3348584552;3353493552;3353493552;3720904552;3720904552;3725783552;3725783552;4092367552;4092367552;4097208552;4097208552;4469335552;4469335552;4474183552;4474183552;4847058552;4847058552;4851943552;4851943552;5225107552;5225107552;5229984552;5229984552;5601834552;5601834552;5606705552;5606705552;5977056552;5977056552;5981878552;5981878552;6357438552;6357438552;6362281552;6362281552;6733483552;6733483552;6738680552;6738680552;7162170552;7162170552;7167000552;7167000552;7535783552;7535783552;7540580552;7540580552
14,4179368.421,4179368.421,0.000,1.000,4179368.421,4179368.421,0.000,2.930,2.931,0.000,85590605.263,60.003,85590605.263,60.016,0.000,0.000,57.3308928000000,57.3308928000000,0.000,13717.597,13717.597,96780304.000,96780304.000,23.1566816441668,180.000,537.668,4178830.753,12.865,321.255,2.407,0.000,0.000,Conv2DBackpropInput,GPU-0, 0:(4) 1:(5x5x64x192) 2:(128x192x27x27)->(128x64x27x27) -t f16 -data_format NHWC -p s -cudnn 1,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,0,0.6450000607035153,3.6087028208494214,51611,4182143,4130531,4233754,4150250.0,4185500.0,4205750.0,4198000;4231000;4192000;4194000;4296000;4230000;4164000;4205000;4247000;4190000,132663552,132663552,136942552,136942552,681096552;681096552;685407552;685407552;1054257552;1054257552;1058530552;1058530552;1480992552;1480992552;1485274552;1485274552;1852964552;1852964552;1857344552;1857344552;2225765552;2225765552;2230078552;2230078552;2599295552;2599295552;2603543552;2603543552;2973069552;2973069552;2977356552;2977356552;3343538552;3343538552;3347866552;3347866552;3715926552;3715926552;3720198552;3720198552;4087377552;4087377552;4091657552;4091657552;4464389552;4464389552;4468630552;4468630552;4842101552;4842101552;4846349552;4846349552;5220101552;5220101552;5224393552;5224393552;5596854552;5596854552;5601118552;5601118552;5972120552;5972120552;5976352552;5976352552;6352493552;6352493552;6356734552;6356734552;6728467552;6728467552;6732750552;6732750552;7157237552;7157237552;7161466552;7161466552;7530823552;7530823552;7535082552;7535082552
15,1976105.263,1976105.263,0.000,2.000,3952210.526,3952210.526,0.000,2.771,2.771,0.000,89542815.789,62.774,89542815.789,62.788,0.000,0.000,0.0377487360000,0.0754974720000,0.000,19.103,19.103,301989892.000,603979784.000,152.8207518244287,180.000,3355.443,3948855.083,84.900,0.447,0.280,2.620,0.280,Mul,GPU-0, 0:(9216x4096) 1:(1)->(9216x4096) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_10_grad/mul;tower_0/v/mul_12,0,3.195490016257652,11.808861228490828,75157,1988583,1913426,2063740,1963000.0,1966000.0,1972000.0,1966000;1967000;1968000;2185000;1972000;1959000;1965000;1962000;1974000;1966000,1467552,1467552,3433552,3433552,552637552;552637552;554604552;554604552;925903552;925903552;927871552;927871552;1348581552;1348581552;1350766552;1350766552;1723415552;1723415552;1725387552;1725387552;2102517552;2102517552;2104476552;2104476552;2468981552;2468981552;2470946552;2470946552;2842373552;2842373552;2844335552;2844335552;3214641552;3214641552;3216615552;3216615552;3587835552;3587835552;3589801552;3589801552;3959228552;3959228552;3961198552;3961198552;4333564552;4333564552;4335529552;4335529552;4712277552;4712277552;4714241552;4714241552;5090414552;5090414552;5092386552;5092386552;5474300552;5474300552;5476270552;5476270552;5843673552;5843673552;5845632552;5845632552;6227097552;6227097552;6229062552;6229062552;6599547552;6599547552;6601519552;6601519552;7035126552;7035126552;7037097552;7037097552;7400604552;7400604552;7402565552;7402565552
16,3026289.474,3026289.474,0.000,1.000,3026289.474,3026289.474,0.000,2.122,2.122,0.000,92569105.263,64.895,92569105.263,64.910,0.000,0.000,9.6636764160000,9.6636764160000,0.000,3193.243,3193.243,157810688.000,157810688.000,52.1465938312507,180.000,876.726,3025412.748,28.970,74.783,1.401,0.429,0.429,MatMul,GPU-0, 0:(128x9216) 1:(128x4096)->(9216x4096) -t f16 -tr_a 1 -tr_b 0,tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul_1,0,0.6193096376467894,3.894714193687443,87329,3031119,2943790,3118448,2978500.0,3039000.0,3059500.0,2942000;3107000;2896000;3103000;3128000;2964000;3101000;3093000;3176000;2907000,68975552,68975552,71917552,71917552,616946552;616946552;620053552;620053552;991235552;991235552;994131552;994131552;1417517552;1417517552;1420620552;1420620552;1787897552;1787897552;1791025552;1791025552;2161897552;2161897552;2164861552;2164861552;2535870552;2535870552;2538971552;2538971552;2909218552;2909218552;2912311552;2912311552;3279067552;3279067552;3282243552;3282243552;3652795552;3652795552;3655702552;3655702552;4023752552;4023752552;4026814552;4026814552;4400431552;4400431552;4403486552;4403486552;4779199552;4779199552;4782246552;4782246552;5156378552;5156378552;5159481552;5159481552;5533602552;5533602552;5536649552;5536649552;5909269552;5909269552;5912244552;5912244552;6289506552;6289506552;6292552552;6292552552;6663623552;6663623552;6666670552;6666670552;7094091552;7094091552;7097082552;7097082552;7468186552;7468186552;7471227552;7471227552
17,2877631.579,2877631.579,0.000,1.000,2877631.579,2877631.579,0.000,2.017,2.018,0.000,95446736.842,66.913,95446736.842,66.928,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,452984836.000,452984836.000,157.4158552171925,180.000,2516.582,2875114.997,87.453,0.000,0.152,0.000,0.152,ApplyGradientDescent,GPU-0, 0:(9216x4096) 1:(1) 2:(9216x4096)->(9216x4096) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/weights/ApplyGradientDescent,0,6.023746770056482,38.129658936932614,349433,2931500,2582067,3280933,2874000.0,2878000.0,2880000.0,2880000;2878000;2880000;2880000;2885000;2884000;2879000;2878000;2884000;2878000,83814552,83814552,86694552,86694552,632149552;632149552;635027552;635027552;1005994552;1005994552;1008874552;1008874552;1432669552;1432669552;1435549552;1435549552;1803106552;1803106552;1805991552;1805991552;2176829552;2176829552;2179713552;2179713552;2551041552;2551041552;2553920552;2553920552;2924387552;2924387552;2927265552;2927265552;3294390552;3294390552;3297274552;3297274552;3667660552;3667660552;3670538552;3670538552;4038790552;4038790552;4041668552;4041668552;4415531552;4415531552;4418409552;4418409552;4794227552;4794227552;4797103552;4797103552;5171539552;5171539552;5174419552;5174419552;5548610552;5548610552;5551484552;5551484552;5924166552;5924166552;5927044552;5927044552;6304528552;6304528552;6307403552;6307403552;6678832552;6678832552;6681704552;6681704552;7109001552;7109001552;7111880552;7111880552;7483177552;7483177552;7486051552;7486051552
18,2875236.842,2875236.842,0.000,1.000,2875236.842,2875236.842,0.000,2.016,2.016,0.000,98321973.684,68.928,98321973.684,68.944,0.000,0.000,0.0377487360000,0.0377487360000,0.000,13.129,13.129,452984832.000,452984832.000,157.5469628680475,180.000,2516.582,2872720.260,87.526,0.307,0.151,1.909,0.151,AddN,GPU-0, 0:(9216x4096) 1:(9216x4096)->(9216x4096) -N i: 2 -t f32,tower_0/v/gradients/AddN_5,0,5.971116130550521,37.70275063803717,56427,2884048,2827620,2940475,2872250.0,2874000.0,2878000.0,2880000;2874000;2880000;2877000;2874000;2884000;2878000;2875000;2880000;2877000,77870552,77870552,80750552,80750552,626205552;626205552;629079552;629079552;1000051552;1000051552;1002931552;1002931552;1426739552;1426739552;1429616552;1429616552;1797152552;1797152552;1800026552;1800026552;2170849552;2170849552;2173733552;2173733552;2545095552;2545095552;2547973552;2547973552;2918413552;2918413552;2921288552;2921288552;3288430552;3288430552;3291310552;3291310552;3661736552;3661736552;3664613552;3664613552;4032883552;4032883552;4035757552;4035757552;4409604552;4409604552;4412482552;4412482552;4788325552;4788325552;4791199552;4791199552;5165603552;5165603552;5168478552;5168478552;5542704552;5542704552;5545578552;5545578552;5918244552;5918244552;5921121552;5921121552;6298609552;6298609552;6301487552;6301487552;6672921552;6672921552;6675796552;6675796552;7103086552;7103086552;7105956552;7105956552;7477289552;7477289552;7480159552;7480159552
19,2805447.368,2805447.368,0.000,1.000,2805447.368,2805447.368,0.000,1.967,1.967,0.000,101127421.053,70.895,101127421.053,70.911,0.000,0.000,9.6636764160000,9.6636764160000,0.000,3444.612,3444.612,157810688.000,157810688.000,56.2515232958436,180.000,876.726,2804570.642,31.251,80.670,1.254,0.282,0.282,MatMul,GPU-0, 0:(128x4096) 1:(9216x4096)->(128x9216) -t f16 -tr_a 0 -tr_b 1,tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul,0,2.1743447129628564,8.84147927575271,129870,2820857,2690987,2950727,2752500.0,2800000.0,2849500.0,2696000;2884000;2660000;2848000;2879000;2733000;2852000;2878000;2931000;2776000,71950552,71950552,74646552,74646552,620087552;620087552;622971552;622971552;994166552;994166552;996826552;996826552;1420654552;1420654552;1423502552;1423502552;1791058552;1791058552;1793937552;1793937552;2164892552;2164892552;2167625552;2167625552;2539004552;2539004552;2541856552;2541856552;2912346552;2912346552;2915224552;2915224552;3282277552;3282277552;3285208552;3285208552;3655735552;3655735552;3658511552;3658511552;4026848552;4026848552;4029672552;4029672552;4403521552;4403521552;4406371552;4406371552;4782281552;4782281552;4785079552;4785079552;5159515552;5159515552;5162366552;5162366552;5536680552;5536680552;5539484552;5539484552;5912278552;5912278552;5915026552;5915026552;6292586552;6292586552;6295384552;6295384552;6666706552;6666706552;6669510552;6669510552;7097114552;7097114552;7099865552;7099865552;7471261552;7471261552;7474059552;7474059552
20,2524657.895,2524657.895,0.000,1.000,2524657.895,2524657.895,0.000,1.770,1.770,0.000,103652078.947,72.665,103652078.947,72.681,0.000,0.000,9.6636764160000,9.6636764160000,0.000,3827.717,3827.717,157810688.000,157810688.000,62.5077513785088,180.000,876.726,2523781.169,34.727,89.642,1.067,0.095,0.095,MatMul,GPU-0, 0:(128x9216) 1:(9216x4096)->(128x4096) -t f16 -tr_a 0 -tr_b 0,tower_0/v/cg/affine0/xw_plus_b/MatMul,0,0.4739726524039242,2.8353548622486056,99106,2529571,2430465,2628677,2455500.0,2530500.0,2604250.0,2622000;2454000;2478000;2657000;2404000;2542000;2605000;2618000;2483000;2477000,55613552,55613552,58235552,58235552,604150552;604150552;606604552;606604552;978340552;978340552;980818552;980818552;1404029552;1404029552;1406686552;1406686552;1775064552;1775064552;1777468552;1777468552;2148815552;2148815552;2151357552;2151357552;2522505552;2522505552;2525110552;2525110552;2895879552;2895879552;2898497552;2898497552;3266107552;3266107552;3268590552;3268590552;3639881552;3639881552;3642358552;3642358552;4010912552;4010912552;4013323552;4013323552;4387144552;4387144552;4389750552;4389750552;4765923552;4765923552;4768534552;4768534552;5141999552;5141999552;5144391552;5144391552;5520755552;5520755552;5523210552;5523210552;5896140552;5896140552;5898685552;5898685552;6276198552;6276198552;6278806552;6278806552;6650774552;6650774552;6653147552;6653147552;7081140552;7081140552;7083549552;7083549552;7453996552;7453996552;7456761552;7456761552
21,1896368.421,1896368.421,0.000,1.000,1896368.421,1896368.421,0.000,1.329,1.330,0.000,105548447.368,73.994,105548447.368,74.011,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,158297104.000,158297104.000,83.4738135494435,180.000,879.428,1895488.993,46.374,0.000,0.646,0.000,0.646,Transpose,GPU-0, 0:(128x227x227x3) 1:(4)->(128x3x227x227),tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter-0-TransposeNHWCToNCHW-LayoutOptimizer,0,-0.21050382967895834,2.0552061843759084,104460,1892333,1787874,1996793,1815500.0,1884500.0,1988000.0,1862000;1737000;1916000;1884000;1886000;1801000;2024000;2039000;1779000;1940000,9703552,9703552,11565552,11565552,563030552;563030552;564767552;564767552;933797552;933797552;935713552;935713552;1357236552;1357236552;1359120552;1359120552;1731172552;1731172552;1733058552;1733058552;2104508552;2104508552;2106309552;2106309552;2476923552;2476923552;2478947552;2478947552;2849871552;2849871552;2851910552;2851910552;3222584552;3222584552;3224363552;3224363552;3595686552;3595686552;3597626552;3597626552;3966603552;3966603552;3968488552;3968488552;4341489552;4341489552;4343518552;4343518552;4720229552;4720229552;4722258552;4722258552;5098493552;5098493552;5100359552;5100359552;5476304552;5476304552;5478217552;5478217552;5849430552;5849430552;5851236552;5851236552;6229102552;6229102552;6231133552;6231133552;6607518552;6607518552;6609374552;6609374552;7037130552;7037130552;7038995552;7038995552;7408238552;7408238552;7410089552;7410089552
22,1788184.211,1788184.211,0.000,1.000,1788184.211,1788184.211,0.000,1.254,1.254,0.000,107336631.579,75.248,107336631.579,75.265,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,301989888.000,301989888.000,168.8807485393887,180.000,1677.722,1786506.489,93.823,0.000,0.015,0.000,0.015,Cast,GPU-0, 0:(9216x4096)->(9216x4096) -DstT f32 -SrcT f16,tower_0/v/gradients/tower_0/v/cg/affine0/Cast_grad/Cast,0,3.3829099369813718,14.677939007690526,38643,1794762,1756119,1833405,1780250.0,1791000.0,1795500.0,1793000;1799000;1796000;1800000;1783000;1791000;1807000;1754000;1787000;1791000,76022552,76022552,77815552,77815552,624349552;624349552;626148552;626148552;998202552;998202552;999998552;999998552;1424883552;1424883552;1426683552;1426683552;1795316552;1795316552;1797099552;1797099552;2169002552;2169002552;2170793552;2170793552;2543234552;2543234552;2545041552;2545041552;2916604552;2916604552;2918358552;2918358552;3286591552;3286591552;3288378552;3288378552;3659889552;3659889552;3661680552;3661680552;4031050552;4031050552;4032828552;4032828552;4407752552;4407752552;4409545552;4409545552;4786462552;4786462552;4788271552;4788271552;5163746552;5163746552;5165543552;5165543552;5540860552;5540860552;5542646552;5542646552;5916409552;5916409552;5918188552;5918188552;6296764552;6296764552;6298553552;6298553552;6670887552;6670887552;6672850552;6672850552;7101240552;7101240552;7103029552;7103029552;7475436552;7475436552;7477235552;7477235552
23,873486.842,873486.842,0.000,2.000,1746973.684,1746973.684,0.000,1.225,1.225,0.000,109083605.263,76.473,109083605.263,76.490,0.000,0.000,0.0167772160000,0.0335544320000,0.000,19.207,19.207,134217732.000,268435464.000,153.6574170671085,180.000,1491.308,1745482.376,85.365,0.450,0.118,1.158,0.118,Mul,GPU-0, 0:(4096x4096) 1:(1)->(4096x4096) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_12_grad/mul;tower_0/v/mul_14,0,8.555927130468625,76.71074715793885,17809,875440,857631,893250,872000.0,874000.0,875000.0,875000;874000;875000;877000;870000;872000;869000;875000;871000;875000,3888552,3888552,4763552,4763552,554728552;554728552;555602552;555602552;927927552;927927552;928802552;928802552;1350873552;1350873552;1351750552;1351750552;1725648552;1725648552;1726518552;1726518552;2097000552;2097000552;2097872552;2097872552;2471178552;2471178552;2472047552;2472047552;2844393552;2844393552;2845268552;2845268552;3216850552;3216850552;3217721552;3217721552;3589878552;3589878552;3590753552;3590753552;3961641552;3961641552;3962517552;3962517552;4335589552;4335589552;4336463552;4336463552;4714480552;4714480552;4715349552;4715349552;5092443552;5092443552;5093320552;5093320552;5468910552;5468910552;5469780552;5469780552;5851355552;5851355552;5852390552;5852390552;6221576552;6221576552;6222450552;6222450552;6601596552;6601596552;6602473552;6602473552;7029540552;7029540552;7030415552;7030415552;7403904552;7403904552;7404776552;7404776552
24,1644473.684,1644473.684,0.000,1.000,1644473.684,1644473.684,0.000,1.153,1.153,0.000,110728078.947,77.626,110728078.947,77.643,0.000,0.000,0.0247808000000,0.0247808000000,0.000,15.069,15.069,198246656.000,198246656.000,120.5532553688590,180.000,1101.370,1643372.314,66.974,0.353,0.323,1.091,0.323,BiasAdd,GPU-0, 0:(128x64x55x55) 1:(64)->(128x64x55x55) -t f16 -data_format NHWC,tower_0/v/cg/conv0/BiasAdd,0,3.724025767249902,19.598629580216688,214998,1672548,1457550,1887545,1578000.0,1598000.0,1658500.0,2821000;1588000;1840000;1896000;1557000;1595000;1629000;1899000;1768000;1581000,19079552,19079552,21900552,21900552,571364552;571364552;572952552;572952552;942975552;942975552;944815552;944815552;1366484552;1366484552;1368380552;1368380552;1740586552;1740586552;1742143552;1742143552;2115300552;2115300552;2116895552;2116895552;2486497552;2486497552;2488126552;2488126552;2859646552;2859646552;2861545552;2861545552;3231012552;3231012552;3232780552;3232780552;3605013552;3605013552;3606594552;3606594552;3976394552;3976394552;3977972552;3977972552;4350945552;4350945552;4352575552;4352575552;4729912552;4729912552;4731569552;4731569552;5107217552;5107217552;5108780552;5108780552;5485953552;5485953552;5487561552;5487561552;5860532552;5860532552;5862115552;5862115552;6239309552;6239309552;6240957552;6240957552;6616279552;6616279552;6617847552;6617847552;7046685552;7046685552;7048261552;7048261552;7417740552;7417740552;7419417552;7419417552
25,1604605.263,1604605.263,0.000,1.000,1604605.263,1604605.263,0.000,1.125,1.125,0.000,112332684.211,78.750,112332684.211,78.768,0.000,0.000,0.0247808000000,0.0247808000000,0.000,15.444,15.444,297369600.000,297369600.000,185.3225879458795,180.000,1652.053,1602953.210,102.957,0.362,0.000,1.065,0.000,ReluGrad,GPU-0, 0:(128x64x55x55) 1:(128x64x55x55)->(128x64x55x55) -t f16,tower_0/v/gradients/tower_0/v/cg/conv0/Relu_grad/ReluGrad,0,1.8923150144402983,8.700650816600007,49948,1609286,1559337,1659234,1579250.0,1607500.0,1624750.0,1625000;1638000;1609000;1608000;1681000;1639000;1588000;1626000;1649000;1607000,144311552,144311552,145936552,145936552,692771552;692771552;694409552;694409552;1065853552;1065853552;1067462552;1067462552;1492582552;1492582552;1494190552;1494190552;1864921552;1864921552;1866602552;1866602552;2237487552;2237487552;2239126552;2239126552;2610860552;2610860552;2612448552;2612448552;2984703552;2984703552;2986329552;2986329552;3355296552;3355296552;3356945552;3356945552;3727545552;3727545552;3729152552;3729152552;4098994552;4098994552;4100595552;4100595552;4475923552;4475923552;4477503552;4477503552;4853717552;4853717552;4855325552;4855325552;5231762552;5231762552;5233386552;5233386552;5608478552;5608478552;5610086552;5610086552;5983616552;5983616552;5985195552;5985195552;6364029552;6364029552;6365618552;6365618552;6740940552;6740940552;6742549552;6742549552;7168742552;7168742552;7170323552;7170323552;7542327552;7542327552;7543907552;7543907552
26,1529157.895,1529157.895,0.000,1.000,1529157.895,1529157.895,0.000,1.072,1.072,0.000,113861842.105,79.822,113861842.105,79.840,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,301989888.000,301989888.000,197.4877081296895,180.000,1677.722,1527480.173,109.715,0.000,0.000,0.000,0.000,Cast,GPU-0, 0:(9216x4096)->(9216x4096) -DstT f16 -SrcT f32,tower_0/v/cg/affine0/Cast,0,2.1730720034733206,6.150931882133184,54316,1535738,1481422,1590054,1509000.0,1516500.0,1525500.0,1524000;1529000;1506000;1666000;1544000;1517000;1524000;1508000;1516000;1538000,8138552,8138552,9662552,9662552,561466552;561466552;562995552;562995552;932257552;932257552;933763552;933763552;1355535552;1355535552;1357201552;1357201552;1729436552;1729436552;1730980552;1730980552;2100969552;2100969552;2102486552;2102486552;2475363552;2475363552;2476887552;2476887552;2848328552;2848328552;2849836552;2849836552;3221027552;3221027552;3222543552;3222543552;3594115552;3594115552;3595653552;3595653552;3965039552;3965039552;3966563552;3966563552;4339934552;4339934552;4341455552;4341455552;4718673552;4718673552;4720192552;4720192552;5096735552;5096735552;5098437552;5098437552;5472762552;5472762552;5474271552;5474271552;5847885552;5847885552;5849397552;5849397552;6225558552;6225558552;6227071552;6227071552;6605966552;6605966552;6607474552;6607474552;7033570552;7033570552;7035092552;7035092552;7406543552;7406543552;7408198552;7408198552
27,1442710.526,1442710.526,0.000,1.000,1442710.526,1442710.526,0.000,1.011,1.012,0.000,115304552.632,80.834,115304552.632,80.852,0.000,0.000,0.0597196800000,0.0597196800000,0.000,41.394,41.394,222134272.000,222134272.000,153.9700916768510,180.000,1234.079,1441476.447,85.539,0.969,0.096,0.951,0.096,MaxPoolGrad,GPU-0, 0:(128x64x55x55) 1:(128x64x27x27) 2:(128x64x27x27)->(128x64x55x55) -t f16 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1,tower_0/v/gradients/tower_0/v/cg/mpool0/MaxPool_grad/MaxPoolGrad,0,0.17242593081104252,2.3190254009343,29075,1443286,1414210,1472361,1423000.0,1446500.0,1462750.0,1463000;1479000;1456000;1452000;1509000;1476000;1429000;1463000;1483000;1447000,142653552,142653552,144116552,144116552,691099552;691099552;692578552;692578552;1064202552;1064202552;1065658552;1065658552;1490938552;1490938552;1492390552;1492390552;1863218552;1863218552;1864727552;1864727552;2235818552;2235818552;2237294552;2237294552;2609235552;2609235552;2610664552;2610664552;2983048552;2983048552;2984511552;2984511552;3353618552;3353618552;3355101552;3355101552;3725905552;3725905552;3727352552;3727352552;4097332552;4097332552;4098797552;4098797552;4474307552;4474307552;4475731552;4475731552;4852068552;4852068552;4853519552;4853519552;5230108552;5230108552;5231569552;5231569552;5606832552;5606832552;5608278552;5608278552;5982002552;5982002552;5983422552;5983422552;6362405552;6362405552;6363837552;6363837552;6739018552;6739018552;6740465552;6740465552;7167123552;7167123552;7168550552;7168550552;7540704552;7540704552;7542133552;7542133552
