Time rank,Op,Compute utilization % (=100%*(ops/time)/(peak GOps/sec)),Bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),Time for 1 occ (ns),Analytical memory time (ns; for peak GB/sec bandwidth),Num ops per 1 occ (MAC=2ops),Achieved GOps/sec,Num bytes (if 32b data),Achieved bandwidth GB/sec,Op config,Device,GPU time for 1 occ,CPU time for 1 occ,Time for 1 occ,Occurence,GPU time for all occ,CPU time for all occ,Time for all occ,GPU time for all occ (as % of GPU batch time),CPU time for all occ (as % of CPU batch time),Time for all occ (as % of batch time),Cumulative GPU time (as % of GPU batch time),Cumulative CPU time (as % of CPU batch time),Cumulative time (as % of batch time),GPU GOps computed,CPU GOps computed,Total GOps computed,GPU op memory for all occ (% total for GPU),CPU op memory for all occ (% total for CPU),Op memory for all occ (% total),Cumulative GPU op memory (%),Cumulative CPU op memory (%),Cumulative total op memory (%),GPU bytes,CPU bytes,Total bytes,Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Layer in TensorFlow model,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
95,ReluGrad,0.352,100.166,34894.737,34952.533,524288,15.025,6291456,180.298, 0:(128x4096) 1:(128x4096)->(128x4096) -t f16,GPU-0,34894.737,0.000,34894.737,1.00,34894.73684210526,0.0,34894.73684210526,0.024469,0.000000,0.024463,99.415352,0.000000,99.391533,524288.000000,0,524288.000000,0.072522,0.000000,0.072522,98.354051,0.000000,98.354050,6291456.000000,0,6291456.000000,0.000000,0.023154,0.000000,tower_0/v/gradients/tower_0/v/cg/affine1/affine1_grad/ReluGrad,0,-0.5461911921250059,2.6236476457565914,1117,34857,33740,35974,34000.0,35000.0,36000.0,36000;34000;34000;37000;33000;35000;36000;36000;33000;35000,62190552,62190552,62226552,62226552,610362552;610362552;610396552;610396552;984615552;984615552;984649552;984649552;1410700552;1410700552;1410737552;1410737552;1781195552;1781195552;1781228552;1781228552;2155212552;2155212552;2155247552;2155247552;2529040552;2529040552;2529076552;2529076552;2902442552;2902442552;2902478552;2902478552;3272360552;3272360552;3272393552;3272393552;3646166552;3646166552;3646201552;3646201552;4017066552;4017066552;4017099552;4017099552;4393678552;4393678552;4393714552;4393714552;4772453552;4772453552;4772489552;4772489552;5149556552;5149556552;5149592552;5149592552;5526997552;5526997552;5527031552;5527031552;5902549552;5902549552;5902584552;5902584552;6282740552;6282740552;6282776552;6282776552;6657061552;6657061552;6657094552;6657094552;7087417552;7087417552;7087452552;7087452552;7461091552;7461091552;7461127552;7461127552
96,Mul,0.447,84.835,34763.158,29491.222,663552,19.088,5308420,152.702, 0:(3x3x192x384) 1:(1)->(3x3x192x384) -t f32,GPU-0,34763.158,0.000,34763.158,1.00,34763.15789473684,0.0,34763.15789473684,0.024376,0.000000,0.024371,99.439728,0.000000,99.415903,663552.000000,0,663552.000000,0.061190,0.000000,0.061190,98.827709,0.000000,98.827709,5308420.000000,0,5308420.000000,0.002477,0.023043,0.002477,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_4_grad/mul,0,-1.906784106828184,9.876117358708173,1052,34667,33615,35718,34000.0,35000.0,35000.0,35000;36000;35000;35000;34000;36000;35000;34000;36000;30000,7996552,7996552,8031552,8031552,557952552;557952552;557988552;557988552;929561552;929561552;929596552;929596552;1353004552;1353004552;1353039552;1353039552;1731068552;1731068552;1731102552;1731102552;2107892552;2107892552;2107928552;2107928552;2473293552;2473293552;2473328552;2473328552;2852459552;2852459552;2852493552;2852493552;3218496552;3218496552;3218532552;3218532552;3591316552;3591316552;3591346552;3591346552;3968917552;3968917552;3968952552;3968952552;4337375552;4337375552;4337410552;4337410552;4716133552;4716133552;4716169552;4716169552;5093757552;5093757552;5093793552;5093793552;5478858552;5478858552;5478892552;5478892552;5853261552;5853261552;5853296552;5853296552;6232143552;6232143552;6232178552;6232178552;6603406552;6603406552;6603440552;6603440552;7039982552;7039982552;7040017552;7040017552;7405237552;7405237552;7405272552;7405272552
97,BiasAdd,0.356,67.753,34526.316,23392.711,524288,15.185,4210688,121.956, 0:(128x4096) 1:(4096)->(128x4096) -t f16 -data_format NHWC,GPU-0,34526.316,0.000,34526.316,1.00,34526.31578947369,0.0,34526.31578947369,0.024210,0.000000,0.024205,99.463939,0.000000,99.440108,524288.000000,0,524288.000000,0.048537,0.000000,0.048537,98.998627,0.000000,98.998626,4210688.000000,0,4210688.000000,0.006595,0.022908,0.006595,tower_0/v/cg/affine1/xw_plus_b,0,-0.1630749571411937,2.377450517408816,1110,34524,33414,35633,34000.0,35000.0,35000.0,36000;33000;34000;37000;33000;35000;35000;35000;33000;34000,59646552,59646552,59682552,59682552,607928552;607928552;607961552;607961552;982154552;982154552;982188552;982188552;1408149552;1408149552;1408186552;1408186552;1778774552;1778774552;1778807552;1778807552;2152720552;2152720552;2152755552;2152755552;2526512552;2526512552;2526547552;2526547552;2899904552;2899904552;2899939552;2899939552;3269937552;3269937552;3269970552;3269970552;3643700552;3643700552;3643734552;3643734552;4014632552;4014632552;4014666552;4014666552;4391149552;4391149552;4391185552;4391185552;4769931552;4769931552;4769966552;4769966552;5145717552;5145717552;5145750552;5145750552;5524545552;5524545552;5524579552;5524579552;5900055552;5900055552;5900089552;5900089552;6280208552;6280208552;6280243552;6280243552;6654461552;6654461552;6654494552;6654494552;7084908552;7084908552;7084943552;7084943552;7458559552;7458559552;7458595552;7458595552
98,BiasAdd,0.360,68.590,34105.263,23392.711,524288,15.373,4210688,123.462, 0:(128x4096) 1:(4096)->(128x4096) -t f16 -data_format NHWC,GPU-0,34105.263,0.000,34105.263,1.00,34105.26315789474,0.0,34105.26315789474,0.023915,0.000000,0.023909,99.487854,0.000000,99.464017,524288.000000,0,524288.000000,0.048537,0.000000,0.048537,99.047163,0.000000,99.047163,4210688.000000,0,4210688.000000,0.006314,0.022628,0.006314,tower_0/v/cg/affine0/xw_plus_b,0,-0.17862736866372067,1.8761089931498842,1185,34095,32910,35281,33000.0,34000.0,35000.0,35000;33000;34000;36000;33000;35000;35000;35000;33000;34000,58263552,58263552,58298552,58298552,606632552;606632552;606665552;606665552;980843552;980843552;980877552;980877552;1406713552;1406713552;1406749552;1406749552;1777493552;1777493552;1777526552;1777526552;2151384552;2151384552;2151419552;2151419552;2525136552;2525136552;2525171552;2525171552;2898525552;2898525552;2898560552;2898560552;3268619552;3268619552;3268652552;3268652552;3642384552;3642384552;3642418552;3642418552;4013349552;4013349552;4013382552;4013382552;4389779552;4389779552;4389814552;4389814552;4768560552;4768560552;4768595552;4768595552;5144428552;5144428552;5144460552;5144460552;5523238552;5523238552;5523271552;5523271552;5898713552;5898713552;5898748552;5898748552;6278834552;6278834552;6278870552;6278870552;6653186552;6653186552;6653219552;6653219552;7083577552;7083577552;7083610552;7083610552;7456888552;7456888552;7456924552;7456924552
99,Cast,0.000,122.277,32157.895,39321.600,1,0.000,7077888,220.098, 0:(3x3x384x256)->(3x3x384x256) -DstT f16 -SrcT f32,GPU-0,32157.895,0.000,32157.895,1.00,32157.894736842107,0.0,32157.894736842107,0.022550,0.000000,0.022544,99.510404,0.000000,99.486562,1.000000,0,1.000000,0.081587,0.000000,0.081587,98.209007,0.000000,98.209006,7077888.000000,0,7077888.000000,0.000000,0.000000,0.000000,Cast_4,0,0.1851950312516681,3.2197231949979224,521,32143,31622,32664,32000.0,32000.0,32000.0,32000;32000;32000;33000;33000;32000;32000;32000;31000;33000,12778552,12778552,12810552,12810552,565442552;565442552;565474552;565474552;937052552;937052552;937084552;937084552;1359810552;1359810552;1359843552;1359843552;1734606552;1734606552;1734639552;1734639552;2108401552;2108401552;2108433552;2108433552;2480153552;2480153552;2480185552;2480185552;2853246552;2853246552;2853278552;2853278552;3225459552;3225459552;3225490552;3225490552;3598718552;3598718552;3598751552;3598751552;3970273552;3970273552;3970305552;3970305552;4344673552;4344673552;4344705552;4344705552;4723357552;4723357552;4723389552;4723389552;5101384552;5101384552;5101417552;5101417552;5479652552;5479652552;5479684552;5479684552;5854410552;5854410552;5854442552;5854442552;6232659552;6232659552;6232691552;6232691552;6610496552;6610496552;6610527552;6610527552;7040495552;7040495552;7040527552;7040527552;7411188552;7411188552;7411220552;7411220552
100,L2Loss,2.019,63.856,30789.474,19660.822,2654207,86.205,3538948,114.940, 0:(3x3x384x256)->(1) -t f32,GPU-0,30789.474,0.000,30789.474,1.00,30789.473684210523,0.0,30789.473684210523,0.021590,0.000000,0.021585,99.531994,0.000000,99.508146,2654207.000000,0,2654207.000000,0.040794,0.000000,0.040794,99.656423,0.000000,99.656423,3538948.000000,0,3538948.000000,0.006722,0.020070,0.006722,tower_0/v/l2_loss/L2Loss_8,0,-0.5097540211131671,2.7995023140057533,989,30738,29749,31727,30000.0,31000.0,31000.0,28000;31000;31000;30000;30000;32000;31000;32000;29000;31000,12716552,12716552,12756552,12756552,565379552;565379552;565421552;565421552;936985552;936985552;937029552;937029552;1359746552;1359746552;1359789552;1359789552;1734544552;1734544552;1734586552;1734586552;2108337552;2108337552;2108381552;2108381552;2480090552;2480090552;2480133552;2480133552;2853182552;2853182552;2853226552;2853226552;3225397552;3225397552;3225439552;3225439552;3598655552;3598655552;3598698552;3598698552;3970209552;3970209552;3970252552;3970252552;4344609552;4344609552;4344652552;4344652552;4723294552;4723294552;4723338552;4723338552;5101322552;5101322552;5101364552;5101364552;5479590552;5479590552;5479633552;5479633552;5854347552;5854347552;5854389552;5854389552;6232595552;6232595552;6232639552;6232639552;6610433552;6610433552;6610474552;6610474552;7040431552;7040431552;7040475552;7040475552;7411125552;7411125552;7411168552;7411168552
101,Cast,0.000,105.823,27868.421,29491.200,1,0.000,5308416,190.481, 0:(3x3x192x384)->(3x3x192x384) -DstT f32 -SrcT f16,GPU-0,27868.421,0.000,27868.421,1.00,27868.42105263158,0.0,27868.42105263158,0.019542,0.000000,0.019537,99.551535,0.000000,99.527684,1.000000,0,1.000000,0.061190,0.000000,0.061190,98.888900,0.000000,98.888899,5308416.000000,0,5308416.000000,0.000000,0.000000,0.000000,tower_0/v/gradients/Cast_2_grad/Cast,0,-0.0713720114828007,3.042965695530684,550,27881,27331,28431,28000.0,28000.0,28000.0,27000;28000;28000;28000;28000;28000;28000;28000;28000;28000,131042552,131042552,131069552,131069552,679462552;679462552;679490552;679490552;1052645552;1052645552;1052673552;1052673552;1479380552;1479380552;1479408552;1479408552;1851299552;1851299552;1851327552;1851327552;2224130552;2224130552;2224158552;2224158552;2597698552;2597698552;2597726552;2597726552;2971448552;2971448552;2971476552;2971476552;3341896552;3341896552;3341924552;3341924552;3714317552;3714317552;3714345552;3714345552;4085755552;4085755552;4085783552;4085783552;4462795552;4462795552;4462822552;4462822552;4840505552;4840505552;4840533552;4840533552;5218480552;5218480552;5218508552;5218508552;5595245552;5595245552;5595272552;5595272552;5970532552;5970532552;5970560552;5970560552;6350898552;6350898552;6350926552;6350926552;6726850552;6726850552;6726878552;6726878552;7155650552;7155650552;7155678552;7155678552;7529233552;7529233552;7529260552;7529260552
102,L2Loss,1.782,56.372,26157.895,14745.622,1990655,76.101,2654212,101.469, 0:(3x3x192x384)->(1) -t f32,GPU-0,26157.895,0.000,26157.895,1.00,26157.894736842107,0.0,26157.894736842107,0.018342,0.000000,0.018338,99.569878,0.000000,99.546021,1990655.000000,0,1990655.000000,0.030595,0.000000,0.030595,99.687018,0.000000,99.687018,2654212.000000,0,2654212.000000,0.007084,0.017094,0.007084,tower_0/v/l2_loss/L2Loss_4,0,-0.005289484070368795,2.083237203310044,794,26167,25373,26960,26000.0,26000.0,27000.0,26000;25000;25000;26000;26000;26000;26000;27000;25000;26000,12345552,12345552,12384552,12384552,565031552;565031552;565068552;565068552;936266552;936266552;936310552;936310552;1359394552;1359394552;1359432552;1359432552;1733852552;1733852552;1733894552;1733894552;2106687552;2106687552;2106726552;2106726552;2479734552;2479734552;2479772552;2479772552;2852350552;2852350552;2852389552;2852389552;3225050552;3225050552;3225087552;3225087552;3598301552;3598301552;3598340552;3598340552;3969784552;3969784552;3969826552;3969826552;4344254552;4344254552;4344294552;4344294552;4722941552;4722941552;4722978552;4722978552;5100967552;5100967552;5101006552;5101006552;5478750552;5478750552;5478790552;5478790552;5853650552;5853650552;5853971552;5853971552;6231732552;6231732552;6232058552;6232058552;6610082552;6610082552;6610120552;6610120552;7039580552;7039580552;7039896552;7039896552;7410769552;7410769552;7410807552;7410807552
103,AddN,0.288,82.093,24947.368,20480.000,307200,12.314,3686400,147.767, 0:(5x5x64x192) 1:(5x5x64x192)->(5x5x64x192) -N i: 2 -t f32,GPU-0,24947.368,0.000,24947.368,1.00,24947.36842105263,0.0,24947.36842105263,0.017493,0.000000,0.017489,99.587371,0.000000,99.563511,307200.000000,0,307200.000000,0.042493,0.000000,0.042493,99.615629,0.000000,99.615629,3686400.000000,0,3686400.000000,0.002257,0.016564,0.002257,tower_0/v/gradients/AddN_13,0,-1.7046846281526278,9.696712018140571,463,24929,24466,25391,25000.0,25000.0,25000.0,25000;25000;25000;25000;25000;25000;25000;25000;25000;25000,145983552,145983552,146008552,146008552,694458552;694458552;694483552;694483552;1067509552;1067509552;1067534552;1067534552;1494238552;1494238552;1494263552;1494263552;1866652552;1866652552;1866677552;1866677552;2239174552;2239174552;2239199552;2239199552;2612494552;2612494552;2612519552;2612519552;2986375552;2986375552;2986400552;2986400552;3356989552;3356989552;3357014552;3357014552;3729197552;3729197552;3729222552;3729222552;4100640552;4100640552;4100665552;4100665552;4477551552;4477551552;4477576552;4477576552;4855372552;4855372552;4855397552;4855397552;5233430552;5233430552;5233455552;5233455552;5610134552;5610134552;5610159552;5610159552;5985241552;5985241552;5985266552;5985266552;6365665552;6365665552;6365690552;6365690552;6742610552;6742610552;6742635552;6742635552;7170370552;7170370552;7170395552;7170395552;7543952552;7543952552;7543977552;7543977552
104,Cast,0.000,121.153,24342.105,29491.200,1,0.000,5308416,218.075, 0:(3x3x192x384)->(3x3x192x384) -DstT f16 -SrcT f32,GPU-0,24342.105,0.000,24342.105,1.00,24342.105263157893,0.0,24342.105263157893,0.017069,0.000000,0.017065,99.604440,0.000000,99.580576,1.000000,0,1.000000,0.061190,0.000000,0.061190,98.950090,0.000000,98.950089,5308416.000000,0,5308416.000000,0.000000,0.000000,0.000000,Cast_2,0,6.0239699517938465,38.13144370843409,169221,50500,-118721,219721,23000.0,24000.0,24000.0,26000;24000;23000;24000;24000;1121000;23000;24000;23000;24000,12407552,12407552,12433552,12433552,565089552;565089552;565113552;565113552;936336552;936336552;936359552;936359552;1359452552;1359452552;1359476552;1359476552;1733917552;1733917552;1733941552;1733941552;2106748552;2106748552;2107869552;2107869552;2479795552;2479795552;2479818552;2479818552;2852410552;2852410552;2852434552;2852434552;3225110552;3225110552;3225133552;3225133552;3598360552;3598360552;3598384552;3598384552;3969849552;3969849552;3969873552;3969873552;4344315552;4344315552;4344338552;4344338552;4723000552;4723000552;4723024552;4723024552;5101026552;5101026552;5101050552;5101050552;5478811552;5478811552;5478834552;5478834552;5854023552;5854023552;5854052552;5854052552;6232089552;6232089552;6232117552;6232117552;6610140552;6610140552;6610163552;6610163552;7039928552;7039928552;7039956552;7039956552;7410830552;7410830552;7410853552;7410853552
105,ApplyGradientDescent,0.000,86.760,23605.263,20480.022,1,0.000,3686404,156.169, 0:(5x5x64x192) 1:(1) 2:(5x5x64x192)->(5x5x64x192) -t f32 -use_locking 0,GPU-0,23605.263,0.000,23605.263,1.00,23605.263157894737,0.0,23605.263157894737,0.016552,0.000000,0.016548,99.620993,0.000000,99.597124,1.000000,0,1.000000,0.042493,0.000000,0.042493,99.573136,0.000000,99.573136,3686404.000000,0,3686404.000000,0.001364,0.000000,0.001364,append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/conv2d/kernel/ApplyGradientDescent,0,-0.011042230603952086,1.874852462585034,539,23619,23080,24158,23000.0,24000.0,24000.0,24000;24000;24000;23000;24000;24000;24000;24000;24000;24000,154153552,154153552,154177552,154177552,702687552;702687552;702711552;702711552;1075623552;1075623552;1075647552;1075647552;1502328552;1502328552;1502351552;1502351552;1875079552;1875079552;1875103552;1875103552;2247422552;2247422552;2247446552;2247446552;2620491552;2620491552;2620515552;2620515552;2994549552;2994549552;2994573552;2994573552;3365264552;3365264552;3365288552;3365288552;3737285552;3737285552;3737309552;3737309552;4108596552;4108596552;4108620552;4108620552;4485496552;4485496552;4485519552;4485519552;4863471552;4863471552;4863494552;4863494552;5241603552;5241603552;5241626552;5241626552;5618185552;5618185552;5618208552;5618208552;5993219552;5993219552;5993242552;5993242552;6373694552;6373694552;6373718552;6373718552;6750716552;6750716552;6750739552;6750739552;7178335552;7178335552;7178359552;7178359552;7551904552;7551904552;7551927552;7551927552
106,Mul,0.527,149.909,23315.789,34952.533,524288,22.486,6291456,269.837, 0:(128x4096) 1:(128x4096)->(128x4096) -t f16,GPU-0,23315.789,0.000,23315.789,1.00,23315.78947368421,0.0,23315.78947368421,0.016349,0.000000,0.016345,99.637342,0.000000,99.613470,524288.000000,0,524288.000000,0.072522,0.000000,0.072522,98.426572,0.000000,98.426572,6291456.000000,0,6291456.000000,0.000000,0.015442,0.000000,tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/div_grad/RealDiv,0,0.034342721856047156,2.3508672063866882,554,23286,22732,23839,23000.0,23000.0,24000.0,23000;23000;23000;24000;24000;23000;23000;23000;24000;24000,66485552,66485552,66508552,66508552,614461552;614461552;614484552;614484552;988739552;988739552;988762552;988762552;1415010552;1415010552;1415034552;1415034552;1785386552;1785386552;1785410552;1785410552;2159407552;2159407552;2159430552;2159430552;2533358552;2533358552;2533381552;2533381552;2906719552;2906719552;2906742552;2906742552;3276550552;3276550552;3276574552;3276574552;3650302552;3650302552;3650326552;3650326552;4021250552;4021250552;4021272552;4021272552;4397931552;4397931552;4397955552;4397955552;4776702552;4776702552;4776725552;4776725552;5153874552;5153874552;5153898552;5153898552;5531102552;5531102552;5531126552;5531126552;5906767552;5906767552;5906791552;5906791552;6286994552;6286994552;6287017552;6287017552;6661097552;6661097552;6661120552;6661120552;7091596552;7091596552;7091619552;7091619552;7465677552;7465677552;7465701552;7465701552
107,Mul,0.531,151.103,23131.579,34952.533,524288,22.665,6291456,271.986, 0:(128x4096) 1:(128x4096)->(128x4096) -t f16,GPU-0,23131.579,0.000,23131.579,1.00,23131.57894736842,0.0,23131.57894736842,0.016220,0.000000,0.016216,99.653562,0.000000,99.629686,524288.000000,0,524288.000000,0.072522,0.000000,0.072522,98.499094,0.000000,98.499094,6291456.000000,0,6291456.000000,0.000000,0.015319,0.000000,tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/div_grad/RealDiv,0,0.07137201148280069,3.042965695530684,550,23119,22569,23669,23000.0,23000.0,23000.0,24000;23000;23000;23000;23000;23000;23000;23000;23000;24000,61751552,61751552,61775552,61775552,609928552;609928552;609951552;609951552;984179552;984179552;984202552;984202552;1410262552;1410262552;1410285552;1410285552;1780760552;1780760552;1780783552;1780783552;2154777552;2154777552;2154800552;2154800552;2528603552;2528603552;2528626552;2528626552;2902004552;2902004552;2902027552;2902027552;3271926552;3271926552;3271949552;3271949552;3645730552;3645730552;3645754552;3645754552;4016629552;4016629552;4016652552;4016652552;4393238552;4393238552;4393262552;4393262552;4772019552;4772019552;4772042552;4772042552;5149113552;5149113552;5149137552;5149137552;5526561552;5526561552;5526584552;5526584552;5902112552;5902112552;5902136552;5902136552;6282304552;6282304552;6282328552;6282328552;6656622552;6656622552;6656644552;6656644552;7086981552;7086981552;7087004552;7087004552;7460653552;7460653552;7460676552;7460676552
108,Mul,0.558,158.875,22000.000,34952.533,524288,23.831,6291456,285.975, 0:(128x4096) 1:(128x4096)->(128x4096) -t f16,GPU-0,22000.000,0.000,22000.000,1.00,22000.0,0.0,22000.0,0.015427,0.000000,0.015423,99.668989,0.000000,99.645109,524288.000000,0,524288.000000,0.072522,0.000000,0.072522,98.571616,0.000000,98.571616,6291456.000000,0,6291456.000000,0.000000,0.014566,0.000000,tower_0/v/cg/dropout0/dropout/dropout/mul,0,0.0,3.335317460317459,541,22000,21459,22541,22000.0,22000.0,22000.0,22000;22000;22000;22000;22000;22000;22000;22000;22000;23000,58398552,58398552,58420552,58420552,606758552;606758552;606780552;606780552;980972552;980972552;980994552;980994552;1406847552;1406847552;1406869552;1406869552;1777626552;1777626552;1777648552;1777648552;2151511552;2151511552;2151533552;2151533552;2525270552;2525270552;2525292552;2525292552;2898657552;2898657552;2898679552;2898679552;3268749552;3268749552;3268771552;3268771552;3642515552;3642515552;3642538552;3642538552;4013476552;4013476552;4013498552;4013498552;4389911552;4389911552;4389933552;4389933552;4768691552;4768691552;4768713552;4768713552;5144560552;5144560552;5144583552;5144583552;5523366552;5523366552;5523388552;5523388552;5898844552;5898844552;5898866552;5898866552;6278968552;6278968552;6278989552;6278989552;6653316552;6653316552;6653338552;6653338552;7083708552;7083708552;7083730552;7083730552;7457315552;7457315552;7457338552;7457338552
109,Mul,0.569,161.975,21578.947,34952.533,524288,24.296,6291456,291.555, 0:(128x4096) 1:(128x4096)->(128x4096) -t f16,GPU-0,21578.947,0.000,21578.947,1.00,21578.947368421053,0.0,21578.947368421053,0.015132,0.000000,0.015128,99.684121,0.000000,99.660237,524288.000000,0,524288.000000,0.072522,0.000000,0.072522,98.644138,0.000000,98.644138,6291456.000000,0,6291456.000000,0.000000,0.014285,0.000000,tower_0/v/cg/dropout0_1/dropout/dropout/mul,0,1.7043788943273714,6.632653277250745,869,21690,20821,22560,21000.0,22000.0,22000.0,21000;21000;22000;22000;21000;21000;21000;22000;21000;21000,59775552,59775552,59796552,59796552,608051552;608051552;608072552;608072552;982278552;982278552;982300552;982300552;1408276552;1408276552;1408298552;1408298552;1778895552;1778895552;1778916552;1778916552;2152844552;2152844552;2152865552;2152865552;2526639552;2526639552;2526660552;2526660552;2900031552;2900031552;2900053552;2900053552;3270061552;3270061552;3270082552;3270082552;3643825552;3643825552;3643846552;3643846552;4014754552;4014754552;4014775552;4014775552;4391277552;4391277552;4391299552;4391299552;4770057552;4770057552;4770079552;4770079552;5145842552;5145842552;5145863552;5145863552;5524669552;5524669552;5524691552;5524691552;5900181552;5900181552;5900203552;5900203552;6280336552;6280336552;6280357552;6280357552;6654585552;6654585552;6654607552;6654607552;7085035552;7085035552;7085057552;7085057552;7458687552;7458687552;7458709552;7458709552
110,Floor,0.000,116.508,20000.000,23301.689,1,0.000,4194304,209.715, 0:(128x4096)->(128x4096) -t f16,GPU-0,20000.000,0.000,20000.000,1.00,20000.0,0.0,20000.0,0.014024,0.000000,0.014021,99.698145,0.000000,99.674258,1.000000,0,1.000000,0.048348,0.000000,0.048348,99.385599,0.000000,99.385599,4194304.000000,0,4194304.000000,0.000000,0.000000,0.000000,tower_0/v/cg/dropout0_1/dropout/dropout/Floor,0,-0.8120404441515381,5.794465106638565,563,19976,19414,20539,20000.0,20000.0,20000.0,20000;21000;20000;20000;20000;20000;21000;20000;20000;20000,18997552,18997552,19017552,19017552,571282552;571282552;571303552;571303552;942894552;942894552;942914552;942914552;1366404552;1366404552;1366424552;1366424552;1740505552;1740505552;1740525552;1740525552;2115220552;2115220552;2115240552;2115240552;2486413552;2486413552;2486434552;2486434552;2859564552;2859564552;2859584552;2859584552;3230933552;3230933552;3230953552;3230953552;3604932552;3604932552;3604952552;3604952552;3976314552;3976314552;3976333552;3976333552;4350863552;4350863552;4350883552;4350883552;4729830552;4729830552;4729851552;4729851552;5107134552;5107134552;5107154552;5107154552;5485873552;5485873552;5485893552;5485893552;5860451552;5860451552;5860471552;5860471552;6239229552;6239229552;6239249552;6239249552;6616198552;6616198552;6616218552;6616218552;7046604552;7046604552;7046624552;7046624552;7417658552;7417658552;7417678552;7417678552
111,L2Loss,1.098,34.727,19657.895,6826.689,921599,46.882,1228804,62.509, 0:(5x5x64x192)->(1) -t f32,GPU-0,19657.895,0.000,19657.895,1.00,19657.894736842107,0.0,19657.894736842107,0.013784,0.000000,0.013781,99.711929,0.000000,99.688039,921599.000000,0,921599.000000,0.014164,0.000000,0.014164,99.911572,0.000000,99.911572,1228804.000000,0,1228804.000000,0.008306,0.012941,0.008306,tower_0/v/l2_loss/L2Loss_2,0,-0.536024749395468,3.1960777162146257,909,19619,18710,20528,19000.0,20000.0,20000.0,19000;19000;21000;20000;19000;19000;20000;21000;20000;18000,12195552,12195552,12228552,12228552,564900552;564900552;564931552;564931552;936082552;936082552;936123552;936123552;1359260552;1359260552;1359292552;1359292552;1733504552;1733504552;1733547552;1733547552;2106493552;2106493552;2106523552;2106523552;2479554552;2479554552;2479588552;2479588552;2852187552;2852187552;2852220552;2852220552;3224638552;3224638552;3224937552;3224937552;3597879552;3597879552;3597909552;3597909552;3969236552;3969236552;3969351552;3969351552;4343819552;4343819552;4344141552;4344141552;4722804552;4722804552;4722836552;4722836552;5100827552;5100827552;5100858552;5100858552;5478416552;5478416552;5478575552;5478575552;5852794552;5852794552;5853094552;5853094552;6231514552;6231514552;6231549552;6231549552;6609945552;6609945552;6609975552;6609975552;7039363552;7039363552;7039399552;7039399552;7410630552;7410630552;7410662552;7410662552
112,Floor,0.000,121.797,19131.579,23301.689,1,0.000,4194304,219.235, 0:(128x4096)->(128x4096) -t f16,GPU-0,19131.579,0.000,19131.579,1.00,19131.57894736842,0.0,19131.57894736842,0.013415,0.000000,0.013412,99.725345,0.000000,99.701451,1.000000,0,1.000000,0.048348,0.000000,0.048348,99.433947,0.000000,99.433947,4194304.000000,0,4194304.000000,0.000000,0.000000,0.000000,tower_0/v/cg/dropout0/dropout/dropout/Floor,0,0.49444581850439795,4.169549275303221,453,19119,18666,19572,19000.0,19000.0,19000.0,19000;20000;19000;19000;19000;20000;20000;19000;18000;19000,19040552,19040552,19059552,19059552,571323552;571323552;571343552;571343552;942934552;942934552;942953552;942953552;1366444552;1366444552;1366463552;1366463552;1740546552;1740546552;1740565552;1740565552;2115260552;2115260552;2115280552;2115280552;2486455552;2486455552;2486475552;2486475552;2859606552;2859606552;2859625552;2859625552;3230973552;3230973552;3230991552;3230991552;3604973552;3604973552;3604992552;3604992552;3976354552;3976354552;3976373552;3976373552;4350904552;4350904552;4350923552;4350923552;4729871552;4729871552;4729891552;4729891552;5107175552;5107175552;5107194552;5107194552;5485913552;5485913552;5485932552;5485932552;5860492552;5860492552;5860511552;5860511552;6239269552;6239269552;6239288552;6239288552;6616238552;6616238552;6616257552;6616257552;7046645552;7046645552;7046664552;7046664552;7417699552;7417699552;7417718552;7417718552
