Time rank,Op,Compute utilization % (=100%*(ops/time)/(peak GOps/sec)),Bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),Time for 1 occ (ns),Analytical memory time (ns; for peak GB/sec bandwidth),Num ops per 1 occ (MAC=2ops),Achieved GOps/sec,Num bytes (if 32b data),Achieved bandwidth GB/sec,Op config,Device,GPU time for 1 occ,CPU time for 1 occ,Time for 1 occ,Occurence,GPU time for all occ,CPU time for all occ,Time for all occ,GPU time for all occ (as % of GPU batch time),CPU time for all occ (as % of CPU batch time),Time for all occ (as % of batch time),Cumulative GPU time (as % of GPU batch time),Cumulative CPU time (as % of CPU batch time),Cumulative time (as % of batch time),GPU GOps computed,CPU GOps computed,Total GOps computed,GPU op memory for all occ (% total for GPU),CPU op memory for all occ (% total for CPU),Op memory for all occ (% total),Cumulative GPU op memory (%),Cumulative CPU op memory (%),Cumulative total op memory (%),GPU bytes,CPU bytes,Total bytes,Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Layer in TensorFlow model,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
17,AddN,0.307,87.291,2882973.684,2516582.400,37748736,13.094,452984832,157.124, 0:(9216x4096) 1:(9216x4096)->(9216x4096) -N i: 2 -t f32,GPU-0,2882973.684,0.000,2882973.684,1.00,2882973.6842105263,0.0,2882973.6842105263,1.993296,0.000000,1.993001,68.296546,0.000000,68.286426,37748736.000000,0,37748736.000000,6.301095,0.000000,6.301095,12.602190,0.000000,12.602190,452984832.000000,0,452984832.000000,0.153640,1.887232,0.153640,tower_0/v/gradients/AddN_5,5000,0.3427476130856971,2.181554592568669,3808,2883119,2879311,2886927,2880000.0,2883500.0,2886000.0,2880000;2880000;2892000;2886000;2884000;2886000;2887000;2886000;2886000;2885000,70914192,70915192,73795192,73799192,524525192;524525192;527405192;527409192;852076192;852077192;854969192;854973192;1179507192;1179508192;1182394192;1182397192;1506445192;1506445192;1509329192;1509333192;1832663192;1832664192;1835550192;1835554192;2159961192;2159962192;2162849192;2162852192;2487056192;2487056192;2489942192;2489945192;2867651192;2867652192;2870538192;2870541192;3195224192;3195225192;3198110192;3198114192;3522183192;3522184192;3525068192;3525072192;3850520192;3850521192;3853405192;3853409192;4179021192;4179021192;4181906192;4181910192;4506550192;4506551192;4509438192;4509441192;4835417192;4835417192;4838300192;4838303192;5163053192;5163054192;5165944192;5165947192;5489568192;5489569192;5492448192;5492451192;5814044192;5814045192;5816926192;5816931192;6139439192;6139440192;6142326192;6142330192;6465319192;6465320192;6468201192;6468204192
18,MatMul,80.836,31.315,2799684.211,876726.044,9663676416,3451.702,157810688,56.367, 0:(128x9216) 1:(128x4096)->(9216x4096) -t f32 -tr_a 1 -tr_b 0,GPU-0,2799684.211,0.000,2799684.211,1.00,2799684.210526316,0.0,2799684.210526316,1.935709,0.000000,1.935423,70.232255,0.000000,70.221848,9663676416.000000,0,9663676416.000000,2.195173,0.000000,2.195173,51.915373,0.000000,51.915372,157810688.000000,0,157810688.000000,1.232574,0.274133,0.274133,tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul_1,4000,-0.7541368177319013,3.2008509605496034,76330,2795524,2719194,2871854,2749000.0,2806500.0,2856000.0,2666000;2745000;2933000;2881000;2829000;2860000;2865000;2859000;2862000;2853000,65500192,65501192,68167192,68170192,518960192;518960192;521705192;521708192;846131192;846131192;849064192;849067192;1173673192;1173673192;1176554192;1176557192;1500699192;1500699192;1503528192;1503531192;1826853192;1826854192;1829714192;1829717192;2154151192;2154152192;2157017192;2157020192;2481250192;2481250192;2484109192;2484111192;2861845192;2861845192;2864707192;2864710192;3189417192;3189418192;3192271192;3192274192;3516481192;3516481192;3519289192;3519292192;3844734192;3844734192;3847591192;3847594192;4173219192;4173219192;4176093192;4176096192;4500738192;4500738192;4503595192;4503598192;4829680192;4829680192;4832529192;4832532192;5157179192;5157180192;5160065192;5160068192;5483933192;5483933192;5486711192;5486714192;5808455192;5808455192;5811150192;5811154192;6133844192;6133844192;6136547192;6136550192;6459617192;6459618192;6462427192;6462431192
19,MatMul,81.007,31.382,2793763.158,876726.044,9663676416,3459.018,157810688,56.487, 0:(128x4096) 1:(9216x4096)->(128x9216) -t f32 -tr_a 0 -tr_b 1,GPU-0,2793763.158,0.000,2793763.158,1.00,2793763.1578947366,0.0,2793763.1578947366,1.931616,0.000000,1.931329,72.163870,0.000000,72.153178,9663676416.000000,0,9663676416.000000,2.195173,0.000000,2.195173,54.110546,0.000000,54.110546,157810688.000000,0,157810688.000000,1.228673,0.270251,0.270251,tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul,4000,-0.5051052728642851,2.8623944665705725,64216,2791476,2727260,2855692,2754250.0,2794500.0,2848000.0,2649000;2723000;2917000;2857000;2820000;2849000;2848000;2851000;2848000;2856000,68175192,68176192,70825192,70828192,521714192;521715192;524438192;524441192;849072192;849073192;851990192;851993192;1176562192;1176562192;1179419192;1179423192;1503536192;1503537192;1506357192;1506360192;1829723192;1829723192;1832572192;1832575192;2157025192;2157026192;2159874192;2159877192;2484116192;2484117192;2486968192;2486971192;2864715192;2864716192;2867564192;2867567192;3192279192;3192280192;3195136192;3195140192;3519298192;3519298192;3522094192;3522098192;3847599192;3847600192;3850431192;3850435192;4176102192;4176102192;4178929192;4178933192;4503603192;4503603192;4506452192;4506458192;4832537192;4832538192;4835329192;4835332192;5160073192;5160074192;5162966192;5162970192;5486720192;5486720192;5489480192;5489483192;5811159192;5811160192;5813953192;5813958192;6136555192;6136556192;6139347192;6139352192;6462438192;6462438192;6465231192;6465235192
20,MaxPoolGrad,0.661,58.326,2115815.789,1234079.289,59719680,28.225,222134272,104.988, 0:(128x64x55x55) 1:(128x64x27x27) 2:(128x64x27x27)->(128x64x55x55) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1,GPU-0,2115815.789,0.000,2115815.789,1.00,2115815.789473684,0.0,2115815.789473684,1.462881,0.000000,1.462664,73.626751,0.000000,73.615842,59719680.000000,0,59719680.000000,3.089925,0.000000,3.089925,24.029305,0.000000,24.029305,222134272.000000,0,222134272.000000,0.536417,1.379863,0.536417,tower_0/v/gradients/tower_0/v/cg/mpool0/MaxPool_grad/MaxPoolGrad,5000,-0.08725324293511398,3.336575361714344,18804,2115810,2097006,2134613,2106500.0,2115500.0,2127500.0,2141000;2151000;2112000;2109000;2109000;2134000;2130000;2118000;2118000;2108000,134624192,134625192,136766192,136770192,588230192;588231192;590382192;590386192;915482192;915483192;917595192;917600192;1243257192;1243257192;1245366192;1245370192;1570052192;1570052192;1572161192;1572165192;1896695192;1896696192;1898830192;1898834192;2224036192;2224036192;2226166192;2226170192;2551131192;2551131192;2553249192;2553253192;2930822192;2930822192;2932940192;2932944192;3258864192;3258864192;3260972192;3260977192;3586612192;3586613192;3588713192;3588718192;3914371192;3914372192;3916493192;3916497192;4242827192;4242828192;4244946192;4244950192;4570650192;4570651192;4572776192;4572780192;4899001192;4899002192;4901147192;4901151192;5227754192;5227755192;5229896192;5229901192;5552745192;5552745192;5554860192;5554866192;5878253192;5878254192;5880384192;5880388192;6203157192;6203157192;6205283192;6205288192;6530590192;6530591192;6532753192;6532757192
21,Mul,0.448,85.010,1973552.632,1677721.622,37748736,19.127,301989892,153.018, 0:(9216x4096) 1:(1)->(9216x4096) -t f32,GPU-0,1973552.632,0.000,1973552.632,1.00,1973552.6315789474,0.0,1973552.6315789474,1.364520,0.000000,1.364318,74.991271,0.000000,74.980159,37748736.000000,0,37748736.000000,4.200730,0.000000,4.200730,16.802919,0.000000,16.802919,301989892.000000,0,301989892.000000,0.136295,1.289990,0.136295,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_10_grad/mul,4000,5.952921809090564,37.56139218280075,49185,1981024,1931839,2030209,1971000.0,1973000.0,1977000.0,1970000;1972000;1978000;1973000;1971000;1969000;1973000;1973000;1972000;1975000,3752192,3753192,5723192,5726192,459101192;459102192;461074192;461076192;781819192;781820192;783798192;783800192;1110538192;1110538192;1112511192;1112514192;1438146192;1438146192;1440117192;1440119192;1764578192;1764578192;1766547192;1766549192;2091298192;2091298192;2093271192;2093273192;2418257192;2418258192;2420231192;2420233192;2797705192;2797706192;2799678192;2799680192;3126349192;3126349192;3128324192;3128326192;3454300192;3454301192;3456270192;3456272192;3782230192;3782230192;3784201192;3784203192;4109487192;4109487192;4111458192;4111460192;4437913192;4437913192;4439885192;4439887192;4766927192;4766928192;4769219192;4769221192;5093708192;5093709192;5095686192;5095688192;5422198192;5422199192;5424165192;5424167192;5748830192;5748830192;5750807192;5750809192;6073813192;6073813192;6075787192;6075789192;6399832192;6399832192;6401810192;6401813192
22,ReluGrad,0.302,86.106,1918631.579,1652053.333,24780800,12.916,297369600,154.990, 0:(128x64x55x55) 1:(128x64x55x55)->(128x64x55x55) -t f32,GPU-0,1918631.579,0.000,1918631.579,1.00,1918631.5789473685,0.0,1918631.5789473685,1.326547,0.000000,1.326351,76.317818,0.000000,76.306510,24780800.000000,0,24780800.000000,4.136461,0.000000,4.136461,20.939380,0.000000,20.939380,297369600.000000,0,297369600.000000,0.117966,1.256027,0.117966,tower_0/v/gradients/tower_0/v/cg/conv0/Relu_grad/ReluGrad,3000,0.22576978099615808,2.306823008292794,4804,1918738,1913934,1923542,1915000.0,1918500.0,1922750.0,1913000;1926000;1917000;1913000;1924000;1924000;1915000;1917000;1922000;1921000,136834192,136834192,138747192,138750192,590448192;590449192;592375192;592379192;917663192;917663192;919580192;919584192;1245432192;1245433192;1247346192;1247349192;1572226192;1572226192;1574150192;1574154192;1898896192;1898896192;1900820192;1900824192;2226232192;2226233192;2228148192;2228151192;2553315192;2553315192;2555232192;2555235192;2933008192;2933008192;2934930192;2934933192;3261038192;3261039192;3262960192;3262963192;3588779192;3588780192;3590697192;3590700192;3916559192;3916560192;3918478192;3918482192;4245014192;4245015192;4246934192;4246937192;4572842192;4572843192;4574763192;4574766192;4901214192;4901214192;4903134192;4903137192;5229963192;5229963192;5231874192;5231878192;5554930192;5554930192;5556850192;5556854192;5880449192;5880450192;5882372192;5882376192;6205350192;6205351192;6207275192;6207278192;6532821192;6532821192;6534746192;6534749192
23,Transpose,0.000,47.257,1860947.368,879428.356,1,0.000,158297104,85.063, 0:(128x227x227x3) 1:(4)->(128x3x227x227),GPU-0,1860947.368,0.000,1860947.368,1.00,1860947.3684210526,0.0,1860947.3684210526,1.286664,0.000000,1.286473,77.604482,0.000000,77.592983,1.000000,0,1.000000,2.201939,0.000000,2.201939,47.525027,0.000000,47.525026,158297104.000000,0,158297104.000000,0.614201,0.000000,0.614201,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter-0-TransposeNHWCToNCHW-LayoutOptimizer,3000,-0.5765355460333723,2.054939690903038,88086,1856738,1768652,1944825,1770000.0,1888000.0,1933250.0,1914000;1791000;1986000;1941000;1916000;1913000;1937000;1940000;1938000;1938000,5730192,5730192,7644192,7647192,461080192;461081192;462872192;462874192;783804192;783804192;785790192;785793192;1112517192;1112518192;1114459192;1114461192;1440123192;1440124192;1442040192;1442043192;1766553192;1766554192;1768467192;1768470192;2093277192;2093278192;2095215192;2095217192;2420237192;2420237192;2422177192;2422179192;2799684192;2799684192;2801622192;2801625192;3128330192;3128330192;3130268192;3130271192;3456276192;3456276192;3458176192;3458179192;3784206192;3784207192;3786132192;3786134192;4111464192;4111464192;4113389192;4113392192;4439891192;4439891192;4441827192;4441830192;4769225192;4769226192;4771125192;4771128192;5095692192;5095692192;5097655192;5097658192;5424171192;5424171192;5426042192;5426045192;5750813192;5750814192;5752559192;5752562192;6075793192;6075793192;6077566192;6077570192;6401818192;6401818192;6403587192;6403590192
24,BiasAdd,0.357,67.665,1627684.211,1101370.311,24780800,15.225,198246656,121.797, 0:(128x64x55x55) 1:(64)->(128x64x55x55) -t f32 -data_format NHWC,GPU-0,1627684.211,0.000,1627684.211,1.00,1627684.2105263155,0.0,1627684.2105263155,1.125385,0.000000,1.125219,78.729868,0.000000,78.718202,24780800.000000,0,24780800.000000,2.757644,0.000000,2.757644,35.378481,0.000000,35.378481,198246656.000000,0,198246656.000000,0.307579,1.064941,0.307579,tower_0/v/cg/conv0/BiasAdd,3000,1.7251102886722207,6.949866258416462,73023,1634548,1561525,1707570,1577750.0,1634500.0,1655500.0,1645000;1577000;1685000;1661000;1650000;1656000;1654000;1654000;1658000;1656000,15033192,15034192,16679192,16681192,469302192;469302192;470879192;470881192;793693192;793693192;795378192;795380192;1122044192;1122045192;1123706192;1123708192;1449592192;1449592192;1451242192;1451244192;1776063192;1776063192;1777719192;1777721192;2102809192;2102809192;2104463192;2104465192;2429747192;2429748192;2431402192;2431404192;2809221192;2809222192;2810880192;2810882192;3137874192;3137874192;3139530192;3139532192;3465792192;3465792192;3467434192;3467436192;3793670192;3793670192;3795311192;3795313192;4120906192;4120906192;4122552192;4122554192;4449443192;4449444192;4451092192;4451094192;4778573192;4778573192;4780206192;4780209192;5105593192;5105593192;5107271192;5107273192;5433419192;5433420192;5435038192;5435040192;5759543192;5759543192;5761107192;5761110192;6084677192;6084677192;6086245192;6086247192;6410640192;6410640192;6412457192;6412459192
25,Relu,0.272,51.625,1542394.737,796262.400,17915904,11.616,143327232,92.925, 0:(128x192x27x27)->(128x192x27x27) -t f32,GPU-0,1542394.737,0.000,1542394.737,1.00,1542394.7368421052,0.0,1542394.7368421052,1.066416,0.000000,1.066258,79.796284,0.000000,79.784460,17915904.000000,0,17915904.000000,1.993706,0.000000,1.993706,60.198333,0.000000,60.198333,143327232.000000,0,143327232.000000,0.462489,1.010045,0.462489,tower_0/v/cg/conv1/Relu,5000,0.03793906474437741,1.0147054238357633,593455,1546738,953283,2140193,946000.0,1421000.0,2146000.0,1685000;942000;2159000;2057000;2070000;2124000;2106000;953000;2207000;1144000,26665192,26666192,28351192,28355192,479227192;479227192;480169192;480172192;804094192;804096192;806255192;806259192;1132659192;1132660192;1134717192;1134720192;1460139192;1460140192;1462210192;1462214192;1786300192;1786301192;1788425192;1788429192;2113368192;2113369192;2115475192;2115480192;2441539192;2441540192;2442493192;2442497192;2819508192;2819510192;2821717192;2821722192;3149650192;3149651192;3150795192;3150798192;3475977192;3475978192;3478127192;3478132192;3804149192;3804149192;3805125192;3805129192;4131430192;4131430192;4133569192;4133572192;4459708192;4459708192;4461854192;4461857192;4790272192;4790272192;4791429192;4791431192;5115922192;5115922192;5118068192;5118073192;5443507192;5443508192;5444448192;5444450192;5769706192;5769707192;5770651192;5770653192;6094858192;6094859192;6095801192;6095804192;6420836192;6420837192;6421783192;6421785192
26,MaxPool,0.620,34.756,1411078.947,490427.733,37380096,26.490,88276992,62.560, 0:(128x192x27x27)->(128x192x13x13) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1,GPU-0,1411078.947,0.000,1411078.947,1.00,1411078.9473684211,0.0,1411078.9473684211,0.975624,0.000000,0.975479,80.771908,0.000000,80.759939,37380096.000000,0,37380096.000000,1.227948,0.000000,1.227948,73.195029,0.000000,73.195028,88276992.000000,0,88276992.000000,0.587668,0.920657,0.587668,tower_0/v/cg/mpool1/MaxPool,4000,0.40133901403670047,1.2752557195418504,542673,1421929,879255,1964602,924000.0,1115500.0,2104500.0,929000;899000;1579000;1264000;1109000;924000;930000;929000;928000;924000,28358192,28358192,29287192,29291192,480173192;480173192;481072192;481078192;806262192;806263192;807842192;807846192;1134721192;1134722192;1135986192;1135990192;1462216192;1462217192;1463326192;1463330192;1788432192;1788432192;1789356192;1789359192;2115482192;2115482192;2116412192;2116414192;2442499192;2442500192;2443429192;2443431192;2821725192;2821726192;2822654192;2822657192;3150799192;3150800192;3151724192;3151726192;3478135192;3478136192;3479235192;3479238192;3805130192;3805131192;3807150192;3807153192;4133574192;4133575192;4134697192;4134700192;4461859192;4461859192;4463137192;4463139192;4791433192;4791433192;4792347192;4792349192;5118075192;5118076192;5119276192;5119284192;5444451192;5444451192;5446639192;5446644192;5770654192;5770655192;5772762192;5772767192;6095805192;6095805192;6097931192;6097936192;6421787192;6421787192;6423914192;6423918192
27,ReluGrad,0.302,85.954,1389578.947,1194393.600,17915904,12.893,214990848,154.717, 0:(128x192x27x27) 1:(128x192x27x27)->(128x192x27x27) -t f32,GPU-0,1389578.947,0.000,1389578.947,1.00,1389578.9473684211,0.0,1389578.9473684211,0.960759,0.000000,0.960616,81.732666,0.000000,81.720555,17915904.000000,0,17915904.000000,2.990559,0.000000,2.990559,27.019864,0.000000,27.019864,214990848.000000,0,214990848.000000,0.086897,0.909684,0.086897,tower_0/v/gradients/tower_0/v/cg/conv1/Relu_grad/ReluGrad,3000,0.12111536564722881,3.1633736421366563,3695,1389643,1385948,1393337,1387250.0,1390000.0,1392000.0,1390000;1392000;1391000;1385000;1388000;1390000;1394000;1385000;1388000;1393000,123020192,123020192,124410192,124413192,576549192;576549192;577941192;577945192;903981192;903981192;905372192;905375192;1231732192;1231733192;1233118192;1233121192;1558571192;1558572192;1559960192;1559963192;1885125192;1885125192;1886515192;1886519192;2212456192;2212456192;2213850192;2213853192;2539565192;2539566192;2540951192;2540955192;2919349192;2919350192;2920738192;2920742192;3247386192;3247386192;3248779192;3248783192;3575073192;3575073192;3576463192;3576466192;3902774192;3902775192;3904167192;3904171192;4231301192;4231301192;4232686192;4232689192;4559059192;4559059192;4560451192;4560454192;4887330192;4887331192;4888718192;4888722192;5216153192;5216153192;5217545192;5217549192;5541236192;5541237192;5542623192;5542626192;5866633192;5866633192;5868024192;5868027192;6191586192;6191587192;6192980192;6192984192;6518751192;6518752192;6520152192;6520156192
28,MatMul,72.434,28.527,1388631.579,396128.711,4294967296,3092.949,71303168,51.348, 0:(128x4096) 1:(4096x4096)->(128x4096) -t f32 -tr_a 0 -tr_b 1,GPU-0,1388631.579,0.000,1388631.579,1.00,1388631.5789473683,0.0,1388631.5789473683,0.960104,0.000000,0.959961,82.692770,0.000000,82.680517,4294967296.000000,0,4294967296.000000,0.991839,0.000000,0.991839,78.178393,0.000000,78.178392,71303168.000000,0,71303168.000000,0.638115,0.216625,0.216625,tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b/MatMul_grad/MatMul,3000,1.3099996130725016,7.997700283282579,73575,1392833,1319259,1466408,1343500.0,1404500.0,1434000.0,1335000;1370000;1470000;1435000;1422000;1421000;1434000;1437000;1435000;1437000,61380192,61380192,62715192,62718192,514798192;514799192;516169192;516171192;841865192;841865192;843335192;843338192;1169450192;1169451192;1170886192;1170889192;1496485192;1496485192;1497907192;1497910192;1822640192;1822641192;1824062192;1824065192;2149927192;2149928192;2151362192;2151364192;2477023192;2477024192;2478461192;2478464192;2857619192;2857620192;2859055192;2859058192;3185187192;3185187192;3186624192;3186627192;3512283192;3512284192;3513691192;3513695192;3840521192;3840521192;3841947192;3841950192;4168486192;4168487192;4169913192;4169915192;4496509192;4496509192;4497947192;4497951192;4825481192;4825481192;4826886192;4826889192;5152926192;5152927192;5154384192;5154387192;5479762192;5479762192;5481152192;5481155192;5804355192;5804356192;5805666192;5805669192;6129744192;6129744192;6131057192;6131059192;6455509192;6455510192;6456817192;6456820192
29,MatMul,73.630,28.997,1366078.947,396128.711,4294967296,3144.011,71303168,52.195, 0:(128x4096) 1:(4096x4096)->(128x4096) -t f32 -tr_a 0 -tr_b 0,GPU-0,1366078.947,0.000,1366078.947,1.00,1366078.9473684211,0.0,1366078.9473684211,0.944511,0.000000,0.944371,83.637281,0.000000,83.624888,4294967296.000000,0,4294967296.000000,0.991839,0.000000,0.991839,79.170232,0.000000,79.170231,71303168.000000,0,71303168.000000,0.623313,0.201812,0.201812,tower_0/v/cg/affine1/xw_plus_b/MatMul,3000,0.07077898452131896,2.4186172796008787,66117,1367857,1301740,1433974,1299000.0,1382000.0,1420750.0,1323000;1309000;1462000;1423000;1406000;1408000;1422000;1421000;1428000;1422000,56318192,56318192,57641192,57644192,509732192;509732192;511041192;511043192;836450192;836451192;837913192;837916192;1164123192;1164124192;1165547192;1165551192;1491203192;1491203192;1492609192;1492613192;1817368192;1817369192;1818777192;1818781192;2144617192;2144617192;2146039192;2146041192;2471700192;2471700192;2473121192;2473124192;2851251192;2851251192;2852679192;2852682192;3179873192;3179873192;3181295192;3181297192;3507020192;3507021192;3508413192;3508417192;3835244192;3835245192;3836654192;3836656192;4162619192;4162620192;4164167192;4164169192;4491189192;4491189192;4492611192;4492613192;4820256192;4820256192;4821648192;4821651192;5147553192;5147553192;5148995192;5148997192;5474585192;5474585192;5475958192;5475961192;5799382192;5799382192;5800673192;5800676192;6124751192;6124752192;6126051192;6126053192;6450559192;6450560192;6451851192;6451853192
