rank by total time,time for 1 occ (ns),gpu time for 1 occ (ns),cpu time for 1 occ (ns),occurence (in a batch; for RNNs - in all batches),total time,total gpu time,total cpu time,rel time % (in a batch; for RNNs - in all batches),gpu rel time % (in a batch; for RNNs - in all batches),cpu rel time % (in a batch; for RNNs - in all batches),cumulative time (ns),cumulative time (%),cumulative gpu time (ns),cumulative gpu time (%),cumulative cpu time (ns),cumulative cpu time (%),Num GOps in 1 occ,Total GOps in all occ,Achieved CPU GOps/sec,Achieved GPU GOps/sec,Achieved total GOps/sec,Num bytes (if 32b data),Num bytes for all occ (if 32b data),Achieved bandwidth GB/sec,Device bandwidth GB/s,Memory time for all occ,(total time) - (memory time for all occ),GPU bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),GPU compute utilization % (=100%*(num_ops/time)/(peak GOps/sec)),Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Op name,Device,Op config,Ops aggregated,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
99,2394.737,2394.737,0.000,2.000,4789.474,4789.474,0.000,0.003,0.003,0.000,142228368.421,99.944,142217789.474,99.953,10578.947,46.313,0.0000000010000,0.0000000020000,0.000,0.000,0.000,4612.000,9224.000,1.9258901098901,180.000,0.051,4789.422,1.070,0.000,0.003,0.003,0.003,ApplyGradientDescent,GPU-0, 0:(384) 1:(1) 2:(384)->(384) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/biases/ApplyGradientDescent;append_apply_gradient_ops/GradientDescent/update_v/cg/conv2/biases/ApplyGradientDescent,5000,0.3811480756529885,1.1233563425370148,494,2405,1911,2899,2000.0,2000.0,3000.0,2000;2000;2000;3000;2000;3000;3000;2000;3000;2000,125609880,125610880,125630880,125634880,616301880;616302880;616323880;616327880;956987880;956988880;957009880;957013880;1299443880;1299444880;1299467880;1299471880;1695236880;1695237880;1695262880;1695267880;2045101880;2045102880;2045227880;2045231880;2390592880;2390594880;2390621880;2390626880;2730681880;2730682880;2730704880;2730709880;3073592880;3073593880;3073615880;3073619880;3412307880;3412308880;3412329880;3412333880;3756484880;3756486880;3756513880;3756518880;4102938880;4102939880;4102965880;4102969880;4463214880;4463215880;4463238880;4463242880;4804410880;4804411880;4804434880;4804438880;5142327880;5142328880;5142350880;5142355880;5487305880;5487306880;5487327880;5487331880;5827337880;5827338880;5827359880;5827363880;6187259880;6187261880;6187290880;6187295880;6564260880;6564261880;6564283880;6564287880;6927645880;6927645880;6927667880;6927671880
100,2223.684,2223.684,0.000,2.000,4447.368,4447.368,0.000,0.003,0.003,0.000,142232815.789,99.948,142222236.842,99.956,10578.947,46.313,0.0000003840000,0.0000007680000,0.000,0.173,0.173,4608.000,9216.000,2.0722366863905,180.000,0.051,4447.317,1.151,0.004,0.003,0.003,0.003,AddN,GPU-0, 0:(384) 1:(384)->(384) -N i: 2 -t f32,tower_0/v/gradients/AddN_8;tower_0/v/gradients/AddN_10,5000,1.1341423762302694,2.278108465608465,436,2250,1814,2686,2000.0,2000.0,2250.0,3000;2000;2000;3000;2000;3000;2000;2000;2000;2000,114068880,114069880,114088880,114092880,604682880;604683880;604702880;604705880;945161880;945162880;945184880;945188880;1287900880;1287901880;1287922880;1287926880;1683049880;1683049880;1683183880;1683188880;2033115880;2033116880;2033136880;2033139880;2378285880;2378285880;2378308880;2378311880;2718846880;2718847880;2718867880;2718870880;3061997880;3061997880;3062017880;3062020880;3400583880;3400584880;3400605880;3400609880;3743910880;3743910880;3743931880;3743935880;4090726880;4090726880;4090747880;4090751880;4450982880;4450983880;4451006880;4451009880;4792889880;4792890880;4792910880;4792913880;5130807880;5130807880;5130828880;5130832880;5475887880;5475887880;5475906880;5475910880;5815867880;5815868880;5815887880;5815891880;6174855880;6174856880;6175071880;6175075880;6552305880;6552306880;6552327880;6552330880;6915323880;6915323880;6915344880;6915348880
101,2118.421,2118.421,0.000,2.000,4236.842,4236.842,0.000,0.003,0.003,0.000,142237052.632,99.951,142226473.684,99.959,10578.947,46.313,0.0000000010000,0.0000000020000,0.000,0.000,0.000,12.000,24.000,0.0056645962733,180.000,0.000,4236.842,0.003,0.000,0.003,0.003,0.003,Mul,GPU-0, 0:(1) 1:(1)->(1) -t f32,tower_0/v/mul;tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div,4000,1.8751039665745814,4.53470871013628,364,2155,1791,2519,2000.0,2000.0,2000.0,2000;3000;2000;3000;2000;2000;2000;2000;2000;2000,17831880,17832880,17850880,17853880,509107880;509107880;509255880;509259880;847882880;847882880;847904880;847906880;1191383880;1191384880;1191406880;1191409880;1587108880;1587109880;1587131880;1587134880;1935362880;1935363880;1935384880;1935387880;2280136880;2280136880;2280157880;2280159880;2623727880;2623728880;2623749880;2623751880;2965598880;2965599880;2965618880;2965621880;3303071880;3303072880;3303094880;3303096880;3645206880;3645207880;3645227880;3645229880;3991540880;3991541880;3991562880;3991564880;4349230880;4349230880;4349251880;4349254880;4696143880;4696144880;4696163880;4696165880;5035420880;5035421880;5035443880;5035446880;5381802880;5381803880;5381824880;5381827880;5720157880;5720157880;5720179880;5720181880;6071113880;6071114880;6071136880;6071139880;6452699880;6452699880;6452803880;6452806880;6811311880;6811311880;6811334880;6811336880
102,3710.526,3710.526,0.000,1.000,3710.526,3710.526,0.000,0.003,0.003,0.000,142240763.158,99.953,142230184.211,99.962,10578.947,46.313,0.0000030020000,0.0000030020000,0.000,0.809,0.809,4008.000,4008.000,1.0801702127660,180.000,0.022,3710.504,0.600,0.019,0.002,0.002,0.002,L2Loss,GPU-0, 0:(1001)->(1) -t f32,tower_0/v/l2_loss/L2Loss_15,2000,-0.7947877358948,1.6000424042295958,468,3690,3223,4158,3000.0,4000.0,4000.0,4000;4000;4000;3000;4000;4000;3000;4000;3000;3000,1223880,1223880,1248880,1250880,491280880;491281880;491305880;491307880;831503880;831503880;831528880;831530880;1174724880;1174724880;1174748880;1174751880;1570753880;1570754880;1570778880;1570781880;1919341880;1919341880;1919367880;1919369880;2264213880;2264213880;2264238880;2264240880;2608092880;2608092880;2608116880;2608119880;2949621880;2949621880;2949646880;2949648880;3287074880;3287074880;3287098880;3287101880;3629298880;3629298880;3629324880;3629326880;3975943880;3975943880;3975969880;3975971880;4331944880;4331944880;4331969880;4331972880;4680339880;4680339880;4680364880;4680366880;5019180880;5019180880;5019204880;5019207880;5365695880;5365696880;5365721880;5365723880;5703758880;5703759880;5703783880;5703786880;6054459880;6054459880;6054483880;6054486880;6436450880;6436451880;6436475880;6436477880;6795622880;6795622880;6795646880;6795649880
103,1828.947,1828.947,0.000,2.000,3657.895,3657.895,0.000,0.003,0.003,0.000,142244421.053,99.956,142233842.105,99.964,10578.947,46.313,0.0000040960000,0.0000081920000,0.000,2.240,2.240,32772.000,65544.000,17.9185035971223,180.000,0.364,3657.531,9.955,0.052,0.002,0.002,0.002,Mul,GPU-0, 0:(4096) 1:(1)->(4096) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_11_grad/mul;tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_13_grad/mul,3000,-0.7888287645845803,3.591147939599494,443,1821,1378,2265,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;3000;2000;1000;2000;1000,3130880,3131880,3149880,3151880,493185880;493186880;493204880;493206880;833407880;833408880;833426880;833429880;1176627880;1176627880;1176646880;1176648880;1572654880;1572655880;1572674880;1572676880;1921417880;1921417880;1921438880;1921440880;2266110880;2266110880;2266128880;2266131880;2609990880;2609990880;2610009880;2610011880;2951985880;2951985880;2952003880;2952006880;3288973880;3288974880;3288992880;3288994880;3631200880;3631200880;3631218880;3631220880;3977855880;3977855880;3977874880;3977877880;4333843880;4333843880;4333861880;4333864880;4682251880;4682251880;4682271880;4682273880;5021080880;5021081880;5021098880;5021101880;5367600880;5367601880;5367619880;5367621880;5705660880;5705660880;5705678880;5705680880;6056371880;6056372880;6056391880;6056393880;6438348880;6438349880;6438367880;6438370880;6797687880;6797688880;6797714880;6797716880
104,3447.368,0.000,3447.368,1.000,3447.368,0.000,3447.368,0.002,0.000,15.092,142247868.421,99.958,142233842.105,99.964,14026.316,61.406,0.0000000010000,0.0000000010000,0.000,0.000,0.000,12.000,12.000,0.0034809160305,180.000,0.000,3447.368,0.002,0.000,0.002,0.002,0.002,AssignAdd,CPU-0, 0:(1) 1:(1)->(1) -t i64 -use_locking 0,inc_global_step/AssignAdd,2000,4.442391147848497,25.694251937764246,1284,3643,2358,4927,3000.0,3000.0,4000.0,3000;3000;3000;3000;3000;3000;4000;4000;4000;3000,151517880,151518880,151521880,151522880,642817880;642818880;642821880;642822880;982802880;982803880;982806880;982807880;1331178880;1331179880;1331182880;1331184880;1722684880;1722685880;1722688880;1722690880;2072356880;2072356880;2072359880;2072361880;2417293880;2417294880;2417298880;2417299880;2756628880;2756628880;2756632880;2756634880;3099556880;3099556880;3099560880;3099562880;3438718880;3438719880;3438722880;3438724880;3783335880;3783335880;3783339880;3783341880;4130517880;4130517880;4130521880;4130523880;4490518880;4490519880;4490522880;4490524880;4830241880;4830241880;4830245880;4830247880;5169036880;5169036880;5169040880;5169042880;5512972880;5512972880;5512975880;5512978880;5853273880;5853273880;5853277880;5853279880;6215512880;6215512880;6215517880;6215519880;6591300880;6591300880;6591303880;6591305880;6955993880;6955994880;6955997880;6955999880
105,1526.316,1526.316,0.000,2.000,3052.632,3052.632,0.000,0.002,0.002,0.000,142250921.053,99.960,142236894.737,99.966,14026.316,61.406,0.0000003840000,0.0000007680000,0.000,0.252,0.252,3076.000,6152.000,2.0153103448276,180.000,0.034,3052.597,1.120,0.006,0.002,0.002,0.002,Mul,GPU-0, 0:(384) 1:(1)->(384) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_7_grad/mul;tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_5_grad/mul,4000,-0.0936487245542879,0.9852079468150898,502,1524,1021,2026,1000.0,2000.0,2000.0,2000;1000;2000;1000;2000;2000;2000;2000;1000;2000,9290880,9291880,9308880,9311880,498779880;498780880;498798880;498800880;838957880;838957880;838975880;838977880;1182167880;1182168880;1182186880;1182188880;1578198880;1578198880;1578222880;1578225880;1926865880;1926866880;1926884880;1926886880;2271509880;2271510880;2271528880;2271530880;2615374880;2615374880;2615392880;2615395880;2957395880;2957395880;2957413880;2957416880;3294369880;3294370880;3294388880;3294390880;3636632880;3636632880;3636650880;3636652880;3983236880;3983237880;3983255880;3983257880;4339253880;4339254880;4339272880;4339274880;4688388880;4688389880;4688407880;4688409880;5026615880;5026615880;5026633880;5026635880;5373049880;5373050880;5373068880;5373070880;5711197880;5711197880;5711215880;5711217880;6061919880;6061920880;6061937880;6061940880;6443812880;6443813880;6443830880;6443833880;6803598880;6803599880;6803617880;6803620880
106,1526.316,0.000,1526.316,2.000,3052.632,0.000,3052.632,0.002,0.000,13.364,142253973.684,99.962,142236894.737,99.966,17078.947,74.770,0.0000000010000,0.0000000020000,0.001,0.000,0.001,8.000,16.000,0.0052413793103,180.000,0.000,3052.631,0.003,0.000,0.002,0.002,0.002,_Retval,CPU-0, 0:(1)->(none),_retval_inc_global_step/AssignAdd_0_1;_retval_average_loss/Mean_0_0,2500,0.31868275455739936,2.261294137732256,653,1536,883,2189,1000.0,2000.0,2000.0,500;1000;2000;1000;1000;1000;1000;1000;1000;1000,151524880,151525080,151525580,151527880,642824880;642824880;642825880;642827880;982809880;982809880;982811880;982812880;1331186880;1331186880;1331187880;1331189880;1722692880;1722692880;1722693880;1722695880;2072363880;2072363880;2072364880;2072366880;2417301880;2417302880;2417303880;2417304880;2756636880;2756636880;2756637880;2756639880;3099564880;3099565880;3099566880;3099568880;3438726880;3438726880;3438727880;3438729880;3783343880;3783343880;3783344880;3783346880;4130525880;4130525880;4130526880;4130528880;4490526880;4490526880;4490527880;4490529880;4830249880;4830249880;4830250880;4830252880;5169045880;5169046880;5169047880;5169049880;5512980880;5512980880;5512981880;5512983880;5853281880;5853281880;5853282880;5853283880;6215522880;6215522880;6215524880;6215526880;6591307880;6591307880;6591309880;6591310880;6956002880;6956002880;6956003880;6956004880
107,3000.000,0.000,3000.000,1.000,3000.000,0.000,3000.000,0.002,0.000,13.134,142256973.684,99.965,142236894.737,99.966,20078.947,87.903,0.0000000010000,0.0000000010000,0.000,0.000,0.000,0.000,0.000,0.0000000000000,180.000,0.000,3000.000,0.000,0.000,0.000,0.002,0.002,Const,CPU-0, 0:(none)->(1) -t i64,inc_global_step/AssignAdd/value,1000,5.986934291825315,37.83504643431871,6498,3976,-2521,10474,3000.0,3000.0,3000.0,3000;45000;3000;2000;3000;3000;3000;3000;4000;3000,151512880,151512880,151515880,151516880,642768880;642769880;642814880;642815880;982796880;982796880;982799880;982800880;1331173880;1331173880;1331175880;1331176880;1722678880;1722679880;1722682880;1722682880;2072349880;2072350880;2072353880;2072353880;2417287880;2417287880;2417290880;2417291880;2756622880;2756622880;2756625880;2756626880;3099548880;3099548880;3099552880;3099553880;3438712880;3438712880;3438715880;3438716880;3783329880;3783329880;3783332880;3783333880;4130511880;4130511880;4130514880;4130515880;4490512880;4490512880;4490515880;4490516880;4830234880;4830234880;4830237880;4830239880;5169027880;5169028880;5169031880;5169032880;5512965880;5512965880;5512968880;5512970880;5853266880;5853267880;5853270880;5853270880;6215503880;6215504880;6215507880;6215509880;6591294880;6591294880;6591297880;6591298880;6955987880;6955987880;6955990880;6955991880
108,2815.789,2815.789,0.000,1.000,2815.789,2815.789,0.000,0.002,0.002,0.000,142259789.474,99.967,142239710.526,99.968,20078.947,87.903,0.0000000010000,0.0000000010000,0.000,0.000,0.000,278788.000,278788.000,99.0088224299065,180.000,1.549,2814.241,55.005,0.000,0.001,0.002,0.001,ApplyGradientDescent,GPU-0, 0:(11x11x3x64) 1:(1) 2:(11x11x3x64)->(11x11x3x64) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/conv0/conv2d/kernel/ApplyGradientDescent,5000,-1.3431820103699477,2.8010891225176975,415,2786,2370,3201,3000.0,3000.0,3000.0,3000;3000;3000;3000;3000;3000;3000;3000;2000;3000,151377880,151378880,151396880,151400880,642137880;642138880;642157880;642161880;982596880;982596880;982616880;982620880;1330991880;1330991880;1331010880;1331014880;1722524880;1722525880;1722544880;1722548880;2072228880;2072229880;2072248880;2072251880;2417165880;2417165880;2417184880;2417187880;2756473880;2756474880;2756493880;2756497880;3099403880;3099404880;3099423880;3099427880;3438553880;3438554880;3438575880;3438579880;3783183880;3783183880;3783202880;3783206880;4130358880;4130359880;4130378880;4130381880;4490365880;4490365880;4490384880;4490387880;4830065880;4830066880;4830085880;4830088880;5168862880;5168863880;5168883880;5168887880;5512795880;5512796880;5512815880;5512818880;5853112880;5853113880;5853132880;5853135880;6215379880;6215379880;6215398880;6215401880;6591135880;6591136880;6591154880;6591158880;6955830880;6955831880;6955850880;6955853880
109,2736.842,2736.842,0.000,1.000,2736.842,2736.842,0.000,0.002,0.002,0.000,142262526.316,99.968,142242447.368,99.970,20078.947,87.903,0.0000232320000,0.0000232320000,0.000,8.489,8.489,278784.000,278784.000,101.8633846153846,180.000,1.549,2735.293,56.591,0.199,0.001,0.002,0.001,AddN,GPU-0, 0:(11x11x3x64) 1:(11x11x3x64)->(11x11x3x64) -N i: 2 -t f32,tower_0/v/gradients/AddN_15,3000,-0.9150042350956382,1.8106009070294784,457,2714,2257,3172,2000.0,3000.0,3000.0,3000;3000;3000;3000;3000;3000;3000;3000;2000;3000,151328880,151328880,151347880,151350880,642083880;642084880;642104880;642108880;982543880;982544880;982563880;982567880;1330939880;1330940880;1330958880;1330961880;1722470880;1722471880;1722489880;1722493880;2072178880;2072178880;2072196880;2072200880;2417114880;2417115880;2417134880;2417137880;2756422880;2756423880;2756441880;2756444880;3099352880;3099352880;3099372880;3099375880;3438498880;3438499880;3438517880;3438521880;3783132880;3783132880;3783150880;3783154880;4130307880;4130307880;4130326880;4130329880;4490313880;4490313880;4490331880;4490335880;4830015880;4830015880;4830034880;4830037880;5168807880;5168808880;5168828880;5168832880;5512745880;5512746880;5512764880;5512767880;5853060880;5853060880;5853078880;5853082880;6215324880;6215325880;6215343880;6215347880;6591084880;6591084880;6591102880;6591106880;6955779880;6955779880;6955798880;6955801880
110,2710.526,2710.526,0.000,1.000,2710.526,2710.526,0.000,0.002,0.002,0.000,142265236.842,99.970,142245157.895,99.972,20078.947,87.903,0.0000000010000,0.0000000010000,0.000,0.000,0.000,12016.000,12016.000,4.4330873786408,180.000,0.067,2710.460,2.463,0.000,0.002,0.002,0.002,ApplyGradientDescent,GPU-0, 0:(1001) 1:(1) 2:(1001)->(1001) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/biases/ApplyGradientDescent,4000,-0.35628794489226673,2.2574213761472453,508,2714,2207,3222,2000.0,3000.0,3000.0,3000;3000;2000;3000;3000;3000;3000;3000;2000;2000,62321880,62321880,62344880,62348880,552328880;552328880;552352880;552355880;892548880;892549880;892573880;892577880;1235706880;1235707880;1235729880;1235733880;1631279880;1631279880;1631302880;1631305880;1978680880;1978680880;1978702880;1978706880;2324747880;2324748880;2324770880;2324773880;2665996880;2665997880;2666020880;2666023880;3008481880;3008481880;3008504880;3008507880;3346303880;3346303880;3346326880;3346330880;3688759880;3688759880;3688782880;3688785880;4035061880;4035061880;4035084880;4035087880;4393931880;4393932880;4393957880;4393960880;4740502880;4740503880;4740525880;4740529880;5079409880;5079409880;5079432880;5079436880;5424906880;5424907880;5424930880;5424933880;5764188880;5764189880;5764211880;5764214880;6117374880;6117375880;6117473880;6117477880;6496824880;6496825880;6496847880;6496850880;6856162880;6856162880;6856186880;6856189880
111,2552.632,2552.632,0.000,1.000,2552.632,2552.632,0.000,0.002,0.002,0.000,142267789.474,99.972,142247710.526,99.974,20078.947,87.903,0.0000007670000,0.0000007670000,0.000,0.300,0.300,1028.000,1028.000,0.4027216494845,180.000,0.006,2552.626,0.224,0.007,0.002,0.002,0.002,L2Loss,GPU-0, 0:(256)->(1) -t f32,tower_0/v/l2_loss/L2Loss_9,3000,-0.18455300555218718,0.9878383847818304,504,2548,2044,3051,2000.0,3000.0,3000.0,3000;3000;3000;2000;2000;2000;2000;3000;2000;3000,9452880,9453880,9471880,9473880,498941880;498941880;498959880;498962880;839118880;839118880;839136880;839138880;1182336880;1182336880;1182355880;1182357880;1578367880;1578367880;1578385880;1578387880;1927025880;1927026880;1927044880;1927046880;2271669880;2271669880;2271687880;2271690880;2615534880;2615535880;2615553880;2615555880;2957556880;2957556880;2957575880;2957577880;3294531880;3294531880;3294549880;3294551880;3636791880;3636791880;3636810880;3636812880;3983395880;3983396880;3983414880;3983416880;4339413880;4339414880;4339433880;4339435880;4688561880;4688562880;4688584880;4688586880;5026774880;5026775880;5026793880;5026795880;5373214880;5373215880;5373240880;5373243880;5711357880;5711357880;5711375880;5711377880;6062100880;6062101880;6062129880;6062133880;6443971880;6443972880;6443990880;6443992880;6803763880;6803763880;6803782880;6803784880
112,2552.632,2552.632,0.000,1.000,2552.632,2552.632,0.000,0.002,0.002,0.000,142270342.105,99.974,142250263.158,99.976,20078.947,87.903,0.0000000010000,0.0000000010000,0.000,0.000,0.000,3076.000,3076.000,1.2050309278351,180.000,0.017,2552.614,0.669,0.000,0.002,0.002,0.002,ApplyGradientDescent,GPU-0, 0:(256) 1:(1) 2:(256)->(256) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/biases/ApplyGradientDescent,4000,-0.18455300555218718,0.9878383847818304,504,2548,2044,3051,2000.0,3000.0,3000.0,3000;3000;3000;2000;3000;3000;3000;3000;2000;3000,113288880,113288880,113310880,113314880,603891880;603892880;603915880;603919880;944365880;944368880;944397880;944402880;1287107880;1287109880;1287135880;1287140880;1682260880;1682261880;1682286880;1682290880;2032325880;2032326880;2032352880;2032357880;2377492880;2377493880;2377519880;2377524880;2718058880;2718059880;2718082880;2718086880;3061204880;3061205880;3061230880;3061235880;3399786880;3399788880;3399816880;3399821880;3743111880;3743112880;3743142880;3743146880;4089932880;4089933880;4089958880;4089963880;4450018880;4450019880;4450045880;4450050880;4792103880;4792104880;4792127880;4792131880;5130017880;5130018880;5130043880;5130047880;5475102880;5475103880;5475124880;5475128880;5815083880;5815084880;5815109880;5815113880;6173852880;6173854880;6173937880;6173942880;6551512880;6551513880;6551539880;6551544880;6914529880;6914531880;6914559880;6914564880
113,2447.368,2447.368,0.000,1.000,2447.368,2447.368,0.000,0.002,0.002,0.000,142272789.474,99.976,142252710.526,99.978,20078.947,87.903,0.0000001270000,0.0000001270000,0.000,0.052,0.052,520.000,520.000,0.2124731182796,180.000,0.003,2447.366,0.118,0.001,0.002,0.002,0.002,Sum,GPU-0, 0:(128) 1:(1)->(1) -t f32 -Tidx i32 -keep_dims b: 0,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Sum,4000,0.18455300555218718,0.9878383847818304,504,2452,1949,2956,2000.0,2000.0,3000.0,3000;3000;3000;2000;3000;3000;3000;2000;2000;3000,60992880,60992880,61018880,61022880,550978880;550979880;551005880;551009880;891217880;891217880;891244880;891248880;1234374880;1234375880;1234401880;1234405880;1629949880;1629949880;1629975880;1629979880;1977209880;1977210880;1977236880;1977240880;2322809880;2322810880;2322838880;2322842880;2664686880;2664686880;2664713880;2664717880;3007192880;3007192880;3007218880;3007222880;3344964880;3344965880;3344991880;3344995880;3687249880;3687249880;3687276880;3687280880;4033726880;4033727880;4033753880;4033756880;4392392880;4392393880;4392419880;4392423880;4739217880;4739217880;4739243880;4739247880;5078087880;5078088880;5078113880;5078117880;5423609880;5423609880;5423635880;5423639880;5762853880;5762854880;5762879880;5762883880;6115613880;6115614880;6115650880;6115656880;6495526880;6495527880;6495552880;6495556880;6854833880;6854833880;6854859880;6854863880
114,2421.053,2421.053,0.000,1.000,2421.053,2421.053,0.000,0.002,0.002,0.000,142275210.526,99.977,142255131.579,99.979,20078.947,87.903,0.0000010010000,0.0000010010000,0.000,0.413,0.413,12012.000,12012.000,4.9614782608696,180.000,0.067,2420.986,2.756,0.010,0.002,0.002,0.002,AddN,GPU-0, 0:(1001) 1:(1001)->(1001) -N i: 2 -t f32,tower_0/v/gradients/AddN,4000,0.2784269220970238,1.0323601662887378,501,2429,1928,2929,2000.0,2000.0,3000.0,3000;2000;2000;3000;2000;2000;3000;2000;3000;2000,61867880,61868880,61888880,61891880,551875880;551875880;551896880;551899880;892094880;892095880;892116880;892119880;1235250880;1235250880;1235272880;1235275880;1630825880;1630826880;1630847880;1630850880;1978047880;1978048880;1978068880;1978072880;2324295880;2324295880;2324316880;2324320880;2665535880;2665536880;2665560880;2665564880;3008027880;3008028880;3008049880;3008052880;3345841880;3345841880;3345862880;3345866880;3688295880;3688295880;3688318880;3688321880;4034607880;4034607880;4034629880;4034632880;4393288880;4393288880;4393310880;4393313880;4740048880;4740049880;4740070880;4740074880;5078955880;5078955880;5078976880;5078979880;5424454880;5424454880;5424475880;5424478880;5763735880;5763736880;5763756880;5763759880;6116616880;6116617880;6116713880;6116718880;6496373880;6496374880;6496394880;6496398880;6855708880;6855709880;6855729880;6855733880
115,2421.053,2421.053,0.000,1.000,2421.053,2421.053,0.000,0.002,0.002,0.000,142277631.579,99.979,142257552.632,99.981,20078.947,87.903,0.0000000010000,0.0000000010000,0.000,0.000,0.000,2308.000,2308.000,0.9533043478261,180.000,0.013,2421.040,0.530,0.000,0.002,0.002,0.002,ApplyGradientDescent,GPU-0, 0:(192) 1:(1) 2:(192)->(192) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/biases/ApplyGradientDescent,5000,0.2784269220970238,1.0323601662887378,501,2429,1928,2929,2000.0,2000.0,3000.0,3000;3000;3000;3000;3000;3000;2000;3000;2000;2000,143199880,143200880,143220880,143224880,633954880;633955880;633979880;633983880;974520880;974521880;974542880;974545880;1321279880;1321279880;1321580880;1321585880;1713751880;1713752880;1713774880;1713779880;2063584880;2063584880;2063845880;2063849880;2409054880;2409055880;2409078880;2409082880;2748298880;2748299880;2748319880;2748322880;3091204880;3091205880;3091225880;3091229880;3430264880;3430265880;3430286880;3430289880;3775085880;3775086880;3775108880;3775112880;4121465880;4121465880;4121670880;4121674880;4481634880;4481635880;4481656880;4481660880;4821937880;4821938880;4821958880;4821961880;5160603880;5160604880;5160627880;5160631880;5504739880;5504739880;5504759880;5504763880;5844805880;5844805880;5844825880;5844829880;6206085880;6206085880;6206110880;6206115880;6582637880;6582637880;6582931880;6582935880;6946640880;6946641880;6947056880;6947062880
116,2342.105,2342.105,0.000,1.000,2342.105,2342.105,0.000,0.002,0.002,0.000,142279973.684,99.981,142259894.737,99.983,20078.947,87.903,0.0000000010000,0.0000000010000,0.000,0.000,0.000,16.000,16.000,0.0068314606742,180.000,0.000,2342.105,0.004,0.000,0.002,0.002,0.002,Select,GPU-0, 0:(1) 1:(1) 2:(1)->(1) -t f32,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/value,2000,0.5751161772893643,1.291773746535651,485,2357,1872,2842,2000.0,2000.0,3000.0,2000;2000;3000;2000;3000;2000;2000;2000;2000;2000,62293880,62293880,62316880,62318880,552299880;552299880;552323880;552325880;892520880;892521880;892544880;892546880;1235677880;1235678880;1235702880;1235704880;1631250880;1631251880;1631274880;1631276880;1978652880;1978653880;1978675880;1978677880;2324719880;2324719880;2324743880;2324745880;2665968880;2665969880;2665992880;2665994880;3008452880;3008453880;3008476880;3008479880;3346274880;3346274880;3346298880;3346300880;3688731880;3688731880;3688754880;3688756880;4035032880;4035033880;4035056880;4035058880;4393900880;4393900880;4393927880;4393929880;4740475880;4740475880;4740498880;4740500880;5079380880;5079381880;5079405880;5079407880;5424879880;5424879880;5424902880;5424904880;5764160880;5764161880;5764184880;5764186880;6117273880;6117273880;6117369880;6117372880;6496797880;6496797880;6496820880;6496822880;6856134880;6856134880;6856157880;6856160880
117,2236.842,2236.842,0.000,1.000,2236.842,2236.842,0.000,0.002,0.002,0.000,142282210.526,99.982,142262131.579,99.984,20078.947,87.903,0.0000000010000,0.0000000010000,0.000,0.000,0.000,12.000,12.000,0.0053647058824,180.000,0.000,2236.842,0.003,0.000,0.001,0.001,0.001,Add,GPU-0, 0:(1) 1:(1)->(1) -t f32,tower_0/v/add,4000,1.0446111464884016,2.0707752309134793,445,2262,1817,2707,2000.0,2000.0,2750.0,3000;2000;2000;3000;2000;2000;3000;2000;3000;2000,62753880,62753880,62775880,62779880,552763880;552763880;552786880;552790880;892984880;892985880;893007880;893011880;1236140880;1236141880;1236162880;1236166880;1631711880;1631712880;1631735880;1631738880;1979110880;1979111880;1979132880;1979135880;2325179880;2325179880;2325200880;2325204880;2666431880;2666431880;2666453880;2666456880;3008912880;3008913880;3008934880;3008937880;3346736880;3346737880;3346758880;3346762880;3689190880;3689190880;3689212880;3689216880;4035492880;4035493880;4035515880;4035519880;4394389880;4394389880;4394413880;4394417880;4740938880;4740938880;4740960880;4740963880;5079841880;5079841880;5079863880;5079867880;5425337880;5425338880;5425360880;5425363880;5764620880;5764620880;5764642880;5764646880;6118171880;6118171880;6118203880;6118220880;6497253880;6497254880;6497274880;6497278880;6856595880;6856595880;6856618880;6856621880
