Time rank,Op,Compute utilization % (=100%*(ops/time)/(peak GOps/sec)),Bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),Time for 1 occ (ns),Analytical memory time (ns; for peak GB/sec bandwidth),Num ops per 1 occ (MAC=2ops),Achieved GOps/sec,Num bytes (if 32b data),Achieved bandwidth GB/sec,Op config,Device,GPU time for 1 occ,CPU time for 1 occ,Time for 1 occ,Occurence,GPU time for all occ,CPU time for all occ,Time for all occ,GPU time for all occ (as % of GPU batch time),CPU time for all occ (as % of CPU batch time),Time for all occ (as % of batch time),Cumulative GPU time (as % of GPU batch time),Cumulative CPU time (as % of CPU batch time),Cumulative time (as % of batch time),GPU GOps computed,CPU GOps computed,Total GOps computed,GPU op memory for all occ (% total for GPU),CPU op memory for all occ (% total for CPU),Op memory for all occ (% total),Cumulative GPU op memory (%),Cumulative CPU op memory (%),Cumulative total op memory (%),GPU bytes,CPU bytes,Total bytes,Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Layer in TensorFlow model,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
37,MaxPool,0.982,54.997,891736.842,490427.733,37380096,41.918,88276992,98.994, 0:(128x192x27x27)->(128x192x13x13) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1,GPU-0,891736.842,0.000,891736.842,1.00,891736.8421052633,0.0,891736.8421052633,0.626732,0.000000,0.626627,91.340144,0.000000,91.324841,37380096.000000,0,37380096.000000,1.227948,0.000000,1.227948,73.195029,0.000000,73.195028,88276992.000000,0,88276992.000000,0.250670,0.589142,0.250670,tower_0/v/cg/mpool1/MaxPool,4000,3.9283581690950116,18.821671420965924,59909,902548,842639,962456,878250.0,894500.0,904750.0,1208000;917000;902000;909000;907000;876000;883000;874000;879000;879000,29924880,29924880,31164880,31168880,519821880;519822880;520768880;520772880;859649880;859650880;860681880;860686880;1202539880;1202540880;1203571880;1203577880;1598395880;1598397880;1599813880;1599817880;1946165880;1946165880;1947141880;1947144880;2290651880;2290652880;2291630880;2291634880;2634572880;2634572880;2635481880;2635484880;2976646880;2976646880;2977558880;2977562880;3313727880;3313728880;3314726880;3314729880;3655992880;3655993880;3657084880;3657088880;4002583880;4002584880;4003576880;4003579880;4360406880;4360407880;4361383880;4361386880;4707869880;4707870880;4708781880;4708785880;5046909880;5046910880;5048221880;5048226880;5392726880;5392726880;5393823880;5393826880;5731194880;5731195880;5732775880;5732778880;6082262880;6082262880;6083707880;6083711880;6463561880;6463561880;6464477880;6464479880;6822760880;6822761880;6823677880;6823683880
38,Mul,0.451,85.596,871131.579,745654.067,16777216,19.259,134217732,154.073, 0:(4096x4096) 1:(1)->(4096x4096) -t f32,GPU-0,871131.579,0.000,871131.579,1.00,871131.5789473684,0.0,871131.5789473684,0.612250,0.000000,0.612148,91.952395,0.000000,91.936989,16777216.000000,0,16777216.000000,1.866991,0.000000,1.866991,62.065324,0.000000,62.065324,134217732.000000,0,134217732.000000,0.057566,0.578780,0.057566,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_12_grad/mul,3000,5.338982815247764,32.7915757856193,7048,872071,865023,879120,870000.0,871000.0,872000.0,872000;874000;872000;872000;872000;870000;871000;872000;875000;873000,2196880,2196880,3095880,3098880,492258880;492259880;493152880;493154880;832483880;832484880;833374880;833376880;1175702880;1175703880;1176593880;1176596880;1571730880;1571730880;1572621880;1572623880;1920318880;1920318880;1921207880;1921210880;2265187880;2265187880;2266076880;2266079880;2609066880;2609066880;2609957880;2609959880;2951056880;2951057880;2951950880;2951953880;3288048880;3288049880;3288940880;3288942880;3630279880;3630279880;3631165880;3631168880;3976931880;3976932880;3977821880;3977824880;4332919880;4332920880;4333809880;4333811880;4681317880;4681318880;4682215880;4682218880;5020158880;5020158880;5021046880;5021049880;5366680880;5366680880;5367566880;5367569880;5704735880;5704735880;5705626880;5705629880;6055436880;6055436880;6056328880;6056333880;6437424880;6437425880;6438311880;6438315880;6796594880;6796595880;6797490880;6797496880
39,MaxPoolGrad,0.343,33.846,804631.579,272338.489,11796480,14.661,49020928,60.923, 0:(128x256x13x13) 1:(128x256x6x6) 2:(128x256x6x6)->(128x256x13x13) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1,GPU-0,804631.579,0.000,804631.579,1.00,804631.5789473684,0.0,804631.5789473684,0.565513,0.000000,0.565418,92.517907,0.000000,92.502407,11796480.000000,0,11796480.000000,0.681889,0.000000,0.681889,92.417434,0.000000,92.417433,49020928.000000,0,49020928.000000,0.345776,0.535208,0.345776,tower_0/v/gradients/tower_0/v/cg/mpool2/MaxPool_grad/MaxPoolGrad,5000,4.825449653916694,28.56005526629118,51962,812381,760419,864343,790250.0,803000.0,818250.0,816000;830000;799000;825000;805000;821000;800000;830000;1118000;838000,80311880,80311880,81164880,81169880,570463880;570463880;571329880;571334880;910522880;910523880;911359880;911364880;1253779880;1253780880;1254648880;1254653880;1649345880;1649346880;1650190880;1650195880;1997409880;1997409880;1998273880;1998278880;2343226880;2343227880;2344070880;2344074880;2683917880;2683918880;2684787880;2684792880;3027074880;3027074880;3028237880;3028242880;3364495880;3364496880;3365373880;3365377880;3707909880;3707909880;3708766880;3708770880;4054375880;4054376880;4055240880;4055245880;4412213880;4412214880;4413073880;4413078880;4758913880;4758913880;4759773880;4759778880;5097262880;5097263880;5098098880;5098103880;5442525880;5442526880;5443344880;5443349880;5782158880;5782158880;5783000880;5783005880;6138526880;6138526880;6139431880;6139435880;6516408880;6516408880;6517276880;6517281880;6877455880;6877455880;6878366880;6878370880
40,ReluGrad,0.304,86.404,640921.053,553779.200,8306688,12.961,99680256,155.527, 0:(128x384x13x13) 1:(128x384x13x13)->(128x384x13x13) -t f32,GPU-0,640921.053,0.000,640921.053,1.00,640921.052631579,0.0,640921.052631579,0.450453,0.000000,0.450378,92.968360,0.000000,92.952785,8306688.000000,0,8306688.000000,1.386569,0.000000,1.386569,65.162998,0.000000,65.162997,99680256.000000,0,99680256.000000,0.038714,0.426490,0.038714,tower_0/v/gradients/tower_0/v/cg/conv2/Relu_grad/ReluGrad,4000,4.090260227600403,18.2250910779581,38555,649190,610636,687745,639250.0,641000.0,642000.0,641000;646000;638000;638000;641000;642000;641000;642000;646000;642000,113404880,113404880,114061880,114065880,604011880;604012880;604675880;604679880;944494880;944495880;945154880;945158880;1287232880;1287233880;1287892880;1287897880;1682382880;1682383880;1683042880;1683046880;2032446880;2032447880;2033109880;2033112880;2377615880;2377616880;2378277880;2378282880;2718178880;2718178880;2718839880;2718843880;3061326880;3061327880;3061990880;3061993880;3399914880;3399914880;3400576880;3400580880;3743237880;3743238880;3743902880;3743907880;4090054880;4090055880;4090718880;4090723880;4450142880;4450142880;4450974880;4450978880;4792223880;4792223880;4792883880;4792886880;5130140880;5130140880;5130799880;5130804880;5475218880;5475219880;5475880880;5475884880;5815204880;5815205880;5815861880;5815865880;6174110880;6174110880;6174845880;6174851880;6551636880;6551636880;6552298880;6552302880;6914656880;6914657880;6915315880;6915320880
41,ReluGrad,0.306,87.069,636026.316,553779.200,8306688,13.060,99680256,156.723, 0:(128x384x13x13) 1:(128x384x13x13)->(128x384x13x13) -t f32,GPU-0,636026.316,0.000,636026.316,1.00,636026.3157894737,0.0,636026.3157894737,0.447013,0.000000,0.446938,93.415374,0.000000,93.399723,8306688.000000,0,8306688.000000,1.386569,0.000000,1.386569,66.549567,0.000000,66.549566,99680256.000000,0,99680256.000000,0.035447,0.423224,0.035447,tower_0/v/gradients/tower_0/v/cg/conv3/Relu_grad/ReluGrad,5000,0.9568377931868202,4.421511981629371,1882,636143,634261,638024,635000.0,636000.0,637000.0,641000;636000;634000;638000;636000;636000;636000;636000;637000;638000,94441880,94442880,95103880,95107880,584802880;584803880;585460880;585464880;924621880;924622880;925278880;925282880;1268072880;1268073880;1268735880;1268740880;1663378880;1663379880;1664034880;1664038880;2012127880;2012128880;2012784880;2012788880;2357441880;2357443880;2358102880;2358106880;2698380880;2698381880;2699040880;2699045880;3041740880;3041741880;3042400880;3042405880;3379190880;3379191880;3379851880;3379855880;3723044880;3723046880;3723704880;3723708880;4069406880;4069407880;4070333880;4070338880;4428473880;4428475880;4429136880;4429141880;4773138880;4773139880;4773796880;4773800880;5111267880;5111268880;5111923880;5111927880;5456293880;5456294880;5456950880;5456954880;5796260880;5796261880;5796916880;5796920880;6153616880;6153618880;6154279880;6154284880;6531042880;6531042880;6531820880;6531825880;6893201880;6893202880;6893861880;6893865880
42,BiasAddGrad,0.946,89.804,613210.526,550685.867,24780736,40.411,99123456,161.647, 0:(128x64x55x55)->(64) -t f32 -data_format NHWC,GPU-0,613210.526,0.000,613210.526,1.00,613210.5263157894,0.0,613210.5263157894,0.430978,0.000000,0.430906,93.846351,0.000000,93.830628,24780736.000000,0,24780736.000000,1.378824,0.000000,1.378824,67.928391,0.000000,67.928390,99123456.000000,0,99123456.000000,0.022390,0.405284,0.022390,tower_0/v/gradients/tower_0/v/cg/conv0/BiasAdd_grad/BiasAddGrad,3000,-2.445956553569912,10.452428575649241,1388,613024,611636,614412,613000.0,613000.0,614000.0,613000;613000;613000;607000;614000;613000;614000;613000;615000;613000,143273880,143273880,143950880,143953880,634034880;634035880;634717880;634721880;974595880;974596880;975275880;975279880;1321636880;1321636880;1323451880;1323456880;1713830880;1713831880;1714517880;1714521880;2063898880;2063899880;2064582880;2064585880;2409133880;2409133880;2409823880;2409826880;2748372880;2748372880;2749051880;2749054880;3091279880;3091280880;3091960880;3091963880;3430339880;3430340880;3431018880;3431021880;3775162880;3775162880;3775848880;3775851880;4121724880;4121725880;4122984880;4122988880;4481709880;4481709880;4482391880;4482394880;4822011880;4822012880;4822692880;4822695880;5160680880;5160681880;5161368880;5161372880;5504812880;5504813880;5505491880;5505494880;5844879880;5844879880;5845557880;5845560880;6206164880;6206164880;6207011880;6207015880;6582984880;6582984880;6583759880;6583763880;6947117880;6947117880;6947805880;6947809880
43,BiasAdd,0.348,66.123,558342.105,369194.667,8306688,14.877,66455040,119.022, 0:(128x384x13x13) 1:(384)->(128x384x13x13) -t f32 -data_format NHWC,GPU-0,558342.105,0.000,558342.105,1.00,558342.1052631579,0.0,558342.1052631579,0.392415,0.000000,0.392349,94.238766,0.000000,94.222978,8306688.000000,0,8306688.000000,0.924401,0.000000,0.924401,82.019967,0.000000,82.019967,66455040.000000,0,66455040.000000,0.113299,0.371366,0.113299,tower_0/v/cg/conv2/BiasAdd,4000,2.5461776481093428,8.096050960075202,69466,567524,498058,636990,536000.0,550500.0,559750.0,557000;563000;555000;550000;556000;787000;534000;527000;728000;530000,36490880,36491880,37066880,37069880,526151880;526152880;526734880;526737880;866395880;866396880;866974880;866977880;1209513880;1209514880;1210087880;1210089880;1605159880;1605160880;1605739880;1605741880;1952699880;1952700880;1953509880;1953511880;2297485880;2297486880;2298042880;2298044880;2640975880;2640976880;2641524880;2641527880;2982900880;2982901880;2983649880;2983652880;3320547880;3320548880;3321101880;3321104880;3662745880;3662746880;3663305880;3663308880;4009292880;4009293880;4009844880;4009847880;4366697880;4366698880;4367250880;4367253880;4713965880;4713966880;4714515880;4714518880;5053506880;5053507880;5054077880;5054080880;5399514880;5399515880;5400077880;5400080880;5738109880;5738110880;5738684880;5738687880;6089293880;6089294880;6089872880;6089876880;6470767880;6470768880;6471331880;6471334880;6828854880;6828855880;6829402880;6829405880
44,BiasAdd,0.359,68.107,542078.947,369194.667,8306688,15.324,66455040,122.593, 0:(128x384x13x13) 1:(384)->(128x384x13x13) -t f32 -data_format NHWC,GPU-0,542078.947,0.000,542078.947,1.00,542078.947368421,0.0,542078.947368421,0.380985,0.000000,0.380921,94.619751,0.000000,94.603899,8306688.000000,0,8306688.000000,0.924401,0.000000,0.924401,82.944368,0.000000,82.944367,66455040.000000,0,66455040.000000,0.102441,0.360508,0.102441,tower_0/v/cg/conv3/BiasAdd,4000,4.086847804912835,23.652075440413096,25131,545071,519940,570203,528250.0,548000.0,550750.0,549000;561000;553000;554000;550000;528000;533000;528000;529000;526000,46563880,46564880,47132880,47135880,536344880;536345880;536924880;536927880;876764880;876765880;877338880;877341880;1219752880;1219753880;1220327880;1220330880;1615518880;1615519880;1616088880;1616091880;1962756880;1962757880;1963305880;1963308880;2307420880;2307421880;2307975880;2307977880;2650815880;2650816880;2651364880;2651367880;2993063880;2993065880;2993613880;2993615880;3330149880;3330150880;3330789880;3330793880;3672788880;3672789880;3673346880;3673349880;4019018880;4019018880;4019723880;4019726880;4376921880;4376922880;4377530880;4377533880;4724478880;4724480880;4725025880;4725028880;5063795880;5063796880;5064366880;5064369880;5409616880;5409617880;5410177880;5410180880;5748436880;5748437880;5749009880;5749012880;6099623880;6099626880;6100619880;6100626880;6480599880;6480600880;6481157880;6481160880;6839408880;6839410880;6839958880;6839961880
45,Relu,0.412,78.257,471763.158,369186.133,8306688,17.608,66453504,140.862, 0:(128x384x13x13)->(128x384x13x13) -t f32,GPU-0,471763.158,0.000,471763.158,1.00,471763.15789473685,0.0,471763.15789473685,0.331565,0.000000,0.331510,94.951317,0.000000,94.935409,8306688.000000,0,8306688.000000,0.924379,0.000000,0.924379,83.868747,0.000000,83.868747,66453504.000000,0,66453504.000000,0.055505,0.313569,0.055505,tower_0/v/cg/conv2/Relu,3000,1.7373347341826688,4.077505949538385,105099,482048,376949,587146,434000.0,435000.0,436750.0,436000;437000;728000;436000;436000;450000;435000;434000;435000;433000,37071880,37072880,37524880,37526880,526739880;526740880;527194880;527196880;866979880;866980880;867726880;867729880;1210091880;1210092880;1210546880;1210549880;1605743880;1605744880;1606197880;1606200880;1953514880;1953514880;1953982880;1953985880;2298047880;2298047880;2298498880;2298501880;2641529880;2641529880;2641980880;2641982880;2983654880;2983655880;2984106880;2984109880;3321106880;3321107880;3321558880;3321561880;3663310880;3663310880;3663760880;3663763880;4009849880;4009849880;4010301880;4010304880;4367255880;4367256880;4367707880;4367709880;4714520880;4714520880;4714973880;4714976880;5054082880;5054083880;5054534880;5054537880;5400082880;5400082880;5400532880;5400535880;5738689880;5738690880;5739143880;5739146880;6089879880;6089879880;6090336880;6090340880;6471336880;6471337880;6471786880;6471789880;6829407880;6829408880;6830102880;6830108880
46,BiasAddGrad,0.930,88.294,450921.053,398135.467,17915712,39.731,71664384,158.929, 0:(128x192x27x27)->(192) -t f32 -data_format NHWC,GPU-0,450921.053,0.000,450921.053,1.00,450921.0526315789,0.0,450921.0526315789,0.316917,0.000000,0.316864,95.268234,0.000000,95.252273,17915712.000000,0,17915712.000000,0.996864,0.000000,0.996864,77.186554,0.000000,77.186553,71664384.000000,0,71664384.000000,0.021249,0.298074,0.021249,tower_0/v/gradients/tower_0/v/cg/conv1/BiasAdd_grad/BiasAddGrad,4000,5.833272047114566,36.46156293676472,37816,457452,419636,495268,450000.0,451000.0,451750.0,452000;451000;451000;451000;451000;452000;452000;451000;452000;451000,133326880,133327880,133834880,133837880,624068880;624069880;624580880;624583880;964672880;964673880;965186880;965189880;1309295880;1309297880;1309845880;1309850880;1703549880;1703551880;1704071880;1704075880;2053433880;2053434880;2053950880;2053953880;2398307880;2398308880;2398828880;2398831880;2738419880;2738420880;2738931880;2738934880;3081314880;3081314880;3081827880;3081830880;3420293880;3420294880;3420807880;3420810880;3764175880;3764176880;3764696880;3764699880;4110950880;4110951880;4111466880;4111469880;4471479880;4471481880;4472000880;4472003880;4812090880;4812091880;4812600880;4812604880;5149938880;5149939880;5150453880;5150456880;5494937880;5494938880;5495446880;5495448880;5834965880;5834966880;5835476880;5835479880;6195310880;6195311880;6196109880;6196116880;6572372880;6572373880;6572887880;6572891880;6936422880;6936423880;6936939880;6936942880
47,Relu,0.448,85.030,434184.211,369186.133,8306688,19.132,66453504,153.054, 0:(128x384x13x13)->(128x384x13x13) -t f32,GPU-0,434184.211,0.000,434184.211,1.00,434184.2105263158,0.0,434184.2105263158,0.305154,0.000000,0.305103,95.573388,0.000000,95.557376,8306688.000000,0,8306688.000000,0.924379,0.000000,0.924379,84.793126,0.000000,84.793126,66453504.000000,0,66453504.000000,0.030419,0.288481,0.030419,tower_0/v/cg/conv3/Relu,3000,5.980152238172202,37.76662821611383,37513,440262,402749,477775,433000.0,434000.0,435000.0,435000;436000;434000;435000;435000;433000;433000;434000;434000;433000,47137880,47137880,47586880,47589880,536929880;536929880;537381880;537384880;877343880;877344880;877794880;877798880;1220333880;1220333880;1220789880;1220793880;1616093880;1616093880;1616545880;1616547880;1963310880;1963310880;1963862880;1963865880;2307979880;2307980880;2308429880;2308431880;2651369880;2651369880;2651820880;2651823880;2993617880;2993618880;2994068880;2994070880;3330795880;3330796880;3331436880;3331439880;3673351880;3673351880;3673800880;3673803880;4019728880;4019729880;4020180880;4020183880;4377535880;4377535880;4378181880;4378184880;4725030880;4725030880;4725483880;4725486880;5064371880;5064371880;5064821880;5064824880;5410182880;5410182880;5410630880;5410633880;5749014880;5749014880;5749465880;5749468880;6100632880;6100633880;6101276880;6101285880;6481162880;6481163880;6481612880;6481615880;6839963880;6839964880;6840664880;6840668880
48,ReluGrad,0.304,86.397,427315.789,369186.133,5537792,12.959,66453504,155.514, 0:(128x256x13x13) 1:(128x256x13x13)->(128x256x13x13) -t f32,GPU-0,427315.789,0.000,427315.789,1.00,427315.7894736842,0.0,427315.7894736842,0.300327,0.000000,0.300277,95.873715,0.000000,95.857652,5537792.000000,0,5537792.000000,0.924379,0.000000,0.924379,85.717506,0.000000,85.717505,66453504.000000,0,66453504.000000,0.025833,0.284350,0.025833,tower_0/v/gradients/tower_0/v/cg/conv4/Relu_grad/ReluGrad,4000,5.505013849413622,33.61146212372342,29316,432357,403042,461673,425000.0,426000.0,428750.0,429000;428000;424000;425000;425000;429000;425000;429000;454000;612000,81174880,81175880,81622880,81625880,571339880;571340880;571787880;571791880;911369880;911369880;911814880;911818880;1254659880;1254659880;1255107880;1255111880;1650200880;1650201880;1650653880;1650657880;1998283880;1998284880;1998733880;1998737880;2344079880;2344080880;2344526880;2344530880;2684797880;2684798880;2685246880;2685250880;3028247880;3028247880;3028725880;3028729880;3365382880;3365383880;3366014880;3366018880;3708776880;3708776880;3709224880;3709228880;4055250880;4055250880;4055699880;4055703880;4413083880;4413084880;4413531880;4413535880;4759783880;4759784880;4760229880;4760233880;5098108880;5098108880;5098552880;5098557880;5443354880;5443354880;5443797880;5443801880;5783010880;5783010880;5783456880;5783460880;6139441880;6139442880;6140116880;6140120880;6517286880;6517287880;6517733880;6517737880;6878376880;6878377880;6878829880;6878833880
49,L2Loss,2.849,90.106,413763.158,372827.044,50331647,121.644,67108868,162.192, 0:(4096x4096)->(1) -t f32,GPU-0,413763.158,0.000,413763.158,1.00,413763.15789473685,0.0,413763.15789473685,0.290802,0.000000,0.290753,96.164517,0.000000,96.148405,50331647.000000,0,50331647.000000,0.933496,0.000000,0.933496,81.095566,0.000000,81.095566,67108868.000000,0,67108868.000000,0.014229,0.267932,0.014229,tower_0/v/l2_loss/L2Loss_12,3000,-0.925348981035383,4.025375004287776,627,413738,413111,414365,413250.0,414000.0,414000.0,414000;414000;415000;414000;414000;414000;413000;412000;414000;414000,1739880,1740880,2191880,2193880,491800880;491800880;492253880;492256880;832025880;832026880;832479880;832481880;1175244880;1175245880;1175697880;1175700880;1571273880;1571273880;1571725880;1571727880;1919861880;1919861880;1920313880;1920315880;2264729880;2264730880;2265182880;2265184880;2608609880;2608609880;2609061880;2609063880;2950321880;2950321880;2951051880;2951053880;3287591880;3287592880;3288044880;3288046880;3629817880;3629818880;3630273880;3630275880;3976475880;3976475880;3976927880;3976929880;4332461880;4332462880;4332915880;4332917880;4680859880;4680860880;4681312880;4681315880;5019699880;5019700880;5020153880;5020155880;5366221880;5366222880;5366675880;5366677880;5704277880;5704278880;5704730880;5704732880;6054978880;6054978880;6055431880;6055433880;6436968880;6436969880;6437420880;6437422880;6796137880;6796137880;6796589880;6796592880
50,MatMul,66.441,28.546,369973.684,105611.378,1049624576,2837.025,19010048,51.382, 0:(128x1001) 1:(4096x1001)->(128x4096) -t f32 -tr_a 0 -tr_b 1,GPU-0,369973.684,0.000,369973.684,1.00,369973.6842105263,0.0,369973.6842105263,0.260026,0.000000,0.259982,96.424542,0.000000,96.408387,1049624576.000000,0,1049624576.000000,0.264433,0.000000,0.264433,95.976977,0.000000,95.976976,19010048.000000,0,19010048.000000,0.172768,0.074248,0.074248,tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul,4000,-0.6409148974366037,2.315105111669734,10177,369500,359323,379677,361000.0,373000.0,378000.0,379000;387000;376000;378000;380000;358000;358000;361000;358000;380000,61435880,61435880,61834880,61838880,551433880;551433880;551841880;551845880;891664880;891664880;892061880;892064880;1234818880;1234818880;1235217880;1235220880;1630391880;1630391880;1630792880;1630796880;1977636880;1977636880;1978015880;1978018880;2323883880;2323883880;2324262880;2324266880;2665114880;2665115880;2665495880;2665498880;3007616880;3007617880;3007995880;3007998880;3345406880;3345407880;3345808880;3345811880;3687686880;3687687880;3688260880;3688263880;4034180880;4034181880;4034572880;4034577880;4392857880;4392857880;4393253880;4393256880;4739639880;4739639880;4740016880;4740019880;5078524880;5078524880;5078922880;5078925880;5424036880;5424037880;5424421880;5424425880;5763301880;5763302880;5763703880;5763706880;6116101880;6116102880;6116508880;6116512880;6495954880;6495954880;6496341880;6496344880;6855274880;6855275880;6855675880;6855679880
51,BiasAdd,0.356,67.574,364236.842,246129.778,5537792,15.204,44303360,121.633, 0:(128x256x13x13) 1:(256)->(128x256x13x13) -t f32 -data_format NHWC,GPU-0,364236.842,0.000,364236.842,1.00,364236.84210526315,0.0,364236.84210526315,0.255994,0.000000,0.255951,96.680536,0.000000,96.664338,5537792.000000,0,5537792.000000,0.616267,0.000000,0.616267,93.033701,0.000000,93.033701,44303360.000000,0,44303360.000000,0.070197,0.242242,0.070197,tower_0/v/cg/conv4/BiasAdd,4000,-0.22675011187770902,1.8059818821769027,6296,364143,357847,370439,360000.0,364500.0,370000.0,371000;375000;371000;370000;372000;365000;360000;358000;361000;355000,53965880,53966880,54356880,54359880,543839880;543840880;544235880;544238880;884181880;884182880;884574880;884577880;1227290880;1227293880;1227696880;1227699880;1622908880;1622908880;1623299880;1623302880;1970488880;1970489880;1970873880;1970876880;2315937880;2315938880;2316320880;2316323880;2657969880;2657970880;2658346880;2658349880;3000461880;3000462880;3000844880;3000846880;3338194880;3338195880;3338579880;3338581880;3679939880;3679939880;3680319880;3680323880;4026762880;4026763880;4027136880;4027139880;4384463880;4384465880;4384845880;4384849880;4732002880;4732003880;4732622880;4732626880;5071134880;5071135880;5071520880;5071523880;5416814880;5416815880;5417195880;5417198880;5755826880;5755827880;5756220880;5756223880;6108021880;6108024880;6108479880;6108484880;6488715880;6488716880;6489096880;6489099880;6847235880;6847236880;6847907880;6847910880
52,MatMul,69.218,29.739,355131.579,105611.378,1049624576,2955.593,19010048,53.530, 0:(128x4096) 1:(4096x1001)->(128x1001) -t f32 -tr_a 0 -tr_b 0,GPU-0,355131.579,0.000,355131.579,1.00,355131.5789473684,0.0,355131.5789473684,0.249594,0.000000,0.249552,96.930130,0.000000,96.913890,1049624576.000000,0,1049624576.000000,0.264433,0.000000,0.264433,96.241410,0.000000,96.241409,19010048.000000,0,19010048.000000,0.162860,0.064340,0.064340,tower_0/v/cg/affine2/xw_plus_b/MatMul,4000,-0.4815530581192738,2.058413063119278,10277,354714,344437,364992,346250.0,358000.0,363750.0,366000;371000;363000;367000;363000;344000;346000;348000;348000;365000,60196880,60197880,60604880,60607880,550170880;550171880;550585880;550588880;890423880;890423880;890829880;890832880;1233566880;1233567880;1233977880;1233980880;1629152880;1629153880;1629558880;1629561880;1976445880;1976446880;1976832880;1976834880;2321863880;2321863880;2322252880;2322255880;2663917880;2663918880;2664308880;2664311880;3006422880;3006423880;3006814880;3006817880;3344167880;3344167880;3344574880;3344576880;3686478880;3686478880;3686864880;3686867880;4032855880;4032855880;4033258880;4033260880;4390345880;4390346880;4390740880;4390743880;4738458880;4738458880;4738841880;4738844880;5077301880;5077302880;5077702880;5077705880;5422839880;5422839880;5423228880;5423230880;5762056880;5762056880;5762465880;5762468880;6114662880;6114663880;6115096880;6115102880;6494755880;6494755880;6495149880;6495151880;6854036880;6854037880;6854443880;6854446880
53,MatMul,73.487,31.573,334500.000,105611.378,1049624576,3137.891,19010048,56.831, 0:(128x4096) 1:(128x1001)->(4096x1001) -t f32 -tr_a 1 -tr_b 0,GPU-0,334500.000,0.000,334500.000,1.00,334500.0,0.0,334500.0,0.235094,0.000000,0.235055,97.165224,0.000000,97.148945,1049624576.000000,0,1049624576.000000,0.264433,0.000000,0.264433,96.505843,0.000000,96.505842,19010048.000000,0,19010048.000000,0.149088,0.050567,0.050567,tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul_1,5000,-0.09959828952281449,2.3915709804261156,10830,334500,323670,345330,325500.0,335000.0,341000.0,341000;352000;344000;339000;338000;323000;338000;325000;322000;338000,61064880,61065880,61426880,61430880,551051880;551051880;551425880;551428880;891289880;891290880;891656880;891659880;1234447880;1234448880;1234810880;1234813880;1630020880;1630021880;1630382880;1630385880;1977282880;1977282880;1977628880;1977631880;2323514880;2323515880;2323875880;2323878880;2664759880;2664759880;2665107880;2665110880;3007263880;3007264880;3007608880;3007611880;3345036880;3345037880;3345398880;3345401880;3687322880;3687322880;3687678880;3687681880;4033799880;4033800880;4034172880;4034175880;4392466880;4392467880;4392849880;4392852880;4739288880;4739289880;4739631880;4739634880;5078159880;5078160880;5078516880;5078519880;5423681880;5423681880;5424028880;5424032880;5762925880;5762926880;5763293880;5763296880;6115711880;6115711880;6116089880;6116094880;6495597880;6495597880;6495946880;6495949880;6854905880;6854905880;6855266880;6855270880
54,ApplyGradientDescent,0.000,86.956,314342.105,273339.756,1,0.000,49201156,156.521, 0:(4096x1001) 1:(1) 2:(4096x1001)->(4096x1001) -t f32 -use_locking 0,GPU-0,314342.105,0.000,314342.105,1.00,314342.1052631579,0.0,314342.1052631579,0.220926,0.000000,0.220889,97.386150,0.000000,97.369834,1.000000,0,1.000000,0.684396,0.000000,0.684396,91.051148,0.000000,91.051148,49201156.000000,0,49201156.000000,0.017768,0.000000,0.017768,append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/weights/ApplyGradientDescent,4000,4.606943480599481,27.132734846897364,1796,314571,312775,316368,314000.0,314000.0,315000.0,315000;316000;315000;314000;314000;314000;313000;314000;313000;315000,62350880,62350880,62681880,62685880,552357880;552358880;552690880;552694880;892579880;892580880;892911880;892914880;1235735880;1235735880;1236066880;1236069880;1631307880;1631307880;1631638880;1631642880;1978708880;1978708880;1979038880;1979041880;2324775880;2324775880;2325105880;2325108880;2666025880;2666026880;2666356880;2666360880;3008508880;3008509880;3008839880;3008842880;3346332880;3346332880;3346663880;3346667880;3688787880;3688788880;3689118880;3689121880;4035089880;4035090880;4035420880;4035423880;4393962880;4393963880;4394307880;4394312880;4740531880;4740532880;4740861880;4740865880;5079438880;5079438880;5079768880;5079772880;5424935880;5424935880;5425266880;5425269880;5764216880;5764217880;5764548880;5764551880;6117479880;6117479880;6117890880;6117897880;6496852880;6496852880;6497181880;6497184880;6856191880;6856192880;6856523880;6856526880
