rank by total time,time for 1 occ (ns),gpu time for 1 occ (ns),cpu time for 1 occ (ns),occurence (in a batch; for RNNs - in all batches),total time,total gpu time,total cpu time,rel time % (in a batch; for RNNs - in all batches),gpu rel time % (in a batch; for RNNs - in all batches),cpu rel time % (in a batch; for RNNs - in all batches),cumulative time (ns),cumulative time (%),cumulative gpu time (ns),cumulative gpu time (%),cumulative cpu time (ns),cumulative cpu time (%),Num GOps in 1 occ,Total GOps in all occ,Achieved CPU GOps/sec,Achieved GPU GOps/sec,Achieved total GOps/sec,Num bytes (if 32b data),Num bytes for all occ (if 32b data),Achieved bandwidth GB/sec,Device bandwidth GB/s,Memory time for all occ,(total time) - (memory time for all occ),GPU bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),GPU compute utilization % (=100%*(num_ops/time)/(peak GOps/sec)),Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Op name,Device,Op config,Ops aggregated,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
88,15552.632,15552.632,0.000,2.000,31105.263,31105.263,0.000,0.022,0.022,0.000,143972289.474,99.528,143972289.474,99.543,0.000,0.000,0.0000122870000,0.0000245740000,0.000,0.790,0.790,16388.000,32776.000,1.0537123519459,180.000,0.182,31105.081,0.585,0.019,0.020,0.020,0.020,L2Loss,GPU-0, 0:(4096)->(1) -t f32,tower_0/v/l2_loss/L2Loss_11;tower_0/v/l2_loss/L2Loss_13,2000,3.1828137843124473,14.721811522281847,1731,15774,14043,17505,15000.0,15000.0,16000.0,16000;17000;16000;18000;17000;15000;15000;17000;16000;17000,2780192,2780192,2796192,2798192,458118192;458118192;458135192;458137192;780843192;780844192;780860192;780862192;1109562192;1109562192;1109580192;1109582192;1437169192;1437169192;1437186192;1437188192;1763605192;1763605192;1763620192;1763622192;2090322192;2090323192;2090338192;2090340192;2417281192;2417281192;2417298192;2417300192;2796731192;2796732192;2796748192;2796750192;3125373192;3125373192;3125390192;3125392192;3453323192;3453324192;3453340192;3453342192;3781254192;3781255192;3781271192;3781273192;4108512192;4108512192;4108528192;4108529192;4436938192;4436939192;4436955192;4436957192;4765952192;4765953192;4765969192;4765970192;5092730192;5092730192;5092747192;5092749192;5421224192;5421224192;5421241192;5421243192;5747852192;5747852192;5747866192;5747868192;6072838192;6072838192;6072854192;6072856192;6398854192;6398854192;6398869192;6398870192
89,30552.632,30552.632,0.000,1.000,30552.632,30552.632,0.000,0.021,0.021,0.000,144002842.105,99.549,144002842.105,99.564,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,2097160.000,2097160.000,68.6408957795004,180.000,11.651,30540.981,38.134,0.000,0.012,0.020,0.012,RandomUniform,GPU-0, 0:(2)->(128x4096) -t i32 -t f32 -seed i: 123 -seed2 i: 172,tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/RandomUniform,3000,-0.15094973977775009,2.462104586834452,803,30548,29745,31350,30000.0,31000.0,31000.0,31000;30000;32000;31000;31000;31000;31000;31000;31000;32000,892192,893192,924192,926192,455996192;455997192;456027192;456029192;778937192;778938192;778970192;778972192;1107660192;1107661192;1107692192;1107694192;1435276192;1435276192;1435307192;1435309192;1761713192;1761713192;1761744192;1761746192;2088416192;2088417192;2088448192;2088450192;2415381192;2415381192;2415412192;2415414192;2794832192;2794833192;2794864192;2794866192;3123476192;3123476192;3123508192;3123510192;3451431192;3451431192;3451462192;3451464192;3779360192;3779361192;3779392192;3779394192;4106613192;4106613192;4106645192;4106647192;4435038192;4435039192;4435070192;4435072192;4764050192;4764050192;4764081192;4764083192;5090833192;5090833192;5090864192;5090866192;5419334192;5419334192;5419364192;5419367192;5745964192;5745964192;5745994192;5745995192;6070946192;6070946192;6070976192;6070978192;6396965192;6396965192;6396995192;6396997192
90,27631.579,27631.579,0.000,1.000,27631.579,27631.579,0.000,0.019,0.019,0.000,144030473.684,99.568,144030473.684,99.583,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,2097160.000,2097160.000,75.8972190476190,180.000,11.651,27619.928,42.165,0.000,0.010,0.018,0.010,RandomUniform,GPU-0, 0:(2)->(128x4096) -t i32 -t f32 -seed i: 123 -seed2 i: 144,tower_0/v/cg/dropout0/dropout/dropout/random_uniform/RandomUniform,3000,-0.3460540171559271,2.2609803484580304,909,27619,26710,28528,27000.0,28000.0,28000.0,28000;27000;29000;28000;28000;28000;28000;28000;29000;28000,932192,932192,960192,963192,456036192;456036192;456063192;456065192;778978192;778979192;779008192;779010192;1107700192;1107701192;1107729192;1107731192;1435315192;1435316192;1435344192;1435346192;1761752192;1761753192;1761781192;1761783192;2088456192;2088457192;2088485192;2088487192;2415420192;2415421192;2415449192;2415451192;2794873192;2794873192;2794902192;2794904192;3123516192;3123517192;3123545192;3123547192;3451470192;3451471192;3451499192;3451501192;3779400192;3779400192;3779429192;3779431192;4106653192;4106654192;4106682192;4106684192;4435078192;4435078192;4435107192;4435110192;4764089192;4764089192;4764117192;4764119192;5090872192;5090873192;5090901192;5090903192;5419373192;5419373192;5419401192;5419403192;5746002192;5746002192;5746029192;5746031192;6070985192;6070985192;6071012192;6071014192;6397003192;6397003192;6397030192;6397033192
91,12868.421,12868.421,0.000,2.000,25736.842,25736.842,0.000,0.018,0.018,0.000,144056210.526,99.586,144056210.526,99.601,0.000,0.000,0.0000000010000,0.0000000020000,0.000,0.000,0.000,49156.000,98312.000,3.8198936605317,180.000,0.546,25736.296,2.122,0.000,0.017,0.017,0.017,ApplyGradientDescent,GPU-0, 0:(4096) 1:(1) 2:(4096)->(4096) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/affine1/biases/ApplyGradientDescent;append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/biases/ApplyGradientDescent,4000,1.499383001103103,6.103087074348252,1343,12952,11609,14296,12000.0,13000.0,13000.0,12000;13000;11000;12000;12000;12000;12000;12000;12000;12000,64090192,64091192,64103192,64106192,517549192;517549192;517562192;517566192;844716192;844717192;844728192;844732192;1172262192;1172262192;1172274192;1172277192;1499285192;1499285192;1499297192;1499301192;1825442192;1825443192;1825455192;1825458192;2152737192;2152738192;2152750192;2152753192;2479837192;2479838192;2479850192;2479853192;2860431192;2860431192;2860443192;2860446192;3188001192;3188002192;3188014192;3188017192;3515070192;3515070192;3515082192;3515086192;3843322192;3843323192;3843334192;3843338192;4171290192;4171291192;4171303192;4171306192;4499325192;4499325192;4499337192;4499340192;4828267192;4828267192;4828279192;4828283192;5155761192;5155762192;5155774192;5155777192;5482526192;5482526192;5482538192;5482541192;5807044192;5807045192;5807056192;5807060192;6132434192;6132434192;6132445192;6132448192;6458207192;6458207192;6458219192;6458222192
92,12697.368,12697.368,0.000,2.000,25394.737,25394.737,0.000,0.018,0.018,0.000,144081605.263,99.604,144081605.263,99.618,0.000,0.000,0.0000000010000,0.0000000020000,0.000,0.000,0.000,12.000,24.000,0.0009450777202,180.000,0.000,25394.737,0.001,0.000,0.017,0.017,0.017,Mul,GPU-0, 0:(1) 1:(1)->(1) -t f32,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div;tower_0/v/mul,2000,1.0386706711440943,5.350950954444836,930,12750,11820,13680,12000.0,13000.0,13000.0,12000;13000;12000;12000;13000;13000;12000;13000;13000;13000,59264192,59264192,59276192,59278192,512654192;512655192;512668192;512670192;839642192;839643192;839655192;839657192;1167251192;1167252192;1167264192;1167266192;1494300192;1494301192;1494314192;1494316192;1820452192;1820452192;1820465192;1820467192;2147724192;2147725192;2147737192;2147739192;2474825192;2474826192;2474839192;2474841192;2855413192;2855413192;2855426192;2855428192;3182989192;3182989192;3183002192;3183004192;3510105192;3510106192;3510119192;3510121192;3838341192;3838342192;3838354192;3838356192;4166271192;4166271192;4166284192;4166286192;4494312192;4494312192;4494324192;4494326192;4823303192;4823304192;4823316192;4823318192;5150712192;5150712192;5150724192;5150727192;5477607192;5477607192;5477620192;5477622192;5802263192;5802264192;5802277192;5802278192;6127643192;6127644192;6127656192;6127658192;6453430192;6453430192;6453442192;6453444192
93,24210.526,24210.526,0.000,1.000,24210.526,24210.526,0.000,0.017,0.017,0.000,144105815.789,99.620,144105815.789,99.635,0.000,0.000,0.0000696950000,0.0000696950000,0.000,2.879,2.879,92932.000,92932.000,3.8384956521739,180.000,0.516,24210.010,2.132,0.067,0.016,0.016,0.016,L2Loss,GPU-0, 0:(11x11x3x64)->(1) -t f32,tower_0/v/l2_loss/L2Loss,3000,1.8781974839282742,6.099744909814529,2606,24524,21918,27130,23000.0,24000.0,24750.0,33000;24000;23000;23000;24000;23000;23000;24000;23000;24000,7652192,7653192,7686192,7688192,462878192;462878192;462902192;462904192;785797192;785798192;785821192;785823192;1114466192;1114466192;1114489192;1114491192;1442047192;1442047192;1442071192;1442073192;1768473192;1768474192;1768497192;1768499192;2095220192;2095221192;2095244192;2095246192;2422183192;2422184192;2422208192;2422210192;2801629192;2801630192;2801653192;2801655192;3130275192;3130276192;3130300192;3130302192;3458183192;3458184192;3458207192;3458209192;3786138192;3786139192;3786162192;3786164192;4113397192;4113398192;4113424192;4113426192;4441834192;4441835192;4441858192;4441860192;4771132192;4771132192;4771155192;4771157192;5097662192;5097663192;5097687192;5097689192;5426049192;5426050192;5426074192;5426076192;5752565192;5752566192;5752593192;5752595192;6077575192;6077576192;6077603192;6077605192;6403594192;6403595192;6403618192;6403620192
94,11934.211,11934.211,0.000,2.000,23868.421,23868.421,0.000,0.017,0.017,0.000,144129684.211,99.637,144129684.211,99.652,0.000,0.000,0.0000000010000,0.0000000020000,0.000,0.000,0.000,4612.000,9224.000,0.3864520396913,180.000,0.051,23868.370,0.215,0.000,0.016,0.016,0.016,ApplyGradientDescent,GPU-0, 0:(384) 1:(1) 2:(384)->(384) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/conv2/biases/ApplyGradientDescent;append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/biases/ApplyGradientDescent,4000,0.32765076390291864,2.960024558189532,1006,11976,10970,12982,11000.0,12000.0,13000.0,11000;13000;12000;11000;10000;11000;11000;11000;12000;11000,124415192,124415192,124426192,124430192,577948192;577948192;577961192;577964192;905378192;905378192;905390192;905393192;1233123192;1233124192;1233135192;1233138192;1559965192;1559966192;1559976192;1559979192;1886520192;1886521192;1886532192;1886535192;2213855192;2213856192;2213867192;2213870192;2540957192;2540958192;2540969192;2540972192;2920744192;2920744192;2920756192;2920759192;3248784192;3248785192;3248796192;3248800192;3576468192;3576468192;3576479192;3576482192;3904173192;3904173192;3904184192;3904188192;4232691192;4232692192;4232703192;4232707192;4560456192;4560456192;4560468192;4560471192;4888724192;4888724192;4888736192;4888739192;5217551192;5217552192;5217563192;5217566192;5542628192;5542628192;5542639192;5542642192;5868029192;5868030192;5868041192;5868044192;6192986192;6192986192;6192998192;6193001192;6520157192;6520158192;6520169192;6520172192
95,11802.632,11802.632,0.000,2.000,23605.263,23605.263,0.000,0.016,0.016,0.000,144153289.474,99.653,144153289.474,99.668,0.000,0.000,0.0000003840000,0.0000007680000,0.000,0.033,0.033,4608.000,9216.000,0.3904214046823,180.000,0.051,23605.212,0.217,0.001,0.015,0.016,0.015,AddN,GPU-0, 0:(384) 1:(384)->(384) -N i: 2 -t f32,tower_0/v/gradients/AddN_8;tower_0/v/gradients/AddN_10,3000,1.2242239972589775,5.812651380720117,996,11857,10861,12853,11000.0,12000.0,12000.0,11000;11000;10000;11000;12000;11000;11000;11000;11000;11000,110154192,110154192,110165192,110168192,563880192;563880192;563891192;563893192;891366192;891366192;891376192;891379192;1219119192;1219119192;1219130192;1219133192;1545889192;1545889192;1545901192;1545903192;1872311192;1872312192;1872323192;1872326192;2199650192;2199650192;2199661192;2199664192;2526744192;2526744192;2526755192;2526758192;2906741192;2906741192;2906752192;2906755192;3234846192;3234847192;3234858192;3234860192;3562123192;3562124192;3562136192;3562139192;3890036192;3890037192;3890048192;3890051192;4218571192;4218572192;4218583192;4218586192;4546270192;4546270192;4546281192;4546284192;4874673192;4874673192;4874684192;4874687192;5203219192;5203220192;5203231192;5203234192;5528577192;5528577192;5528592192;5528597192;5853753192;5853753192;5853765192;5853768192;6178861192;6178861192;6178872192;6178875192;6505617192;6505618192;6505629192;6505632192
96,23368.421,23368.421,0.000,1.000,23368.421,23368.421,0.000,0.016,0.016,0.000,144176657.895,99.669,144176657.895,99.684,0.000,0.000,0.0001271270000,0.0001271270000,0.000,5.440,5.440,516516.000,516516.000,22.1031621621622,180.000,2.870,23365.552,12.280,0.127,0.013,0.015,0.013,BiasAddGrad,GPU-0, 0:(128x1001)->(1001) -t f32 -data_format NHWC,tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b_grad/BiasAddGrad,3000,6.0157282019805525,38.06400730045938,50091,31262,-18829,81353,23000.0,23000.0,24000.0,23000;23000;23000;24000;24000;22000;24000;23000;348000;23000,58529192,58529192,58552192,58555192,511915192;511915192;511938192;511941192;838844192;838844192;838867192;838870192;1166469192;1166469192;1166493192;1166495192;1493526192;1493526192;1493550192;1493552192;1819676192;1819677192;1819699192;1819702192;2146941192;2146941192;2146965192;2146967192;2474044192;2474045192;2474068192;2474070192;2854295192;2854296192;2854644192;2854646192;3182208192;3182208192;3182231192;3182233192;3509323192;3509324192;3509357192;3509360192;3837563192;3837563192;3837587192;3837589192;4165189192;4165190192;4165214192;4165217192;4493525192;4493526192;4493550192;4493552192;4822535192;4822535192;4822558192;4822561192;5149915192;5149916192;5149940192;5149942192;5476848192;5476849192;5476873192;5476875192;5801540192;5801541192;5801564192;5801566192;6126915192;6126915192;6126938192;6126941192;6452713192;6452713192;6452736192;6452738192
97,10750.000,10750.000,0.000,2.000,21500.000,21500.000,0.000,0.015,0.015,0.000,144198157.895,99.684,144198157.895,99.699,0.000,0.000,0.0000011510000,0.0000023020000,0.000,0.107,0.107,1540.000,3080.000,0.1432558139535,180.000,0.017,21499.983,0.080,0.003,0.014,0.014,0.014,L2Loss,GPU-0, 0:(384)->(1) -t f32,tower_0/v/l2_loss/L2Loss_5;tower_0/v/l2_loss/L2Loss_7,3000,-0.7120650706706448,2.37785667597555,469,10738,10269,11207,10000.0,11000.0,11000.0,10000;11000;10000;11000;11000;11000;11000;11000;11000;11000,7921192,7922192,7932192,7934192,463139192;463139192;463150192;463151192;786058192;786059192;786069192;786071192;1114726192;1114726192;1114737192;1114739192;1442308192;1442308192;1442319192;1442320192;1768740192;1768740192;1768751192;1768753192;2095480192;2095481192;2095492192;2095493192;2422444192;2422444192;2422455192;2422456192;2801889192;2801889192;2801900192;2801902192;3130535192;3130535192;3130546192;3130548192;3458441192;3458442192;3458452192;3458454192;3786397192;3786397192;3786408192;3786410192;4113661192;4113662192;4113673192;4113674192;4442096192;4442096192;4442107192;4442108192;4771390192;4771391192;4771401192;4771403192;5097922192;5097923192;5097933192;5097935192;5426308192;5426308192;5426319192;5426320192;5752825192;5752825192;5752836192;5752837192;6077845192;6077845192;6077856192;6077858192;6403853192;6403853192;6403864192;6403866192
98,10421.053,10421.053,0.000,2.000,20842.105,20842.105,0.000,0.014,0.014,0.000,144219000.000,99.699,144219000.000,99.713,0.000,0.000,0.0000040960000,0.0000081920000,0.000,0.393,0.393,32772.000,65544.000,3.1447878787879,180.000,0.364,20841.741,1.747,0.009,0.013,0.014,0.013,Mul,GPU-0, 0:(4096) 1:(1)->(4096) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_13_grad/mul;tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_11_grad/mul,2000,1.4401620343021115,5.037316577434067,703,10500,9797,11203,10000.0,10000.0,11000.0,11000;11000;10000;11000;11000;11000;10000;12000;11000;10000,1445192,1445192,1456192,1458192,456550192;456550192;456561192;456563192;779498192;779498192;779508192;779510192;1108216192;1108216192;1108227192;1108229192;1435830192;1435830192;1435841192;1435843192;1762267192;1762267192;1762278192;1762280192;2088982192;2088983192;2088993192;2088995192;2415938192;2415938192;2415950192;2415952192;2795390192;2795390192;2795401192;2795403192;3124031192;3124032192;3124042192;3124044192;3451986192;3451986192;3451997192;3451998192;3779916192;3779917192;3779927192;3779929192;4107174192;4107174192;4107184192;4107186192;4435596192;4435597192;4435608192;4435610192;4764615192;4764615192;4764627192;4764629192;5091388192;5091388192;5091399192;5091401192;5419887192;5419887192;5419897192;5419900192;5746514192;5746515192;5746525192;5746527192;6071498192;6071498192;6071508192;6071510192;6397515192;6397516192;6397526192;6397528192
99,10131.579,10131.579,0.000,2.000,20263.158,20263.158,0.000,0.014,0.014,0.000,144239263.158,99.713,144239263.158,99.727,0.000,0.000,0.0000003840000,0.0000007680000,0.000,0.038,0.038,3076.000,6152.000,0.3036051948052,180.000,0.034,20263.124,0.169,0.001,0.013,0.013,0.013,Mul,GPU-0, 0:(384) 1:(1)->(384) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_7_grad/mul;tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_5_grad/mul,1000,8.81870754117804,79.81417425965965,9594,11190,1597,20784,10000.0,10000.0,10000.0,98000;10000;10000;10000;10000;11000;10000;10000;10000;10000,8109192,8109192,8207192,8208192,463326192;463326192;463336192;463338192;786247192;786247192;786257192;786260192;1114914192;1114914192;1114924192;1114926192;1442493192;1442494192;1442504192;1442505192;1768927192;1768927192;1768938192;1768939192;2095667192;2095668192;2095678192;2095680192;2422630192;2422630192;2422640192;2422642192;2802075192;2802076192;2802086192;2802088192;3130721192;3130722192;3130732192;3130734192;3458627192;3458627192;3458637192;3458639192;3786584192;3786584192;3786594192;3786595192;4113848192;4113849192;4113859192;4113861192;4442282192;4442283192;4442293192;4442295192;4771576192;4771576192;4771586192;4771588192;5098109192;5098109192;5098119192;5098121192;5426494192;5426495192;5426505192;5426507192;5753010192;5753011192;5753021192;5753022192;6078031192;6078031192;6078041192;6078043192;6404039192;6404040192;6404050192;6404051192
100,19000.000,19000.000,0.000,1.000,19000.000,19000.000,0.000,0.013,0.013,0.000,144258263.158,99.726,144258263.158,99.741,0.000,0.000,0.0003072000000,0.0003072000000,0.000,16.168,16.168,2457604.000,2457604.000,129.3475789473684,180.000,13.653,18986.347,71.860,0.379,0.003,0.012,0.003,Mul,GPU-0, 0:(5x5x64x192) 1:(1)->(5x5x64x192) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_2_grad/mul,2000,3.6670428704137557,20.843433184170134,906,19095,18190,20001,19000.0,19000.0,19000.0,19000;19000;19000;19000;19000;19000;19000;18000;20000;19000,7774192,7774192,7793192,7795192,462990192;462990192;463009192;463011192;785910192;785910192;785929192;785931192;1114578192;1114578192;1114597192;1114599192;1442159192;1442159192;1442178192;1442180192;1768590192;1768591192;1768610192;1768613192;2095332192;2095332192;2095351192;2095353192;2422296192;2422297192;2422315192;2422317192;2801741192;2801741192;2801761192;2801763192;3130387192;3130387192;3130406192;3130408192;3458295192;3458295192;3458314192;3458316192;3786250192;3786250192;3786269192;3786271192;4113513192;4113513192;4113532192;4113534192;4441946192;4441947192;4441966192;4441968192;4771243192;4771244192;4771264192;4771266192;5097775192;5097776192;5097794192;5097796192;5426161192;5426161192;5426180192;5426182192;5752679192;5752680192;5752698192;5752700192;6077698192;6077698192;6077717192;6077719192;6403706192;6403706192;6403725192;6403727192
101,17394.737,17394.737,0.000,1.000,17394.737,17394.737,0.000,0.012,0.012,0.000,144275657.895,99.738,144275657.895,99.753,0.000,0.000,0.0000001270000,0.0000001270000,0.000,0.007,0.007,520.000,520.000,0.0298940998487,180.000,0.003,17394.734,0.017,0.000,0.011,0.011,0.011,Sum,GPU-0, 0:(128) 1:(1)->(1) -t f32 -Tidx i32 -keep_dims b: 0,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Sum,3000,4.208254318722411,23.254493596921264,1324,17619,16295,18943,17000.0,17000.0,18000.0,18000;18000;17000;17000;18000;18000;17000;25000;20000;17000,58506192,58506192,58524192,58527192,511892192;511892192;511910192;511913192;838821192;838822192;838839192;838842192;1166447192;1166447192;1166464192;1166467192;1493503192;1493503192;1493521192;1493524192;1819654192;1819654192;1819672192;1819675192;2146918192;2146919192;2146936192;2146939192;2474014192;2474014192;2474039192;2474042192;2854269192;2854269192;2854289192;2854293192;3182186192;3182186192;3182203192;3182206192;3509300192;3509300192;3509318192;3509321192;3837540192;3837541192;3837558192;3837561192;4165166192;4165167192;4165184192;4165188192;4493503192;4493503192;4493520192;4493524192;4822512192;4822512192;4822530192;4822533192;5149893192;5149893192;5149911192;5149914192;5476825192;5476826192;5476844192;5476847192;5801518192;5801518192;5801535192;5801538192;6126892192;6126893192;6126910192;6126913192;6452690192;6452691192;6452708192;6452711192
102,16500.000,16500.000,0.000,1.000,16500.000,16500.000,0.000,0.011,0.011,0.000,144292157.895,99.749,144292157.895,99.764,0.000,0.000,0.0000010010000,0.0000010010000,0.000,0.061,0.061,8012.000,8012.000,0.4855757575758,180.000,0.045,16499.955,0.270,0.001,0.011,0.011,0.011,Mul,GPU-0, 0:(1001) 1:(1)->(1001) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_15_grad/mul,3000,0.0,2.4033322008946265,595,16500,15905,17095,16000.0,16500.0,17000.0,16000;17000;17000;17000;17000;17000;17000;16000;17000;16000,1029192,1030192,1046192,1048192,456132192;456132192;456149192;456151192;779076192;779077192;779094192;779096192;1107797192;1107797192;1107814192;1107817192;1435412192;1435413192;1435430192;1435432192;1761849192;1761849192;1761866192;1761868192;2088554192;2088554192;2088571192;2088573192;2415519192;2415520192;2415536192;2415538192;2794971192;2794972192;2794989192;2794991192;3123615192;3123615192;3123631192;3123633192;3451567192;3451568192;3451585192;3451587192;3779498192;3779499192;3779515192;3779517192;4106751192;4106752192;4106769192;4106771192;4435178192;4435178192;4435195192;4435197192;4764187192;4764187192;4764204192;4764206192;5090969192;5090969192;5090986192;5090988192;5419470192;5419471192;5419487192;5419489192;5746098192;5746099192;5746115192;5746117192;6071082192;6071082192;6071098192;6071100192;6397098192;6397098192;6397114192;6397116192
103,16473.684,16473.684,0.000,1.000,16473.684,16473.684,0.000,0.011,0.011,0.000,144308631.579,99.761,144308631.579,99.775,0.000,0.000,0.0001281280000,0.0001281280000,0.000,7.778,7.778,1025536.000,1025536.000,62.2529840255591,180.000,5.697,16467.987,34.585,0.182,0.007,0.011,0.007,Mul,GPU-0, 0:(128) 1:(128x1001)->(128x1001) -t f32,tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/mul,2000,0.2797833288465108,2.591073068345795,634,16500,15866,17134,16000.0,16000.0,17000.0,16000;16000;16000;17000;17000;17000;16000;18000;18000;16000,58486192,58486192,58502192,58504192,511871192;511871192;511887192;511890192;838801192;838801192;838817192;838819192;1166426192;1166426192;1166443192;1166445192;1493482192;1493482192;1493499192;1493501192;1819633192;1819633192;1819650192;1819652192;2146897192;2146898192;2146914192;2146916192;2473987192;2473987192;2474005192;2474007192;2854246192;2854246192;2854264192;2854266192;3182164192;3182165192;3182181192;3182183192;3509278192;3509278192;3509295192;3509298192;3837519192;3837519192;3837536192;3837538192;4165144192;4165145192;4165162192;4165164192;4493481192;4493482192;4493498192;4493500192;4822490192;4822491192;4822507192;4822509192;5149871192;5149871192;5149888192;5149890192;5476804192;5476805192;5476821192;5476823192;5801497192;5801497192;5801513192;5801515192;6126871192;6126871192;6126888192;6126890192;6452670192;6452670192;6452686192;6452688192
104,15657.895,15657.895,0.000,1.000,15657.895,15657.895,0.000,0.011,0.011,0.000,144324289.474,99.771,144324289.474,99.786,0.000,0.000,0.0000030020000,0.0000030020000,0.000,0.192,0.192,4008.000,4008.000,0.2559731092437,180.000,0.022,15657.872,0.142,0.004,0.010,0.010,0.010,L2Loss,GPU-0, 0:(1001)->(1) -t f32,tower_0/v/l2_loss/L2Loss_15,2000,1.8707200763101661,9.842524068527277,734,15738,15004,16473,15000.0,16000.0,16000.0,15000;16000;16000;16000;15000;16000;16000;16000;15000;16000,1011192,1011192,1026192,1028192,456113192;456113192;456129192;456131192;779057192;779057192;779073192;779075192;1107778192;1107778192;1107794192;1107796192;1435394192;1435394192;1435409192;1435411192;1761830192;1761830192;1761846192;1761848192;2088534192;2088535192;2088551192;2088553192;2415500192;2415500192;2415516192;2415518192;2794952192;2794953192;2794968192;2794970192;3123596192;3123596192;3123612192;3123614192;3451549192;3451549192;3451564192;3451566192;3779479192;3779480192;3779495192;3779497192;4106732192;4106732192;4106748192;4106750192;4435158192;4435158192;4435174192;4435176192;4764168192;4764168192;4764183192;4764185192;5090950192;5090951192;5090966192;5090968192;5419451192;5419452192;5419467192;5419469192;5746079192;5746079192;5746095192;5746097192;6071062192;6071063192;6071079192;6071080192;6397079192;6397079192;6397095192;6397096192
105,15500.000,15500.000,0.000,1.000,15500.000,15500.000,0.000,0.011,0.011,0.000,144339789.474,99.782,144339789.474,99.797,0.000,0.000,0.0001281280000,0.0001281280000,0.000,8.266,8.266,1029028.000,1029028.000,66.3889032258064,180.000,5.717,15494.283,36.883,0.194,0.006,0.010,0.006,BiasAdd,GPU-0, 0:(128x1001) 1:(1001)->(128x1001) -t f32 -data_format NHWC,tower_0/v/cg/affine2/xw_plus_b,2000,5.234210432610261,30.594646493590286,52134,25738,-26395,77872,15000.0,15000.0,16000.0,15000;15000;16000;16000;15000;15000;15000;16000;337000;15000,58216192,58216192,58231192,58233192,511602192;511602192;511617192;511619192;838514192;838514192;838530192;838532192;1166143192;1166143192;1166159192;1166162192;1493202192;1493202192;1493217192;1493220192;1819352192;1819352192;1819367192;1819369192;2146613192;2146614192;2146629192;2146631192;2473704192;2473704192;2473720192;2473722192;2853414192;2853415192;2853752192;2853754192;3181883192;3181884192;3181899192;3181901192;3508999192;3508999192;3509015192;3509017192;3837238192;3837239192;3837253192;3837255192;4164750192;4164751192;4164878192;4164880192;4493199192;4493199192;4493215192;4493217192;4822212192;4822212192;4822227192;4822229192;5149586192;5149586192;5149602192;5149604192;5476528192;5476528192;5476543192;5476545192;5801233192;5801233192;5801248192;5801250192;6126607192;6126607192;6126622192;6126624192;6452402192;6452403192;6452418192;6452420192
106,13868.421,13868.421,0.000,1.000,13868.421,13868.421,0.000,0.010,0.010,0.000,144353657.895,99.792,144353657.895,99.807,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,16.000,16.000,0.0011537001898,180.000,0.000,13868.421,0.001,0.000,0.009,0.009,0.009,Select,GPU-0, 0:(1) 1:(1) 2:(1)->(1) -t f32,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/value,2000,-1.7253485318680997,4.002380952380962,377,13833,13456,14211,14000.0,14000.0,14000.0,14000;14000;14000;13000;14000;14000;14000;14000;14000;14000,59679192,59680192,59694192,59695192,513071192;513071192;513085192;513087192;840059192;840059192;840073192;840075192;1167667192;1167668192;1167681192;1167683192;1494716192;1494717192;1494731192;1494733192;1820870192;1820870192;1820884192;1820886192;2148139192;2148140192;2148154192;2148156192;2475241192;2475242192;2475256192;2475258192;2855828192;2855829192;2855843192;2855845192;3183404192;3183405192;3183419192;3183421192;3510522192;3510523192;3510537192;3510539192;3838755192;3838755192;3838769192;3838771192;4166687192;4166688192;4166702192;4166704192;4494726192;4494726192;4494740192;4494742192;4823720192;4823721192;4823735192;4823737192;5151127192;5151128192;5151142192;5151144192;5478022192;5478023192;5478037192;5478039192;5802678192;5802679192;5802692192;5802694192;6128056192;6128057192;6128071192;6128073192;6453843192;6453843192;6453857192;6453859192
