Node	Time
321894.7368421053	GPU-0	AddN	4096x1001 -N i: 2 	4096x1001	4096x1001	0.3ms 0TOps 150GBs
64473.68421052631	GPU-0	Cast	1001 -DstT f16 -SrcT f32 	1001	-	0.1ms 0TOps 0GBs
842.1052631578948	GPU-0	Identity	4096 	4096	-	0.0ms 0TOps 0GBs
14842.105263157895	GPU-0	L2Loss	1 	64	-	0.0ms 0TOps 0GBs
43052.63157894737	GPU-0	RandomUniformInt	128 i32 -Tout i32 -seed i: 123 -seed2 i: 21	1	1 1	0.0ms 0TOps 0GBs
29842.105263157893	GPU-0	Floor	128x4096 f16	128x4096	-	0.0ms 0TOps 140GBs
15500.0	GPU-0	Select	1 	1	1 1	0.0ms 0TOps 0GBs
855.2631578947369	GPU-0	NoOp	none 	none	-	0.0ms 0TOps 0GBs
690710.5263157894	GPU-0	Relu	128x64x55x55 f16	128x64x55x55	-	0.7ms 0TOps 290GBs
234131.57894736843	GPU-0	Relu	128x384x13x13 f16	128x384x13x13	-	0.2ms 0TOps 280GBs
883815.7894736843	GPU-0	Mul	4096x4096 	4096x4096	1	0.9ms 0TOps 150GBs
776.3157894736842	GPU-0	Const	2 i32	none	-	0.0ms 0TOps 0GBs
15736.84210526316	GPU-0	Cast	4096 -DstT f16 -SrcT f32 	4096	-	0.0ms 0TOps 0GBs
868.4210526315788	GPU-0	Const	2 i32	none	-	0.0ms 0TOps 0GBs
6753421.052631579	GPU-0	Conv2DBackpropFilter	11x11x3x64 f16  str1441 lib	128x3x227x227	128x64x55x55	6.8ms 3TOps 30GBs
4236789.47368421	GPU-0	Conv2DBackpropInput	128x64x27x27 f16 same_pad lib	5x5x64x192	128x192x27x27	4.2ms 14TOps 20GBs
11500.0	GPU-0	AddN	11x11x3x64 -N i: 2 	11x11x3x64	11x11x3x64	0.0ms 0TOps 20GBs
69026.31578947368	GPU-0	L2Loss	1 	4096	-	0.1ms 0TOps 0GBs
2923236.8421052634	GPU-0	ApplyGradientDescent	9216x4096 -use_locking 0	9216x4096	1 9216x4096	2.9ms 0TOps 150GBs
5867473.684210527	GPU-0	Conv2D	128x256x13x13 f16 same_pad lib	128x384x13x13	3x3x384x256	5.9ms 7TOps 10GBs
215736.84210526315	GPU-0	BiasAddGrad	256 f16	128x256x13x13	-	0.2ms 0TOps 100GBs
12263.157894736842	GPU-0	Cast	4096 -DstT f32 -SrcT f16 	4096	-	0.0ms 0TOps 0GBs
352763.15789473685	GPU-0	BiasAdd	128x256x13x13 f16	128x256x13x13	256	0.4ms 0TOps 130GBs
2394.7368421052633	GPU-0	Const	1 	none	-	0.0ms 0TOps 0GBs
31315.78947368421	GPU-0	Mul	128x4096 f16	128x4096	128x4096	0.0ms 0TOps 200GBs
12684.21052631579	GPU-0	AddN	1001 -N i: 2 	1001	1001	0.0ms 0TOps 0GBs
