Time rank,Op,Compute utilization % (=100%*(ops/time)/(peak GOps/sec)),Bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),Time for 1 occ (ns),Analytical memory time (ns; for peak GB/sec bandwidth),Num ops per 1 occ (MAC=2ops),Achieved GOps/sec,Num bytes (if 32b data),Achieved bandwidth GB/sec,Op config,Device,GPU time for 1 occ,CPU time for 1 occ,Time for 1 occ,Occurence,GPU time for all occ,CPU time for all occ,Time for all occ,GPU time for all occ (as % of GPU batch time),CPU time for all occ (as % of CPU batch time),Time for all occ (as % of batch time),Cumulative GPU time (as % of GPU batch time),Cumulative CPU time (as % of CPU batch time),Cumulative time (as % of batch time),GPU GOps computed,CPU GOps computed,Total GOps computed,GPU op memory for all occ (% total for GPU),CPU op memory for all occ (% total for CPU),Op memory for all occ (% total),Cumulative GPU op memory (%),Cumulative CPU op memory (%),Cumulative total op memory (%),GPU bytes,CPU bytes,Total bytes,Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Layer in TensorFlow model,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
157,Cast,0.000,0.123,13868.421,17.067,1,0.000,3072,0.222, 0:(384)->(384) -DstT f16 -SrcT f32,GPU-0,13868.421,0.000,13868.421,1.00,13868.421052631578,0.0,13868.421052631578,0.009470,0.000000,0.009468,99.567609,0.000000,99.546572,1.000000,0,1.000000,0.000035,0.000000,0.000035,99.999519,0.000000,99.999519,3072.000000,0,3072.000000,0.008983,0.000000,0.008983,tower_0/v/cg/conv3/Cast,2000,4.794916180740305,27.06926565227902,63607,25738,-37869,89345,9000.0,9000.0,10000.0,13000;9000;11000;9000;10000;9000;16000;10000;9000;9000,11643288,11643288,11656288,11658288,532711288;532711288;532720288;532722288;895600288;895600288;895611288;895613288;1253245288;1253245288;1253254288;1253256288;1661169288;1661169288;1661179288;1661181288;2016428288;2016429288;2016438288;2016440288;2375269288;2375269288;2375285288;2375289288;2733614288;2733614288;2733624288;2733626288;3091573288;3091574288;3091583288;3091585288;3448802288;3448802288;3448811288;3448813288;3806496288;3806496288;3806505288;3806507288;4174407288;4174408288;4174417288;4174418288;4526998288;4526998288;4527007288;4527009288;4883909288;4883910288;4883919288;4883921288;5242026288;5242026288;5242035288;5242037288;5595626288;5595626288;5595635288;5595636288;5960167288;5960167288;5960176288;5960178288;6314009288;6314010288;6314075288;6314078288;6670473288;6670473288;6670483288;6670484288;7024563288;7024563288;7024572288;7024574288
158,Relu,0.899,170.610,13657.895,23301.689,524288,38.387,4194304,307.097, 0:(128x4096)->(128x4096) -t f16,GPU-0,13657.895,0.000,13657.895,1.00,13657.894736842105,0.0,13657.894736842105,0.009327,0.000000,0.009325,99.576935,0.000000,99.555896,524288.000000,0,524288.000000,0.048348,0.000000,0.048348,99.482295,0.000000,99.482294,4194304.000000,0,4194304.000000,0.000000,0.008775,0.000000,tower_0/v/cg/affine0/affine0,2000,1.7572828082320173,8.662923685989425,1014,13738,12725,14752,13000.0,14000.0,14000.0,14000;14000;14000;14000;13000;13000;14000;14000;15000;13000,56253288,56253288,56267288,56269288,577106288;577106288;577120288;577122288;937691288;937691288;937705288;937707288;1295343288;1295344288;1295358288;1295360288;1702964288;1702964288;1702977288;1702979288;2061157288;2061158288;2061171288;2061174288;2418623288;2418624288;2418638288;2418640288;2776932288;2776932288;2776946288;2776948288;3133689288;3133689288;3133704288;3133706288;3490580288;3490580288;3490593288;3490595288;3847384288;3847385288;3847398288;3847400288;4216239288;4216239288;4216252288;4216254288;4570279288;4570279288;4570293288;4570295288;4927590288;4927591288;4927604288;4927606288;5285343288;5285343288;5285357288;5285359288;5637271288;5637271288;5637284288;5637286288;6002186288;6002187288;6002199288;6002201288;6355617288;6355618288;6355631288;6355633288;6712561288;6712562288;6712574288;6712576288;7066726288;7066727288;7066740288;7066742288
159,Mul,0.001,0.126,13578.947,17.089,384,0.028,3076,0.227, 0:(384) 1:(1)->(384) -t f32,GPU-0,13578.947,0.000,13578.947,1.00,13578.947368421053,0.0,13578.947368421053,0.009273,0.000000,0.009271,99.586208,0.000000,99.565167,384.000000,0,384.000000,0.000035,0.000000,0.000035,99.999377,0.000000,99.999377,3076.000000,0,3076.000000,0.008795,0.008807,0.008795,tower_0/v/mul_7,2000,5.757939095405061,35.920199372855,13196,15762,2566,28958,12000.0,13000.0,15000.0,13000;12000;12000;12000;12000;13000;12000;14000;15000;12000,136656288,136656288,136669288,136671288,658600288;658601288;658613288;658615288;1018701288;1018702288;1018714288;1018716288;1376327288;1376328288;1376340288;1376342288;1783316288;1783317288;1783329288;1783331288;2141697288;2141697288;2141710288;2141712288;2499392288;2499393288;2499405288;2499407288;2857967288;2857968288;2857982288;2857984288;3214296288;3214297288;3214312288;3214315288;3570452288;3570453288;3570465288;3570467288;3927677288;3927678288;3927690288;3927692288;4295874288;4295875288;4295887288;4295889288;4650495288;4650496288;4650508288;4650510288;5007659288;5007660288;5007758288;5007760288;5364512288;5364513288;5364525288;5364527288;5717889288;5717889288;5717901288;5717903288;6081606288;6081607288;6081619288;6081621288;6436512288;6436512288;6436525288;6436527288;6792045288;6792045288;6792057288;6792059288;7145997288;7145997288;7146010288;7146012288
160,Mul,0.001,0.126,13526.316,17.089,384,0.028,3076,0.227, 0:(384) 1:(1)->(384) -t f32,GPU-0,13526.316,0.000,13526.316,1.00,13526.315789473683,0.0,13526.315789473683,0.009237,0.000000,0.009235,99.595445,0.000000,99.574402,384.000000,0,384.000000,0.000035,0.000000,0.000035,99.999413,0.000000,99.999412,3076.000000,0,3076.000000,0.008761,0.008773,0.008761,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_7_grad/mul,3000,5.3360143812023075,31.629036038814924,617556,133786,-483770,751342,10000.0,11000.0,12000.0,12000;11000;17000;11000;12000;11000;32000;1232000;10000;11000,11300288,11301288,11313288,11315288,526180288;526180288;526191288;526193288;895125288;895125288;895142288;895145288;1247067288;1247067288;1247078288;1247080288;1655045288;1655045288;1655057288;1655059288;2010296288;2010296288;2010307288;2010309288;2374402288;2374404288;2374436288;2374440288;2727186288;2727186288;2728418288;2728424288;3091586288;3091586288;3091596288;3091598288;3442339288;3442339288;3442350288;3442351288;3801710288;3801711288;3801722288;3801724288;4174419288;4174420288;4174429288;4174432288;4520406288;4520406288;4520417288;4520418288;4883106288;4883107288;4883126288;4883128288;5242038288;5242038288;5242048288;5242050288;5589205288;5589205288;5589215288;5589217288;5953921288;5953921288;5953932288;5953934288;6314065288;6314065288;6314088288;6314091288;6663972288;6663972288;6663983288;6663985288;7024705288;7024706288;7024757288;7024760288
161,Cast,0.000,42.514,13394.737,5694.578,1,0.000,1025024,76.524, 0:(128x1001)->(128x1001) -DstT f32 -SrcT f16,GPU-0,13394.737,0.000,13394.737,1.00,13394.736842105262,0.0,13394.736842105262,0.009147,0.000000,0.009145,99.604592,0.000000,99.583547,1.000000,0,1.000000,0.011815,0.000000,0.011815,99.958898,0.000000,99.958897,1025024.000000,0,1025024.000000,0.004800,0.000000,0.004800,tower_0/v/Cast,2000,0.8646186857671078,2.675218343604091,593,13452,12860,14045,13000.0,13000.0,14000.0,14000;13000;14000;13000;14000;13000;13000;14000;13000;13000,58037288,58037288,58051288,58053288,578939288;578940288;578953288;578955288;939368288;939369288;939383288;939385288;1297009288;1297009288;1297022288;1297025288;1704613288;1704613288;1704627288;1704629288;2062923288;2062924288;2062937288;2062940288;2420342288;2420342288;2420355288;2420357288;2778657288;2778657288;2778671288;2778673288;3135350288;3135350288;3135363288;3135366288;3492255288;3492256288;3492269288;3492271288;3849020288;3849021288;3849034288;3849036288;4217859288;4217859288;4217873288;4217875288;4572000288;4572000288;4572013288;4572016288;4929325288;4929325288;4929338288;4929341288;5287040288;5287041288;5287054288;5287056288;5638894288;5638895288;5638908288;5638910288;6003861288;6003861288;6003875288;6003877288;6357286288;6357287288;6357300288;6357303288;6714200288;6714200288;6714213288;6714215288;7068369288;7068369288;7068383288;7068385288
162,Relu,0.918,174.304,13368.421,23301.689,524288,39.218,4194304,313.747, 0:(128x4096)->(128x4096) -t f16,GPU-0,13368.421,0.000,13368.421,1.00,13368.421052631578,0.0,13368.421052631578,0.009129,0.000000,0.009127,99.613721,0.000000,99.592674,524288.000000,0,524288.000000,0.048348,0.000000,0.048348,99.530643,0.000000,99.530642,4194304.000000,0,4194304.000000,0.000000,0.008587,0.000000,tower_0/v/cg/affine1/affine1,2000,6.019790247334842,38.09778796627916,30350,18048,-12302,48398,13000.0,13000.0,14000.0,15000;14000;13000;12000;13000;14000;13000;14000;13000;12000,57571288,57571288,57586288,57588288,578471288;578471288;578485288;578487288;938925288;938926288;938939288;938941288;1296572288;1296573288;1296585288;1296587288;1704177288;1704177288;1704190288;1704192288;2062462288;2062462288;2062476288;2062478288;2419891288;2419892288;2419905288;2419907288;2778204288;2778205288;2778219288;2778220288;3134914288;3134914288;3134927288;3134929288;3491822288;3491823288;3491835288;3491837288;3848582288;3848582288;3848595288;3848597288;4217431288;4217431288;4217444288;4217446288;4571548288;4571548288;4571562288;4571564288;4928870288;4928871288;4928884288;4928886288;5286595288;5286596288;5286609288;5286611288;5638464288;5638464288;5638477288;5638479288;6003429288;6003429288;6003442288;6003444288;6356847288;6356848288;6356862288;6356863288;6713767288;6713767288;6713780288;6713782288;7067936288;7067936288;7067949288;7067951288
163,Mul,0.000,0.064,13342.105,8.556,192,0.014,1540,0.115, 0:(192) 1:(1)->(192) -t f32,GPU-0,13342.105,0.000,13342.105,1.00,13342.105263157895,0.0,13342.105263157895,0.009111,0.000000,0.009109,99.622831,0.000000,99.601783,192.000000,0,192.000000,0.000018,0.000000,0.000018,99.999862,0.000000,99.999861,1540.000000,0,1540.000000,0.008648,0.000000,0.008648,tower_0/v/mul_5,3000,1.6362854016350914,5.324213732818233,1940,13571,11632,15511,12000.0,13000.0,14000.0,14000;12000;13000;13000;13000;12000;14000;14000;13000;13000,147994288,147995288,148009288,148011288,669456288;669457288;669469288;669471288;1029716288;1029716288;1029729288;1029731288;1387091288;1387091288;1387104288;1387106288;1794173288;1794173288;1794186288;1794188288;2152272288;2152273288;2152285288;2152287288;2510245288;2510246288;2510260288;2510262288;2869003288;2869004288;2869018288;2869020288;3225357288;3225358288;3225371288;3225373288;3581130288;3581131288;3581144288;3581146288;3938544288;3938544288;3938557288;3938559288;4306489288;4306490288;4306502288;4306504288;4661173288;4661173288;4661185288;4661188288;5019311288;5019312288;5019324288;5019326288;5375195288;5375196288;5375208288;5375210288;5728900288;5728900288;5728912288;5728914288;6092211288;6092212288;6092225288;6092228288;6447520288;6447521288;6447533288;6447535288;6802631288;6802632288;6802644288;6802646288;7156587288;7156588288;7156600288;7156603288
164,Cast,0.000,0.130,13131.579,17.067,1,0.000,3072,0.234, 0:(384)->(384) -DstT f32 -SrcT f16,GPU-0,13131.579,0.000,13131.579,1.00,13131.578947368422,0.0,13131.578947368422,0.008967,0.000000,0.008965,99.631799,0.000000,99.610748,1.000000,0,1.000000,0.000035,0.000000,0.000035,99.999554,0.000000,99.999554,3072.000000,0,3072.000000,0.008505,0.000000,0.008505,tower_0/v/gradients/tower_0/v/cg/conv2/Cast_grad/Cast,4000,4.094884416930597,18.17659118500844,54696,25095,-29601,79791,12000.0,12000.0,13750.0,12000;14000;12000;12000;12000;12000;18000;13000;13000;12000,125615288,125616288,125628288,125631288,647428288;647429288;647443288;647446288;1007501288;1007502288;1007514288;1007517288;1365206288;1365206288;1365218288;1365220288;1772177288;1772178288;1772190288;1772192288;2130705288;2130706288;2130718288;2130721288;2488216288;2488217288;2488235288;2488238288;2846736288;2846736288;2846749288;2846752288;3202583288;3202583288;3202596288;3202599288;3559390288;3559390288;3559402288;3559404288;3916562288;3916562288;3916574288;3916577288;4284801288;4284801288;4284813288;4284816288;4639544288;4639544288;4639556288;4639558288;4996411288;4996412288;4996424288;4996426288;5353516288;5353516288;5353528288;5353531288;5706662288;5706663288;5706675288;5706678288;6070584288;6070584288;6070597288;6070600288;6425303288;6425304288;6425316288;6425318288;6781032288;6781033288;6781044288;6781047288;7134975288;7134975288;7134987288;7134990288
165,AddN,0.000,0.131,13026.316,17.067,256,0.020,3072,0.236, 0:(256) 1:(256)->(256) -N i: 2 -t f32,GPU-0,13026.316,0.000,13026.316,1.00,13026.315789473683,0.0,13026.315789473683,0.008895,0.000000,0.008893,99.640694,0.000000,99.619641,256.000000,0,256.000000,0.000035,0.000000,0.000035,99.999590,0.000000,99.999589,3072.000000,0,3072.000000,0.008437,0.000000,0.008437,tower_0/v/gradients/AddN_6,4000,1.2222747305878667,3.9760170235195282,2136,13214,11078,15350,12000.0,13000.0,14000.0,13000;12000;11000;14000;11000;12000;12000;13000;12000;12000,113078288,113079288,113092288,113095288,634640288;634641288;634653288;634656288;994581288;994582288;994593288;994596288;1352213288;1352214288;1352228288;1352231288;1759433288;1759434288;1759445288;1759448288;2118195288;2118196288;2118208288;2118211288;2475406288;2475407288;2475419288;2475423288;2833945288;2833946288;2833959288;2833962288;3189890288;3189891288;3189903288;3189905288;3546814288;3546814288;3546826288;3546829288;3903775288;3903776288;3903789288;3903792288;4272219288;4272219288;4272232288;4272234288;4626884288;4626885288;4626896288;4626899288;4983979288;4983980288;4983992288;4983995288;5341070288;5341070288;5341082288;5341084288;5693755288;5693756288;5693767288;5693770288;6058078288;6058079288;6058091288;6058094288;6412390288;6412391288;6412402288;6412405288;6768513288;6768514288;6768525288;6768528288;7122364288;7122365288;7122382288;7122387288
166,Cast,0.000,0.066,12947.368,8.533,1,0.000,1536,0.119, 0:(192)->(192) -DstT f32 -SrcT f16,GPU-0,12947.368,0.000,12947.368,1.00,12947.368421052632,0.0,12947.368421052632,0.008841,0.000000,0.008839,99.649535,0.000000,99.628481,1.000000,0,1.000000,0.000018,0.000000,0.000018,99.999897,0.000000,99.999897,1536.000000,0,1536.000000,0.008392,0.000000,0.008392,tower_0/v/gradients/tower_0/v/cg/conv1/Cast_grad/Cast,4000,6.017024086328011,38.07551438019444,44466,19810,-24657,64276,12000.0,13000.0,13000.0,15000;12000;15000;13000;11000;12000;13000;12000;13000;12000,138180288,138181288,138196288,138199288,660092288;660092288;660104288;660106288;1020217288;1020217288;1020232288;1020234288;1377813288;1377813288;1377826288;1377828288;1784814288;1784814288;1784825288;1784828288;2143155288;2143156288;2143168288;2143170288;2500889288;2500889288;2500902288;2500904288;2859491288;2859492288;2859504288;2859507288;3215781288;3215782288;3215795288;3215798288;3571920288;3571920288;3571932288;3571934288;3929177288;3929178288;3929192288;3929194288;4297342288;4297343288;4297354288;4297357288;4651964288;4651965288;4651977288;4651979288;5009189288;5009190288;5009491288;5009494288;5365965288;5365965288;5365978288;5365980288;5719407288;5719407288;5719419288;5719421288;6083069288;6083070288;6083085288;6083088288;6438033288;6438034288;6438047288;6438050288;6793498288;6793498288;6793510288;6793512288;7147457288;7147457288;7147469288;7147472288
167,L2Loss,0.001,0.033,12815.789,4.289,575,0.045,772,0.060, 0:(192)->(1) -t f32,GPU-0,12815.789,0.000,12815.789,1.00,12815.78947368421,0.0,12815.78947368421,0.008752,0.000000,0.008750,99.658287,0.000000,99.637230,575.000000,0,575.000000,0.000009,0.000000,0.000009,99.999935,0.000000,99.999935,772.000000,0,772.000000,0.008309,0.008312,0.008309,tower_0/v/l2_loss/L2Loss_3,3000,3.2720698439548555,12.325722000113162,23894,17071,-6823,40966,10000.0,10000.0,11000.0,12000;10000;23000;10000;10000;11000;12000;10000;10000;9000,10956288,10957288,10969288,10971288,532435288;532436288;532446288;532448288;895047288;895047288;895070288;895072288;1252968288;1252968288;1252978288;1252980288;1660894288;1660895288;1660905288;1660906288;2016149288;2016149288;2016160288;2016162288;2374911288;2374912288;2374924288;2374925288;2733334288;2733334288;2733344288;2733346288;3091128288;3091129288;3091139288;3091141288;3448525288;3448526288;3448535288;3448537288;3806224288;3806224288;3806234288;3806236288;4173888288;4173889288;4173899288;4173900288;4526724288;4526724288;4526734288;4526736288;4883399288;4883399288;4883411288;4883412288;5241585288;5241586288;5241596288;5241598288;5595352288;5595353288;5595362288;5595364288;5959893288;5959893288;5959904288;5959905288;6313171288;6313171288;6313181288;6313183288;6670200288;6670200288;6670210288;6670212288;7023746288;7023747288;7023763288;7023766288
168,AddN,0.008,2.139,12763.158,273.067,4096,0.321,49152,3.851, 0:(4096) 1:(4096)->(4096) -N i: 2 -t f32,GPU-0,12763.158,0.000,12763.158,1.00,12763.15789473684,0.0,12763.15789473684,0.008716,0.000000,0.008714,99.667002,0.000000,99.645944,4096.000000,0,4096.000000,0.000567,0.000000,0.000567,99.994435,0.000000,99.994435,49152.000000,0,49152.000000,0.008092,0.008277,0.008092,tower_0/v/gradients/AddN_4,3000,4.133757299266663,18.61150827070567,60650,26024,-34626,86673,12000.0,12000.0,13000.0,12000;11000;12000;12000;14000;11000;11000;16000;11000;11000,75245288,75245288,75257288,75260288,596294288;596294288;596305288;596308288;956076288;956076288;956088288;956091288;1313624288;1313624288;1313636288;1313639288;1721149288;1721149288;1721163288;1721165288;2080135288;2080136288;2080147288;2080150288;2437318288;2437318288;2437329288;2437332288;2795670288;2795670288;2795686288;2795690288;3151895288;3151895288;3151906288;3151909288;3509068288;3509069288;3509080288;3509082288;3865633288;3865634288;3865647288;3865650288;4234462288;4234462288;4234474288;4234477288;4588983288;4588983288;4588995288;4588997288;4946375288;4946375288;4946387288;4946390288;5303858288;5303859288;5303870288;5303872288;5655335288;5655335288;5655347288;5655350288;6020545288;6020545288;6020557288;6020559288;6373941288;6373941288;6373954288;6373957288;6730897288;6730897288;6730909288;6730911288;7084898288;7084898288;7084914288;7084917288
169,Mul,0.000,0.090,12736.842,11.400,256,0.020,2052,0.161, 0:(256) 1:(1)->(256) -t f32,GPU-0,12736.842,0.000,12736.842,1.00,12736.84210526316,0.0,12736.84210526316,0.008698,0.000000,0.008696,99.675700,0.000000,99.654640,256.000000,0,256.000000,0.000024,0.000000,0.000024,99.999737,0.000000,99.999737,2052.000000,0,2052.000000,0.008253,0.000000,0.008253,tower_0/v/mul_11,2000,0.8336476145356807,2.6347640738983547,1591,12833,11242,14425,12000.0,12000.0,14000.0,12000;12000;12000;14000;11000;12000;12000;12000;12000;12000,113785288,113785288,113797288,113799288,635360288;635360288;635372288;635374288;995307288;995308288;995320288;995322288;1352931288;1352931288;1352945288;1352947288;1760152288;1760152288;1760163288;1760165288;2118895288;2118895288;2118907288;2118909288;2476125288;2476125288;2476137288;2476139288;2834667288;2834668288;2834680288;2834682288;3190606288;3190606288;3190618288;3190620288;3547520288;3547520288;3547532288;3547534288;3904496288;3904496288;3904508288;3904510288;4272927288;4272927288;4272940288;4272942288;4627597288;4627598288;4627610288;4627612288;4984668288;4984669288;4984680288;4984682288;5341770288;5341770288;5341781288;5341783288;5694482288;5694483288;5694494288;5694496288;6058784288;6058784288;6058796288;6058798288;6413116288;6413117288;6413129288;6413131288;6769215288;6769215288;6769226288;6769228288;7123102288;7123102288;7123118288;7123121288
170,Mul,0.000,0.001,12710.526,0.067,1,0.000,12,0.001, 0:(1) 1:(1)->(1) -t f32,GPU-0,12710.526,0.000,12710.526,1.00,12710.526315789473,0.0,12710.526315789473,0.008680,0.000000,0.008678,99.684380,0.000000,99.663318,1.000000,0,1.000000,0.000000,0.000000,0.000000,99.999999,0.000000,99.999999,12.000000,0,12.000000,0.008244,0.000000,0.008244,tower_0/v/mul,1000,6.018071906436493,38.083687387810215,109762,29857,-79905,139620,11000.0,12000.0,13000.0,12000;724000;11000;11000;12000;12000;12000;15000;11000;12000,19727288,19727288,19739288,19740288,541772288;541774288;542498288;542502288;903203288;903204288;903215288;903217288;1261224288;1261225288;1261236288;1261238288;1668793288;1668793288;1668805288;1668807288;2025092288;2025092288;2025104288;2025105288;2383411288;2383411288;2383423288;2383425288;2741918288;2741919288;2741934288;2741936288;3099344288;3099344288;3099355288;3099357288;3456381288;3456381288;3456393288;3456395288;3813597288;3813597288;3813609288;3813611288;4182141288;4182141288;4182152288;4182154288;4535077288;4535078288;4535090288;4535091288;4892101288;4892102288;4892113288;4892115288;5250105288;5250105288;5250116288;5250118288;5603249288;5603249288;5603261288;5603263288;5967897288;5967898288;5967915288;5967917288;6321763288;6321764288;6321776288;6321778288;6678178288;6678178288;6678191288;6678192288;7032551288;7032551288;7032563288;7032565288
171,AddN,0.002,0.526,12684.211,66.733,1001,0.079,12012,0.947, 0:(1001) 1:(1001)->(1001) -N i: 2 -t f32,GPU-0,12684.211,0.000,12684.211,1.00,12684.21052631579,0.0,12684.21052631579,0.008662,0.000000,0.008660,99.693041,0.000000,99.671978,1001.000000,0,1001.000000,0.000138,0.000000,0.000138,99.998678,0.000000,99.998678,12012.000000,0,12012.000000,0.008181,0.008227,0.008181,tower_0/v/gradients/AddN,3000,-0.6820038897913447,1.4294217687074793,477,12667,12190,13144,12000.0,13000.0,13000.0,13000;12000;12000;13000;13000;13000;13000;13000;12000;12000,59431288,59431288,59444288,59447288,580345288;580346288;580358288;580361288;940713288;940714288;940726288;940729288;1298348288;1298349288;1298362288;1298365288;1705944288;1705944288;1705957288;1705960288;2064317288;2064318288;2064331288;2064333288;2421712288;2421713288;2421726288;2421728288;2780028288;2780028288;2780041288;2780043288;3136681288;3136682288;3136694288;3136697288;3493716288;3493717288;3493729288;3493732288;3850340288;3850341288;3850354288;3850357288;4219174288;4219174288;4219187288;4219189288;4573375288;4573376288;4573388288;4573391288;4930704288;4930705288;4930717288;4930720288;5288395288;5288396288;5288408288;5288411288;5640222288;5640223288;5640235288;5640238288;6005181288;6005182288;6005194288;6005197288;6358623288;6358623288;6358636288;6358639288;6715520288;6715521288;6715533288;6715536288;7069693288;7069694288;7069706288;7069709288
172,Cast,0.000,0.023,12578.947,2.844,1,0.000,512,0.041, 0:(64)->(64) -DstT f16 -SrcT f32,GPU-0,12578.947,0.000,12578.947,1.00,12578.947368421053,0.0,12578.947368421053,0.008590,0.000000,0.008588,99.701631,0.000000,99.680565,1.000000,0,1.000000,0.000006,0.000000,0.000006,99.999989,0.000000,99.999989,512.000000,0,512.000000,0.008157,0.000000,0.008157,tower_0/v/cg/conv0/Cast,3000,5.315263176477437,31.540020505020472,143909,40262,-103647,184171,9000.0,9000.0,10000.0,10000;9000;24000;10000;10000;9000;81000;9000;13000;9000,10569288,10570288,10580288,10582288,532365288;532365288;532374288;532376288;894909288;894909288;894933288;894936288;1252896288;1252896288;1252906288;1252908288;1660824288;1660824288;1660834288;1660835288;2016077288;2016078288;2016087288;2016089288;2374724288;2374725288;2374806288;2374809288;2733261288;2733262288;2733271288;2733273288;3090901288;3090902288;3090915288;3090918288;3448453288;3448454288;3448463288;3448465288;3806154288;3806155288;3806164288;3806166288;4173771288;4173771288;4173780288;4173782288;4526653288;4526654288;4526663288;4526665288;4883179288;4883179288;4883190288;4883192288;5241463288;5241463288;5241472288;5241474288;5595283288;5595283288;5595292288;5595294288;5959822288;5959823288;5959832288;5959834288;6312182288;6312183288;6312212288;6312215288;6670130288;6670130288;6670139288;6670141288;7022736288;7022736288;7023643288;7023649288
173,ApplyGradientDescent,0.000,0.136,12552.632,17.089,1,0.000,3076,0.245, 0:(256) 1:(1) 2:(256)->(256) -t f32 -use_locking 0,GPU-0,12552.632,0.000,12552.632,1.00,12552.631578947368,0.0,12552.631578947368,0.008572,0.000000,0.008570,99.710203,0.000000,99.689135,1.000000,0,1.000000,0.000035,0.000000,0.000035,99.999448,0.000000,99.999448,3076.000000,0,3076.000000,0.008130,0.000000,0.008130,append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/biases/ApplyGradientDescent,2000,1.0754770438389856,3.679628952380953,1426,12667,11241,14092,12000.0,12000.0,13000.0,12000;12000;12000;12000;12000;12000;17000;13000;12000;11000,124302288,124302288,124314288,124316288,646073288;646073288;646085288;646087288;1006139288;1006139288;1006151288;1006154288;1363874288;1363874288;1363886288;1363888288;1770833288;1770834288;1770846288;1770848288;2129389288;2129389288;2129401288;2129403288;2486843288;2486844288;2486861288;2486866288;2845376288;2845376288;2845389288;2845391288;3201255288;3201255288;3201267288;3201270288;3558077288;3558078288;3558089288;3558091288;3915226288;3915226288;3915238288;3915241288;4283489288;4283489288;4283501288;4283504288;4638232288;4638232288;4638243288;4638246288;4995125288;4995125288;4995137288;4995139288;5352219288;5352220288;5352231288;5352234288;5705308288;5705308288;5705320288;5705323288;6069281288;6069282288;6069293288;6069296288;6423951288;6423951288;6423963288;6423965288;6779733288;6779734288;6779745288;6779747288;7133672288;7133673288;7133684288;7133687288
174,Mul,0.008,1.453,12526.316,182.067,4096,0.327,32772,2.616, 0:(4096) 1:(1)->(4096) -t f32,GPU-0,12526.316,0.000,12526.316,1.00,12526.315789473683,0.0,12526.315789473683,0.008554,0.000000,0.008552,99.718757,0.000000,99.697688,4096.000000,0,4096.000000,0.000378,0.000000,0.000378,99.996513,0.000000,99.996512,32772.000000,0,32772.000000,0.008000,0.008124,0.008000,tower_0/v/mul_13,3000,0.920916669171067,3.1280646616829957,1251,12595,11345,13846,12000.0,12000.0,13000.0,12000;12000;12000;12000;12000;12000;12000;13000;16000;13000,78235288,78236288,78248288,78250288,599291288;599292288;599304288;599306288;959070288;959070288;959082288;959084288;1316615288;1316615288;1316627288;1316629288;1724142288;1724142288;1724154288;1724156288;2083127288;2083128288;2083140288;2083142288;2440308288;2440308288;2440320288;2440322288;2798670288;2798670288;2798683288;2798685288;3154914288;3154915288;3154931288;3154934288;3512065288;3512065288;3512078288;3512080288;3868621288;3868621288;3868633288;3868635288;4237456288;4237457288;4237468288;4237470288;4591971288;4591971288;4591983288;4591985288;4949361288;4949362288;4949373288;4949375288;5306848288;5306849288;5306860288;5306862288;5658332288;5658332288;5658344288;5658347288;6023537288;6023537288;6023549288;6023551288;6376941288;6376942288;6376953288;6376955288;6733889288;6733890288;6733901288;6733903288;7087899288;7087900288;7087913288;7087915288
175,Cast,0.000,46.139,12342.105,5694.578,1,0.000,1025024,83.051, 0:(128x1001)->(128x1001) -DstT f16 -SrcT f32,GPU-0,12342.105,0.000,12342.105,1.00,12342.105263157895,0.0,12342.105263157895,0.008428,0.000000,0.008426,99.727185,0.000000,99.706114,1.000000,0,1.000000,0.011815,0.000000,0.011815,99.970713,0.000000,99.970713,1025024.000000,0,1025024.000000,0.004117,0.000000,0.004117,tower_0/v/gradients/tower_0/v/Cast_grad/Cast,2000,2.5910580208620067,10.176185975335311,917,12500,11583,13417,12000.0,12000.0,13000.0,13000;13000;12000;12000;12000;12000;13000;13000;13000;16000,58357288,58357288,58370288,58372288,579262288;579262288;579275288;579278288;939680288;939681288;939693288;939695288;1297316288;1297316288;1297328288;1297331288;1704920288;1704921288;1704933288;1704936288;2063245288;2063245288;2063257288;2063260288;2420657288;2420657288;2420670288;2420672288;2778973288;2778973288;2778986288;2778988288;3135658288;3135658288;3135671288;3135673288;3492572288;3492573288;3492589288;3492593288;3849322288;3849323288;3849336288;3849338288;4218163288;4218163288;4218175288;4218177288;4572315288;4572315288;4572327288;4572330288;4929643288;4929644288;4929656288;4929658288;5287354288;5287354288;5287366288;5287368288;5639210288;5639211288;5639223288;5639225288;6004165288;6004165288;6004177288;6004180288;6357599288;6357599288;6357611288;6357613288;6714504288;6714505288;6714517288;6714519288;7068673288;7068674288;7068686288;7068688288
