rank by total time,time for 1 occ (ns),gpu time for 1 occ (ns),cpu time for 1 occ (ns),occurence (in a batch; for RNNs - in all batches),total time,total gpu time,total cpu time,rel time % (in a batch; for RNNs - in all batches),gpu rel time % (in a batch; for RNNs - in all batches),cpu rel time % (in a batch; for RNNs - in all batches),cumulative time (ns),cumulative time (%),cumulative gpu time (ns),cumulative gpu time (%),cumulative cpu time (ns),cumulative cpu time (%),Num GOps in 1 occ,Total GOps in all occ,Achieved CPU GOps/sec,Achieved GPU GOps/sec,Achieved total GOps/sec,Num bytes (if 32b data),Num bytes for all occ (if 32b data),Achieved bandwidth GB/sec,Device bandwidth GB/s,Memory time for all occ,(total time) - (memory time for all occ),GPU bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),GPU compute utilization % (=100%*(num_ops/time)/(peak GOps/sec)),Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Op name,Device,Op config,Ops aggregated,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
162,842.105,842.105,0.000,6.000,5052.632,5052.632,0.000,0.003,0.003,0.000,146403671.053,99.953,146384776.316,99.962,18894.737,61.054,0.0000000010000,0.0000000060000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,5052.632,0.000,0.000,0.000,0.003,0.003,Const,GPU-0, 0:(none)->(1) -t i32,tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Sum_grad/Const;tower_0/v/alexnet_synthetic_labels/min;tower_0/v/alexnet_synthetic_labels/max;tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/ExpandDims/dim;tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Const_1;tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Sum_grad/Reshape/shape,1500,1.2365000953733165,5.941834785861732,337,845,508,1182,500.0,1000.0,1000.0,500;500;1000;1000;500;1000;500;1000;500;1000,796288,796488,796988,798288,522431288;522431488;522431988;522433288;885613288;885613288;885614288;885615288;1242917288;1242917288;1242918288;1242919288;1650932288;1650932488;1650932988;1650935288;2006146288;2006146288;2006147288;2006148288;2364733288;2364733488;2364733988;2364735288;2723109288;2723109288;2723110288;2723111288;3081370288;3081370488;3081370988;3081383288;3438638288;3438638288;3438639288;3438640288;3796349288;3796349288;3796350288;3796351288;4164353288;4164353488;4164353988;4164355288;4516680288;4516680288;4516681288;4516682288;4873195288;4873195288;4873196288;4873197288;5231906288;5231906488;5231906988;5231907288;5585504288;5585504488;5585504988;5585506288;5949771288;5949771488;5949771988;5949772288;6304108288;6304108488;6304108988;6304110288;6660182288;6660182288;6660183288;6660184288;7014568288;7014568288;7014569288;7014570288
163,1250.000,1250.000,0.000,4.000,5000.000,5000.000,0.000,0.003,0.003,0.000,146408671.053,99.957,146389776.316,99.965,18894.737,61.054,0.0000000010000,0.0000000040000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,5000.000,0.000,0.000,0.000,0.003,0.003,Const,GPU-0, 0:(none)->(1) -t f32,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Greater;learning_rate_tensor/input;tower_0/v/mul/x;tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/zeros_like,2000,5.963174372725399,41.90072906018474,1816,1521,-295,3337,1000.0,1000.0,2000.0,1000;1000;1000;500;1000;1000;1000;1000;1000;1000,779288,780288,781288,782288,522413288;522413288;522414288;522415288;885596288;885596288;885597288;885598288;1242899288;1242899488;1242899988;1242902288;1650915288;1650915288;1650916288;1650917288;2006128288;2006129288;2006130288;2006130288;2364714288;2364715288;2364716288;2364717288;2723091288;2723091288;2723092288;2723093288;3081345288;3081346288;3081347288;3081349288;3438620288;3438621288;3438622288;3438623288;3796330288;3796330288;3796331288;3796332288;4164334288;4164335288;4164336288;4164337288;4516661288;4516662288;4516663288;4516664288;4873177288;4873177288;4873178288;4873179288;5231887288;5231887288;5231888288;5231889288;5585485288;5585485288;5585486288;5585487288;5949752288;5949752288;5949753288;5949754288;6304089288;6304089288;6304090288;6304091288;6660163288;6660163288;6660164288;6660165288;7014550288;7014550288;7014551288;7014552288
164,4315.789,4315.789,0.000,1.000,4315.789,4315.789,0.000,0.003,0.003,0.000,146412986.842,99.960,146394092.105,99.968,18894.737,61.054,0.0000000010000,0.0000000010000,0.000,0.000,0.000,0.000,0.000,0.0000000000000,180.000,0.000,4315.789,0.000,0.000,0.000,0.003,0.003,VariableV2,GPU-0, 0:(none)->(1001) -t f32,v/cg/affine2/biases,1000,0.010116408792241084,2.616502372356462,680,4310,3629,4990,4000.0,4000.0,5000.0,3000;4000;4000;4000;3000;4000;4000;4000;5000;4000,791288,791288,794288,795288,522425288;522425288;522429288;522430288;885607288;885607288;885611288;885612288;1242911288;1242911288;1242915288;1242916288;1650926288;1650927288;1650930288;1650931288;2006140288;2006140288;2006144288;2006145288;2364726288;2364727288;2364731288;2364732288;2723103288;2723103288;2723107288;2723108288;3081362288;3081362288;3081367288;3081369288;3438632288;3438632288;3438636288;3438637288;3796341288;3796342288;3796347288;3796348288;4164346288;4164346288;4164351288;4164352288;4516673288;4516673288;4516678288;4516679288;4873188288;4873189288;4873193288;4873194288;5231899288;5231899288;5231903288;5231904288;5585496288;5585497288;5585501288;5585502288;5949763288;5949763288;5949768288;5949769288;6304101288;6304101288;6304105288;6304107288;6660175288;6660175288;6660180288;6660181288;7014561288;7014561288;7014566288;7014567288
165,2013.158,2013.158,0.000,2.000,4026.316,4026.316,0.000,0.003,0.003,0.000,146417013.158,99.963,146398118.421,99.971,18894.737,61.054,0.0000000010000,0.0000000020000,0.000,0.000,0.000,0.000,0.000,0.0000000000000,180.000,0.000,4026.316,0.000,0.000,0.000,0.003,0.003,VariableV2,GPU-0, 0:(none)->(4096) -t f32,v/cg/affine1/biases;v/cg/affine0/biases,1000,4.248809538353489,21.487182745307727,1654,2190,537,3844,2000.0,2000.0,2000.0,1000;2000;1000;2000;1000;2000;2000;2000;2000;1000,807288,807288,808288,809288,522442288;522442288;522444288;522445288;885624288;885625288;885626288;885627288;1242928288;1242928288;1242930288;1242931288;1650944288;1650944288;1650945288;1650946288;2006157288;2006157288;2006159288;2006160288;2364744288;2364744288;2364746288;2364747288;2723131288;2723131288;2723133288;2723134288;3081398288;3081399288;3081401288;3081402288;3438650288;3438650288;3438651288;3438652288;3796361288;3796361288;3796363288;3796364288;4164365288;4164365288;4164367288;4164368288;4516702288;4516702288;4516704288;4516705288;4873207288;4873207288;4873209288;4873210288;5231917288;5231917288;5231919288;5231920288;5585515288;5585515288;5585517288;5585518288;5949782288;5949783288;5949784288;5949785288;6304119288;6304119288;6304121288;6304122288;6660193288;6660194288;6660195288;6660196288;7014580288;7014580288;7014582288;7014582288
166,3394.737,0.000,3394.737,1.000,3394.737,0.000,3394.737,0.002,0.000,10.969,146420407.895,99.965,146398118.421,99.971,22289.474,72.024,0.0000000010000,0.0000000010000,0.000,0.000,0.000,12.000,12.000,0.0035348837209,180.000,0.000,3394.737,0.002,0.000,0.002,0.002,0.002,AssignAdd,CPU-0, 0:(1) 1:(1)->(1) -t i64 -use_locking 0,inc_global_step/AssignAdd,2000,0.3742806469148934,1.0964505802320936,497,3405,2908,3902,3000.0,3000.0,4000.0,4000;4000;3000;3000;4000;3000;3000;3000;4000;3000,148334288,148334288,148338288,148340288,669783288;669783288;669787288;669789288;1030036288;1030037288;1030040288;1030042288;1387457288;1387458288;1387461288;1387463288;1794499288;1794499288;1794503288;1794505288;2152628288;2152628288;2152631288;2152633288;2510540288;2510540288;2510543288;2510545288;2869295288;2869295288;2869298288;2869300288;3225700288;3225700288;3225704288;3225706288;3581448288;3581448288;3581451288;3581453288;3938864288;3938864288;3938868288;3938869288;4306812288;4306812288;4306815288;4306817288;4661529288;4661529288;4661532288;4661534288;5019643288;5019644288;5019647288;5019649288;5375522288;5375522288;5375526288;5375527288;5729225288;5729225288;5729229288;5729230288;6092569288;6092569288;6092572288;6092574288;6447879288;6447880288;6447883288;6447884288;6802951288;6802951288;6802955288;6802956288;7156972288;7156972288;7156976288;7156977288
167,3184.211,3184.211,0.000,1.000,3184.211,3184.211,0.000,0.002,0.002,0.000,146423592.105,99.967,146401302.632,99.973,22289.474,72.024,0.0000000010000,0.0000000010000,0.000,0.000,0.000,0.000,0.000,0.0000000000000,180.000,0.000,3184.211,0.000,0.000,0.000,0.002,0.002,VariableV2,GPU-0, 0:(none)->(4096x4096) -t f32,v/cg/affine1/weights,1000,1.401571198002291,3.213233215145813,4283,3595,-688,7878,1000.0,2000.0,2000.0,2000;15000;1000;1000;2000;1000;1000;2000;2000;11000,810288,810288,812288,813288,522446288;522446288;522461288;522463288;885628288;885628288;885629288;885630288;1242932288;1242932288;1242933288;1242948288;1650947288;1650947288;1650949288;1650950288;2006160288;2006161288;2006162288;2006163288;2364748288;2364748288;2364749288;2364759288;2723135288;2723135288;2723137288;2723138288;3081403288;3081404288;3081406288;3081407288;3438653288;3438653288;3438664288;3438665288;3796365288;3796365288;3796366288;3796367288;4164369288;4164369288;4164370288;4164371288;4516705288;4516706288;4516707288;4516708288;4873211288;4873211288;4873212288;4873222288;5231920288;5231921288;5231922288;5231923288;5585518288;5585519288;5585520288;5585521288;5949786288;5949786288;5949797288;5949799288;6304123288;6304123288;6304134288;6304136288;6660197288;6660197288;6660198288;6660199288;7014583288;7014583288;7014594288;7014595288
168,2921.053,0.000,2921.053,1.000,2921.053,0.000,2921.053,0.002,0.000,9.439,146426513.158,99.969,146401302.632,99.973,25210.526,81.463,0.0000000010000,0.0000000010000,0.000,0.000,0.000,0.000,0.000,0.0000000000000,180.000,0.000,2921.053,0.000,0.000,0.000,0.002,0.002,Const,CPU-0, 0:(none)->(1) -t i64,inc_global_step/AssignAdd/value,2000,-0.5412505162912002,5.522873914108577,407,2929,2522,3335,3000.0,3000.0,3000.0,3000;3000;2000;3000;3000;3000;3000;3000;3000;3000,148327288,148328288,148331288,148332288,669776288;669776288;669779288;669781288;1030030288;1030031288;1030033288;1030034288;1387452288;1387452288;1387455288;1387456288;1794493288;1794493288;1794496288;1794497288;2152622288;2152622288;2152625288;2152626288;2510534288;2510534288;2510537288;2510538288;2869288288;2869289288;2869292288;2869293288;3225694288;3225694288;3225697288;3225698288;3581442288;3581442288;3581445288;3581446288;3938859288;3938859288;3938861288;3938862288;4306806288;4306806288;4306809288;4306810288;4661523288;4661523288;4661526288;4661527288;5019636288;5019636288;5019639288;5019641288;5375516288;5375516288;5375519288;5375520288;5729220288;5729220288;5729223288;5729224288;6092563288;6092563288;6092566288;6092567288;6447874288;6447874288;6447877288;6447878288;6802945288;6802945288;6802948288;6802948288;7156966288;7156966288;7156969288;7156970288
169,1328.947,1328.947,0.000,2.000,2657.895,2657.895,0.000,0.002,0.002,0.000,146429171.053,99.971,146403960.526,99.975,25210.526,81.463,0.0000000010000,0.0000000020000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,2657.895,0.000,0.000,0.000,0.002,0.002,VariableV2,GPU-0, 0:(none)->(384) -t f32,v/cg/conv2/biases;v/cg/conv3/biases,1000,0.639427358080484,1.3901256584138366,478,1345,867,1824,1000.0,1000.0,2000.0,1000;1000;2000;1000;1000;1000;2000;1000;1000;1000,866288,866288,867288,868288,522521288;522521288;522522288;522523288;885699288;885699288;885701288;885702288;1243006288;1243006288;1243007288;1243008288;1650998288;1650998288;1650999288;1651001288;2006235288;2006235288;2006236288;2006237288;2364813288;2364814288;2364816288;2364817288;2723186288;2723187288;2723188288;2723189288;3081468288;3081468288;3081469288;3081470288;3438715288;3438715288;3438716288;3438717288;3796422288;3796423288;3796425288;3796426288;4164426288;4164426288;4164428288;4164428288;4516765288;4516765288;4516766288;4516767288;4873278288;4873279288;4873281288;4873282288;5231978288;5231978288;5231979288;5231980288;5585577288;5585578288;5585580288;5585581288;5949852288;5949853288;5949855288;5949856288;6304191288;6304192288;6304194288;6304195288;6660255288;6660256288;6660257288;6660258288;7014650288;7014651288;7014653288;7014654288
170,1230.263,0.000,1230.263,2.000,2460.526,0.000,2460.526,0.002,0.000,7.951,146431631.579,99.973,146403960.526,99.975,27671.053,89.413,0.0000000010000,0.0000000020000,0.001,0.000,0.001,8.000,16.000,0.0065026737968,180.000,0.000,2460.526,0.004,0.000,0.002,0.002,0.002,_Retval,CPU-0, 0:(1)->(none),_retval_inc_global_step/AssignAdd_0_1;_retval_average_loss/Mean_0_0,3000,0.6395900084364737,1.9379039639120312,500,1244,744,1744,1000.0,1000.0,2000.0,1000;1000;1000;1000;1000;500;1000;1000;1000;500,148342288,148343288,148344288,148346288,669791288;669791288;669792288;669794288;1030044288;1030044288;1030045288;1030047288;1387466288;1387466288;1387467288;1387468288;1794507288;1794507288;1794508288;1794509288;2152635288;2152635488;2152635988;2152638288;2510547288;2510547288;2510548288;2510550288;2869303288;2869303288;2869304288;2869306288;3225708288;3225708288;3225709288;3225711288;3581455288;3581455488;3581455988;3581457288;3938871288;3938871288;3938872288;3938873288;4306819288;4306819288;4306820288;4306822288;4661536288;4661536488;4661536988;4661539288;5019652288;5019652288;5019653288;5019655288;5375529288;5375530288;5375531288;5375532288;5729232288;5729232288;5729233288;5729235288;6092576288;6092576288;6092577288;6092579288;6447886288;6447886288;6447887288;6447889288;6802958288;6802958288;6802959288;6802960288;7156979288;7156979288;7156980288;7156982288
171,2184.211,2184.211,0.000,1.000,2184.211,2184.211,0.000,0.001,0.001,0.000,146433815.789,99.974,146406144.737,99.976,27671.053,89.413,0.0000000010000,0.0000000010000,0.000,0.000,0.000,12.000,12.000,0.0054939759036,180.000,0.000,2184.210,0.003,0.000,0.001,0.001,0.001,Mean,GPU-0, 0:(1) 1:(1)->(1) -t f32 -Tidx i32 -keep_dims b: 0,average_loss/Mean,2000,1.267377539590424,5.0476288871427855,520,2214,1695,2734,2000.0,2000.0,2000.0,2000;2000;2000;2000;2000;2000;3000;2000;2000;2000,63931288,63931288,63933288,63935288,584886288;584886288;584888288;584890288;945087288;945087288;945089288;945091288;1302688288;1302689288;1302691288;1302692288;1710260288;1710260288;1710262288;1710263288;2068825288;2068826288;2068828288;2068829288;2426171288;2426171288;2426174288;2426175288;2784451288;2784451288;2784453288;2784454288;3141003288;3141004288;3141006288;3141007288;3498090288;3498091288;3498093288;3498094288;3854634288;3854635288;3854637288;3854638288;4223512288;4223512288;4223514288;4223516288;4577802288;4577802288;4577804288;4577806288;4935160288;4935161288;4935162288;4935164288;5292801288;5292801288;5292804288;5292805288;5644498288;5644498288;5644500288;5644501288;6009485288;6009485288;6009487288;6009489288;6362981288;6362981288;6362983288;6362984288;6719827288;6719828288;6719830288;6719831288;7074004288;7074005288;7074007288;7074008288
172,2000.000,2000.000,0.000,1.000,2000.000,2000.000,0.000,0.001,0.001,0.000,146435815.789,99.975,146408144.737,99.978,27671.053,89.413,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,2000.000,0.000,0.000,0.000,0.001,0.001,VariableV2,GPU-0, 0:(none)->(5x5x64x192) -t f32,v/cg/conv1/conv2d/kernel,2000,0.0,3.335317460317459,541,2000,1459,2541,2000.0,2000.0,2000.0,2000;2000;2000;2000;1000;2000;2000;2000;1000;2000,851288,851288,853288,855288,522506288;522507288;522509288;522511288;885682288;885683288;885685288;885687288;1242991288;1242992288;1242994288;1242996288;1650988288;1650988288;1650989288;1650991288;2006219288;2006219288;2006221288;2006223288;2364798288;2364799288;2364801288;2364803288;2723176288;2723176288;2723178288;2723179288;3081457288;3081458288;3081459288;3081460288;3438704288;3438704288;3438706288;3438707288;3796406288;3796407288;3796409288;3796411288;4164416288;4164416288;4164417288;4164419288;4516750288;4516751288;4516753288;4516755288;4873262288;4873262288;4873265288;4873267288;5231967288;5231967288;5231969288;5231970288;5585566288;5585566288;5585568288;5585569288;5949837288;5949837288;5949840288;5949842288;6304175288;6304175288;6304178288;6304179288;6660245288;6660245288;6660247288;6660248288;7014635288;7014635288;7014638288;7014639288
173,1921.053,1921.053,0.000,1.000,1921.053,1921.053,0.000,0.001,0.001,0.000,146437736.842,99.977,146410065.789,99.979,27671.053,89.413,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1921.053,0.000,0.000,0.000,0.001,0.001,VariableV2,GPU-0, 0:(none)->(4096x1001) -t f32,v/cg/affine2/weights,1000,4.506230376444755,26.22662503236589,1539,2143,604,3682,2000.0,2000.0,2000.0,2000;2000;1000;2000;2000;1000;1000;1000;4000;2000,803288,803288,805288,806288,522438288;522438288;522440288;522441288;885621288;885621288;885622288;885623288;1242924288;1242924288;1242926288;1242927288;1650940288;1650940288;1650942288;1650943288;2006153288;2006154288;2006155288;2006156288;2364740288;2364741288;2364742288;2364743288;2723117288;2723118288;2723119288;2723130288;3081392288;3081392288;3081396288;3081397288;3438646288;3438646288;3438648288;3438649288;3796357288;3796357288;3796359288;3796360288;4164361288;4164361288;4164363288;4164364288;4516688288;4516688288;4516699288;4516701288;4873203288;4873204288;4873205288;4873207288;5231913288;5231913288;5231915288;5231916288;5585511288;5585511288;5585513288;5585514288;5949778288;5949778288;5949780288;5949781288;6304115288;6304115288;6304117288;6304118288;6660189288;6660190288;6660191288;6660193288;7014576288;7014576288;7014578288;7014579288
174,1894.737,1894.737,0.000,1.000,1894.737,1894.737,0.000,0.001,0.001,0.000,146439631.579,99.978,146411960.526,99.980,27671.053,89.413,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1894.737,0.000,0.000,0.000,0.001,0.001,VariableV2,GPU-0, 0:(none)->(11x11x3x64) -t f32,v/cg/conv0/conv2d/kernel,1000,-0.10163667476589826,3.296390270701129,532,1905,1372,2437,2000.0,2000.0,2000.0,2000;3000;1000;2000;1000;1000;2000;1000;1000;1000,844288,844288,846288,847288,522496288;522496288;522499288;522500288;885675288;885676288;885677288;885678288;1242981288;1242981288;1242983288;1242985288;1650981288;1650981288;1650982288;1650984288;2006211288;2006211288;2006212288;2006213288;2364791288;2364791288;2364793288;2364794288;2723169288;2723169288;2723170288;2723172288;3081450288;3081451288;3081452288;3081454288;3438697288;3438697288;3438698288;3438700288;3796399288;3796399288;3796401288;3796402288;4164409288;4164409288;4164411288;4164412288;4516740288;4516741288;4516743288;4516745288;4873255288;4873255288;4873257288;4873258288;5231960288;5231961288;5231962288;5231963288;5585559288;5585559288;5585561288;5585562288;5949830288;5949830288;5949832288;5949833288;6304167288;6304167288;6304169288;6304170288;6660238288;6660238288;6660240288;6660241288;7014627288;7014628288;7014630288;7014631288
175,1789.474,1789.474,0.000,1.000,1789.474,1789.474,0.000,0.001,0.001,0.000,146441421.053,99.979,146413750.000,99.981,27671.053,89.413,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1789.474,0.000,0.000,0.000,0.001,0.001,VariableV2,GPU-0, 0:(none)->(3x3x384x384) -t f32,v/cg/conv3/conv2d/kernel,1000,-0.31768478709955505,3.0454953055602423,505,1810,1304,2315,2000.0,2000.0,2000.0,1000;1000;2000;1000;2000;1000;2000;2000;1000;2000,870288,870288,871288,872288,522524288;522525288;522526288;522527288;885704288;885704288;885706288;885707288;1243009288;1243010288;1243011288;1243012288;1651003288;1651003288;1651005288;1651006288;2006238288;2006239288;2006240288;2006241288;2364819288;2364819288;2364821288;2364822288;2723190288;2723190288;2723192288;2723193288;3081472288;3081472288;3081473288;3081474288;3438718288;3438718288;3438720288;3438721288;3796428288;3796428288;3796430288;3796431288;4164430288;4164430288;4164431288;4164433288;4516768288;4516768288;4516770288;4516771288;4873284288;4873284288;4873287288;4873288288;5231981288;5231981288;5231983288;5231984288;5585583288;5585583288;5585586288;5585587288;5949858288;5949858288;5949860288;5949861288;6304196288;6304196288;6304198288;6304199288;6660259288;6660259288;6660261288;6660262288;7014655288;7014656288;7014657288;7014658288
176,1789.474,1789.474,0.000,1.000,1789.474,1789.474,0.000,0.001,0.001,0.000,146443210.526,99.980,146415539.474,99.983,27671.053,89.413,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1789.474,0.000,0.000,0.000,0.001,0.001,VariableV2,GPU-0, 0:(none)->(3x3x192x384) -t f32,v/cg/conv2/conv2d/kernel,2000,0.22416040279302965,2.1212685892722476,671,1810,1138,2481,1000.0,2000.0,2000.0,2000;1000;2000;2000;1000;3000;2000;1000;1000;2000,861288,861288,863288,865288,522517288;522517288;522518288;522520288;885693288;885693288;885695288;885697288;1243002288;1243002288;1243004288;1243005288;1650994288;1650995288;1650996288;1650997288;2006229288;2006229288;2006232288;2006234288;2364808288;2364808288;2364810288;2364812288;2723183288;2723183288;2723184288;2723186288;3081464288;3081465288;3081466288;3081467288;3438711288;3438711288;3438713288;3438714288;3796417288;3796417288;3796420288;3796421288;4164423288;4164423288;4164424288;4164425288;4516761288;4516761288;4516763288;4516764288;4873273288;4873273288;4873276288;4873277288;5231974288;5231974288;5231976288;5231977288;5585573288;5585574288;5585575288;5585576288;5949847288;5949847288;5949850288;5949851288;6304185288;6304186288;6304188288;6304190288;6660252288;6660252288;6660254288;6660255288;7014645288;7014646288;7014648288;7014649288
177,1763.158,1763.158,0.000,1.000,1763.158,1763.158,0.000,0.001,0.001,0.000,146444973.684,99.982,146417302.632,99.984,27671.053,89.413,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1763.158,0.000,0.000,0.000,0.001,0.001,VariableV2,GPU-0, 0:(none)->(128x227x227x3) -t f16,tower_0/v/gpu_cached_inputs,2000,1.5638968177641297,7.920012970712277,762,1833,1071,2596,1000.0,2000.0,2000.0,1000;2000;2000;2000;2000;2000;2000;2000;2000;1000,838288,838288,839288,841288,522489288;522490288;522492288;522493288;885669288;885669288;885671288;885672288;1242975288;1242975288;1242977288;1242978288;1650974288;1650974288;1650976288;1650977288;2006204288;2006204288;2006206288;2006207288;2364784288;2364785288;2364787288;2364788288;2723162288;2723162288;2723164288;2723165288;3081444288;3081444288;3081446288;3081447288;3438690288;3438691288;3438692288;3438693288;3796393288;3796393288;3796395288;3796396288;4164403288;4164403288;4164405288;4164406288;4516733288;4516733288;4516735288;4516736288;4873248288;4873249288;4873250288;4873252288;5231954288;5231954288;5231956288;5231957288;5585546288;5585546288;5585548288;5585549288;5949823288;5949824288;5949825288;5949827288;6304161288;6304161288;6304163288;6304164288;6660232288;6660232288;6660233288;6660235288;7014621288;7014622288;7014623288;7014624288
178,1657.895,1657.895,0.000,1.000,1657.895,1657.895,0.000,0.001,0.001,0.000,146446631.579,99.983,146418960.526,99.985,27671.053,89.413,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1657.895,0.000,0.000,0.000,0.001,0.001,VariableV2,GPU-0, 0:(none)->(3x3x384x256) -t f32,v/cg/conv4/conv2d/kernel,2000,0.232087678837208,2.2609620439074956,604,1690,1086,2295,1000.0,2000.0,2000.0,1000;1000;2000;2000;2000;2000;1000;2000;1000;2000,876288,877288,878288,879288,522532288;522532288;522533288;522534288;885711288;885711288;885713288;885714288;1243016288;1243016288;1243018288;1243019288;1651012288;1651013288;1651015288;1651017288;2006245288;2006245288;2006247288;2006248288;2364826288;2364826288;2364827288;2364829288;2723197288;2723197288;2723199288;2723200288;3081478288;3081479288;3081480288;3081481288;3438725288;3438725288;3438727288;3438728288;3796436288;3796436288;3796438288;3796439288;4164437288;4164437288;4164438288;4164440288;4516775288;4516775288;4516777288;4516778288;4873293288;4873293288;4873294288;4873295288;5231988288;5231988288;5231989288;5231991288;5585593288;5585594288;5585596288;5585598288;5949865288;5949865288;5949867288;5949868288;6304203288;6304203288;6304205288;6304206288;6660266288;6660266288;6660267288;6660269288;7014663288;7014663288;7014664288;7014665288
179,822.368,822.368,0.000,2.000,1644.737,1644.737,0.000,0.001,0.001,0.000,146448276.316,99.984,146420605.263,99.986,27671.053,89.413,0.0000000010000,0.0000000020000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1644.737,0.000,0.000,0.000,0.001,0.001,Const,GPU-0, 0:(none)->(2) -t i32,tower_0/v/cg/Reshape/shape;tower_0/v/cg/dropout0_1/dropout/dropout/Shape,500,-0.5330919304853422,1.2639431457305994,243,815,573,1058,500.0,1000.0,1000.0,500;1000;1000;1000;500;500;500;1000;1000;1000,826288,826488,826988,827288,522477288;522477288;522478288;522479288;885657288;885657288;885658288;885659288;1242962288;1242962288;1242963288;1242964288;1650962288;1650962488;1650962988;1650964288;2006191288;2006191488;2006191988;2006193288;2364773288;2364773488;2364773988;2364774288;2723150288;2723150288;2723151288;2723152288;3081427288;3081427288;3081428288;3081429288;3438678288;3438678288;3438679288;3438680288;3796380288;3796380288;3796381288;3796382288;4164389288;4164389288;4164390288;4164392288;4516721288;4516721488;4516721988;4516723288;4873236288;4873236288;4873237288;4873238288;5231941288;5231941288;5231942288;5231944288;5585534288;5585534488;5585534988;5585535288;5949811288;5949811288;5949812288;5949813288;6304149288;6304149488;6304149988;6304150288;6660216288;6660216288;6660217288;6660218288;7014608288;7014608488;7014608988;7014610288
180,802.632,802.632,0.000,2.000,1605.263,1605.263,0.000,0.001,0.001,0.000,146449881.579,99.985,146422210.526,99.987,27671.053,89.413,0.0000000010000,0.0000000020000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1605.263,0.000,0.000,0.000,0.001,0.001,Identity,GPU-0, 0:(4096)->(4096) -t f32,v/cg/affine0/biases/read;v/cg/affine1/biases/read,1500,0.9952472759605944,5.725165116087093,307,821,514,1128,500.0,1000.0,1000.0,500;500;500;1000;1000;1000;500;1000;500;500,1053288,1053488,1053988,1055288,522727288;522727488;522727988;522730288;885898288;885898488;885898988;885900288;1243204288;1243204288;1243205288;1243206288;1651205288;1651205288;1651206288;1651207288;2006442288;2006442288;2006443288;2006444288;2365028288;2365028488;2365028988;2365031288;2723389288;2723389288;2723390288;2723391288;3081751288;3081751488;3081751988;3081754288;3438905288;3438905488;3438905988;3438907288;3796631288;3796631488;3796631988;3796634288;4164692288;4164693288;4164695288;4164697288;4516967288;4516967488;4516967988;4516970288;4873485288;4873485288;4873486288;4873487288;5232192288;5232193288;5232194288;5232195288;5585786288;5585786488;5585786988;5585789288;5950053288;5950053288;5950054288;5950055288;6304387288;6304387288;6304388288;6304389288;6660452288;6660452488;6660452988;6660454288;7014848288;7014849288;7014850288;7014851288
