Op_key, op_path, op_type, op_device, io_shapes, stream_all_time ,sum_stream_n_times, replica_gpu_compute_time, replica_cpu_compute_time,memcpy_time, total_time, stream_all_calls, sum_stream_n_calls,replica_gpu_compute_calls, replica_cpu_compute_calls, memcpy_calls, total_calls, all_start
tower_0/v/cg/conv3/Relu@GPU-0@ 0:(128x384x13x13)->(128x384x13x13) -t f16,tower_0/v/cg/conv3/Relu,Relu,GPU-0, 0:(128x384x13x13)->(128x384x13x13) -t f16,0,0,233000,0,0,0,0,0,1,0,0,0,[1552507523212306000, 1552507523212306000, 1552507523212539000, 1552507523212541000]
inc_global_step/AssignAdd/value@CPU-0@ 0:(none)->(1) -t i64,inc_global_step/AssignAdd/value,Const,CPU-0, 0:(none)->(1) -t i64,0,0,0,3000,0,0,0,0,0,1,0,0,[1552507523314203000, 1552507523314204000, 1552507523314207000, 1552507523314208000]
tower_0/v/gradients/tower_0/v/cg/conv0/Cast_grad/Cast@GPU-0@ 0:(64)->(64) -DstT f32 -SrcT f16,tower_0/v/gradients/tower_0/v/cg/conv0/Cast_grad/Cast,Cast,GPU-0, 0:(64)->(64) -DstT f32 -SrcT f16,0,0,11000,0,0,0,0,0,1,0,0,0,[1552507523313916000, 1552507523313916000, 1552507523313927000, 1552507523313929000]
tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Mul_grad/Mul@GPU-0@ 0:(128)->(128) -t f32,tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Mul_grad/Mul,Snapshot,GPU-0, 0:(128)->(128) -t f32,0,0,1000,0,0,0,0,0,1,0,0,0,[1552507523177622000, 1552507523177623000, 1552507523177624000, 1552507523177625000]
v/cg/conv1/conv2d/kernel@GPU-0@ 0:(none)->(5x5x64x192) -t f32,v/cg/conv1/conv2d/kernel,VariableV2,GPU-0, 0:(none)->(5x5x64x192) -t f32,0,0,2000,0,0,0,0,0,1,0,0,0,[1552507523166727000, 1552507523166727000, 1552507523166729000, 1552507523166731000]
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Mul@GPU-0@ 0:(128)->(128) -t f32,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Mul,Snapshot,GPU-0, 0:(128)->(128) -t f32,0,0,1000,0,0,0,0,0,1,0,0,0,[1552507523224185000, 1552507523224186000, 1552507523224187000, 1552507523224188000]
append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/biases/ApplyGradientDescent@GPU-0@ 0:(4096) 1:(1) 2:(4096)->(4096) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/biases/ApplyGradientDescent,ApplyGradientDescent,GPU-0, 0:(4096) 1:(1) 2:(4096)->(4096) -t f32 -use_locking 0,0,0,15000,0,0,0,0,0,1,0,0,0,[1552507523246947000, 1552507523246948000, 1552507523246963000, 1552507523246966000]
tower_0/v/gradients/AddN_5@GPU-0@ 0:(9216x4096) 1:(9216x4096)->(9216x4096) -N i: 2 -t f32,tower_0/v/gradients/AddN_5,AddN,GPU-0, 0:(9216x4096) 1:(9216x4096)->(9216x4096) -N i: 2 -t f32,0,0,2877000,0,0,0,0,0,1,0,0,0,[1552507523241137000, 1552507523241138000, 1552507523244015000, 1552507523244018000]
tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul@GPU-0@ 0:(128x4096) 1:(9216x4096)->(128x9216) -t f16 -tr_a 0 -tr_b 1,tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul,MatMul,GPU-0, 0:(128x4096) 1:(9216x4096)->(128x9216) -t f16 -tr_a 0 -tr_b 1,0,0,2763000,0,0,0,0,0,1,0,0,0,[1552507523235203000, 1552507523235203000, 1552507523237966000, 1552507523237971000]
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_15_grad/mul@GPU-0@ 0:(1001) 1:(1)->(1001) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_15_grad/mul,Mul,GPU-0, 0:(1001) 1:(1)->(1001) -t f32,0,0,22000,0,0,0,0,0,1,0,0,0,[1552507523176447000, 1552507523176449000, 1552507523176471000, 1552507523176474000]
loss_scale@CPU-0@ 0:(none)->(1) -t f32,loss_scale,VariableV2,CPU-0, 0:(none)->(1) -t f32,0,0,0,6000,0,0,0,0,0,1,0,0,[1552507523166572000, 1552507523166573000, 1552507523166579000, 1552507523166581000]
tower_0/v/gradients/tower_0/v/cg/affine1/Cast_1_grad/Cast@GPU-0@ 0:(4096)->(4096) -DstT f32 -SrcT f16,tower_0/v/gradients/tower_0/v/cg/affine1/Cast_1_grad/Cast,Cast,GPU-0, 0:(4096)->(4096) -DstT f32 -SrcT f16,0,0,12000,0,0,0,0,0,1,0,0,0,[1552507523228990000, 1552507523228990000, 1552507523229002000, 1552507523229004000]
